7
1
4	10	-1	17	18	7	42	15	46	36	34	30	26	28	38	19	-1	24	31	11	33	20	-1	-1	13	41	47	-1	5	48	23	-1	-1	14	8	44	12	9	27	3	25	39	40	-1	6	43	45	35	-1
35	11	26	23	40	44	13	45	33	6	42	8	7	-1	-1	39	34	37	2	21	29	5	19	14	-1	-1	22	46	18	-1	-1	27	36	38	1	48	-1	41	4	31	43	30	47	3	15	28	32	24	25
6	28	-1	43	37	36	16	31	25	35	-1	44	-1	5	40	26	9	-1	-1	42	27	8	48	-1	-1	29	-1	-1	30	46	49	13	-1	3	20	33	-1	32	21	22	-1	19	23	-1	1	4	-1	14	-1
46	32	-1	-1	-1	34	39	13	19	40	21	3	14	-1	22	-1	36	35	25	43	5	-1	23	6	-1	31	26	24	9	44	4	29	41	-1	11	16	7	15	47	45	-1	-1	30	10	17	-1	-1	48	-1
5	3	9	30	19	41	48	-1	-1	-1	17	-1	29	22	14	32	6	44	46	15	45	35	-1	-1	49	10	-1	28	-1	26	-1	47	25	43	21	24	40	-1	-1	8	-1	11	7	39	31	34	27	13	42
25	22	15	1	-1	21	-1	-1	11	38	24	-1	20	41	-1	23	4	-1	48	13	-1	30	32	7	-1	-1	34	39	10	40	-1	19	45	-1	37	-1	6	26	35	-1	14	29	49	33	16	46	9	36	44
45	33	-1	-1	-1	20	8	4	48	27	12	-1	-1	9	47	41	3	17	1	-1	16	15	21	-1	38	44	40	43	24	39	34	35	7	-1	22	36	-1	46	13	-1	10	28	5	-1	-1	18	11	26	29
19	20	10	21	-1	8	7	-1	16	29	11	39	17	26	-1	-1	-1	12	13	-1	31	28	42	5	6	-1	35	25	40	2	14	38	-1	37	32	18	-1	22	45	41	48	43	-1	23	44	36	33	34	4
49	25	-1	40	46	14	-1	7	22	37	44	21	8	1	3	-1	-1	39	6	-1	43	38	-1	16	36	17	12	41	20	23	33	4	35	13	27	-1	31	19	9	34	-1	-1	2	5	47	45	42	18	-1
17	1	-1	-1	36	4	18	10	31	19	49	-1	-1	47	25	42	37	32	16	35	40	3	29	2	14	34	20	27	15	43	9	44	8	21	45	46	38	5	39	23	13	24	11	28	12	26	-1	-1	-1
26	-1	13	38	43	9	30	27	42	14	32	46	24	4	-1	22	48	11	20	-1	17	23	37	-1	-1	33	7	-1	-1	18	16	-1	-1	31	12	-1	36	8	1	28	49	2	29	-1	25	15	-1	21	35
39	37	28	16	35	-1	27	5	-1	2	23	-1	18	40	8	-1	24	36	4	-1	47	-1	-1	49	11	-1	48	31	25	10	1	41	30	29	26	15	21	44	7	-1	6	42	9	-1	20	32	14	19	43
