8
1
-1	-1	51	-1	-1	32	27	43	18	-1	17	-1	-1	-1	-1	54	-1	-1	37	-1	-1	53	42	23	25	-1	-1	-1	16	-1	-1	-1	-1	45	-1	-1	-1	31	61	30	28	29	-1	-1	-1	-1	-1	-1	46	40	-1	-1	-1	48	64	-1	-1	-1	-1	60	-1	38	-1	14
-1	-1	-1	-1	12	60	15	-1	-1	39	-1	-1	40	-1	50	64	-1	-1	38	16	-1	-1	48	-1	58	-1	6	51	-1	42	17	-1	37	33	21	8	43	57	59	-1	34	-1	-1	-1	47	10	-1	1	11	29	-1	-1	-1	14	-1	63	30	25	13	52	-1	-1	45	4
34	-1	-1	-1	-1	36	21	25	-1	23	31	20	-1	60	37	-1	49	-1	62	-1	3	-1	-1	-1	8	52	-1	-1	61	24	-1	-1	-1	41	-1	-1	12	17	-1	29	-1	11	15	-1	-1	38	2	27	26	10	54	-1	-1	-1	-1	56	-1	-1	6	53	-1	47	-1	39
-1	-1	-1	35	52	-1	-1	13	-1	59	2	7	-1	45	44	-1	-1	-1	18	-1	-1	-1	-1	33	4	-1	-1	36	-1	47	26	10	-1	-1	15	-1	-1	-1	-1	9	-1	40	64	42	8	-1	20	-1	51	-1	-1	-1	19	32	-1	-1	57	62	37	-1	-1	23	58	17
-1	63	-1	-1	8	-1	-1	-1	29	55	-1	-1	15	33	-1	42	40	1	31	-1	47	-1	45	-1	59	-1	5	-1	-1	-1	41	-1	14	-1	-1	-1	27	28	26	-1	32	13	-1	-1	-1	37	16	58	25	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	7	-1	-1	-1
-1	-1	23	-1	26	31	-1	2	46	-1	49	-1	41	56	8	-1	-1	64	-1	-1	24	-1	19	55	63	13	-1	-1	-1	15	21	44	18	32	-1	-1	40	-1	47	11	60	-1	61	22	6	-1	-1	62	38	45	33	52	-1	30	39	-1	-1	-1	-1	29	-1	-1	36	-1
-1	10	14	-1	20	37	19	58	-1	-1	51	-1	-1	-1	11	-1	17	-1	15	57	-1	26	-1	13	43	-1	-1	29	-1	-1	-1	-1	36	-1	-1	7	25	-1	23	24	-1	59	45	12	-1	-1	-1	-1	28	-1	35	55	2	-1	1	3	-1	-1	31	-1	-1	8	9	21
33	18	-1	-1	48	64	-1	38	9	13	25	47	10	12	22	21	59	8	4	44	29	-1	-1	32	-1	-1	-1	-1	-1	31	50	-1	39	53	49	-1	34	62	-1	6	-1	-1	-1	19	23	-1	-1	54	5	15	-1	17	20	58	41	-1	-1	1	55	-1	-1	-1	61	-1
-1	-1	-1	-1	-1	-1	63	-1	60	-1	-1	-1	-1	5	-1	-1	42	-1	-1	-1	7	-1	-1	49	6	59	15	-1	-1	11	-1	51	4	-1	-1	43	17	-1	-1	-1	33	-1	39	40	57	-1	64	-1	14	-1	26	-1	-1	53	45	-1	-1	-1	-1	-1	-1	-1	-1	9
15	6	35	9	-1	-1	40	29	-1	-1	42	-1	33	46	-1	17	-1	26	51	36	59	-1	-1	1	44	-1	-1	23	12	-1	2	54	-1	13	39	3	-1	-1	-1	-1	47	-1	25	62	30	50	24	48	-1	-1	60	38	18	20	31	-1	-1	-1	-1	64	-1	63	-1	-1
-1	57	-1	-1	60	42	-1	-1	-1	49	-1	-1	-1	48	62	-1	-1	15	52	33	-1	-1	46	-1	-1	-1	-1	10	41	-1	-1	30	6	44	1	-1	-1	-1	11	53	-1	18	-1	-1	36	-1	-1	63	23	-1	-1	37	29	-1	-1	17	19	-1	38	-1	12	55	-1	-1
-1	48	-1	-1	-1	17	-1	12	11	-1	-1	18	-1	-1	55	40	37	38	-1	43	32	-1	14	-1	-1	-1	-1	-1	4	63	33	46	-1	-1	-1	9	-1	-1	51	-1	26	-1	58	-1	1	34	29	53	36	64	41	62	13	19	3	28	2	21	44	-1	49	6	-1	31
-1	-1	-1	33	-1	-1	-1	-1	59	-1	-1	-1	13	-1	52	29	-1	-1	50	-1	-1	-1	11	47	-1	-1	-1	-1	53	-1	58	-1	-1	23	-1	64	-1	-1	-1	-1	-1	-1	-1	46	-1	20	61	55	57	2	-1	-1	12	44	-1	8	-1	-1	-1	-1	-1	27	25	-1
-1	-1	62	53	-1	3	45	31	44	38	-1	12	-1	-1	-1	36	22	-1	-1	-1	-1	4	34	29	-1	-1	32	26	-1	57	-1	20	27	-1	55	-1	-1	15	-1	-1	-1	6	-1	-1	35	-1	-1	-1	-1	-1	49	11	-1	-1	42	-1	-1	-1	-1	-1	-1	-1	52	58
-1	-1	-1	1	55	5	37	26	31	28	-1	2	-1	-1	-1	-1	-1	27	6	30	-1	-1	-1	-1	-1	3	-1	-1	-1	60	-1	64	54	-1	-1	-1	-1	58	-1	36	-1	32	-1	52	43	11	-1	45	15	46	10	-1	-1	50	16	25	-1	17	-1	-1	-1	13	-1	33
64	-1	-1	54	-1	-1	-1	47	22	-1	-1	-1	7	-1	-1	-1	31	24	13	2	-1	63	62	-1	-1	-1	-1	-1	-1	-1	-1	21	40	-1	-1	48	-1	42	-1	33	12	23	27	17	37	-1	-1	-1	35	-1	-1	6	-1	39	-1	-1	-1	51	-1	-1	-1	18	57	-1
-1	21	-1	-1	-1	16	-1	32	3	5	61	-1	-1	-1	-1	37	-1	25	-1	-1	-1	-1	-1	-1	53	10	30	-1	-1	-1	-1	-1	48	58	64	31	-1	59	-1	-1	-1	19	18	-1	-1	-1	56	-1	-1	-1	24	51	28	-1	-1	-1	49	47	54	-1	43	14	11	13
50	-1	-1	52	56	-1	11	59	20	4	-1	57	-1	-1	31	-1	-1	-1	49	-1	18	51	54	-1	61	2	-1	63	-1	64	47	-1	-1	-1	-1	-1	-1	-1	34	-1	-1	12	42	55	7	28	53	-1	29	-1	21	48	14	-1	-1	1	60	-1	-1	-1	-1	26	-1	19
31	26	-1	-1	-1	24	30	-1	50	-1	-1	-1	16	-1	1	-1	28	58	-1	13	20	12	5	-1	-1	51	8	32	-1	-1	-1	9	44	-1	-1	19	-1	-1	63	-1	4	25	34	57	11	-1	54	43	10	-1	-1	-1	42	37	-1	53	36	-1	46	45	-1	-1	-1	18
5	54	-1	43	33	-1	55	57	10	63	21	24	-1	-1	-1	47	-1	19	-1	26	61	-1	59	4	-1	42	-1	-1	28	34	-1	-1	11	30	-1	36	-1	18	25	50	-1	-1	49	-1	-1	-1	-1	-1	7	56	23	-1	52	45	-1	38	-1	12	-1	-1	32	2	15	29
-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	33	11	-1	-1	14	55	-1	46	32	-1	34	-1	-1	38	-1	43	-1	-1	52	27	60	53	62	42	56	5	-1	37	-1	-1	-1	-1	47	-1	-1	-1	-1	18	-1	25	-1	-1	-1	26	54	28	-1	35	48	-1	-1	4	-1
-1	42	60	34	7	28	-1	-1	-1	30	-1	46	9	-1	-1	-1	-1	-1	41	-1	-1	-1	43	-1	-1	49	-1	-1	-1	21	24	25	-1	-1	57	47	-1	-1	-1	38	-1	3	-1	-1	26	-1	-1	61	8	5	59	2	6	12	4	19	-1	56	-1	-1	37	44	22	-1
61	25	-1	51	-1	2	1	53	26	6	-1	43	48	28	-1	41	36	37	-1	11	15	38	-1	42	29	-1	-1	-1	-1	5	20	-1	-1	-1	4	32	-1	-1	-1	10	24	45	40	-1	21	59	-1	-1	16	-1	-1	-1	58	57	47	-1	9	-1	-1	8	62	-1	34	52
-1	22	-1	29	-1	20	38	48	42	58	-1	53	27	8	49	-1	-1	-1	17	-1	-1	-1	52	-1	16	-1	31	-1	1	55	12	-1	-1	21	-1	61	45	26	6	23	-1	9	-1	-1	-1	-1	37	-1	-1	-1	11	3	15	-1	46	-1	-1	24	-1	25	51	57	-1	40
2	8	-1	-1	-1	50	-1	63	-1	-1	-1	13	-1	16	42	-1	35	62	-1	12	-1	-1	49	-1	-1	-1	-1	-1	33	59	-1	26	41	27	-1	-1	-1	25	36	44	1	39	-1	60	40	43	-1	-1	22	17	32	-1	24	-1	-1	-1	46	-1	29	23	52	10	-1	-1
-1	-1	47	-1	46	30	3	-1	21	64	9	-1	1	26	10	12	-1	7	-1	-1	4	-1	8	22	-1	29	44	-1	57	-1	45	18	-1	-1	-1	14	55	11	62	-1	-1	-1	-1	15	-1	16	13	6	52	39	38	20	41	56	61	43	-1	34	27	58	36	-1	19	5
-1	-1	59	-1	36	48	-1	49	43	-1	-1	15	6	44	-1	-1	-1	-1	29	-1	37	-1	47	58	-1	30	-1	40	-1	-1	23	2	-1	-1	-1	18	-1	13	-1	-1	27	-1	8	54	61	-1	10	25	31	-1	45	-1	-1	-1	-1	12	-1	11	-1	26	-1	51	39	57
27	34	-1	12	6	41	-1	-1	-1	36	-1	-1	-1	11	-1	-1	-1	57	64	-1	45	31	-1	-1	-1	14	3	-1	-1	4	-1	-1	46	16	-1	-1	-1	1	-1	26	52	44	-1	-1	49	-1	-1	37	62	-1	40	42	-1	63	-1	-1	-1	-1	-1	17	25	9	32	-1
-1	-1	24	4	18	-1	60	-1	38	34	-1	-1	8	47	-1	-1	-1	44	-1	14	-1	-1	-1	-1	42	-1	1	20	39	-1	-1	61	59	43	52	28	-1	-1	57	-1	53	-1	22	-1	-1	32	-1	-1	-1	-1	-1	49	-1	-1	36	7	63	31	-1	-1	-1	3	13	-1
22	52	-1	21	-1	-1	-1	-1	-1	27	-1	-1	-1	-1	-1	-1	-1	36	-1	28	53	-1	26	39	13	9	60	-1	6	-1	-1	-1	10	-1	-1	23	31	-1	-1	15	18	47	-1	-1	-1	-1	-1	-1	-1	-1	-1	46	37	16	-1	2	35	-1	49	7	-1	64	-1	8
26	-1	57	-1	-1	-1	10	45	58	-1	19	-1	-1	-1	59	31	-1	-1	24	-1	48	13	-1	-1	-1	-1	-1	-1	21	-1	43	-1	-1	-1	-1	-1	47	-1	-1	4	-1	35	-1	29	28	-1	-1	30	-1	18	53	9	60	11	-1	-1	15	2	-1	-1	-1	-1	-1	44
11	35	-1	-1	-1	39	-1	-1	24	-1	-1	-1	52	-1	-1	63	10	-1	34	-1	-1	-1	-1	-1	-1	41	-1	-1	-1	48	38	27	33	49	-1	29	-1	64	-1	-1	-1	62	14	56	12	7	58	-1	-1	-1	-1	28	50	-1	6	-1	-1	18	30	-1	45	42	-1	-1
-1	-1	-1	-1	30	52	51	7	-1	-1	24	31	-1	55	2	45	54	13	8	-1	-1	47	-1	34	64	6	-1	27	-1	-1	44	50	-1	-1	-1	-1	37	53	-1	-1	-1	-1	-1	-1	25	-1	42	-1	56	-1	-1	-1	35	61	-1	-1	17	58	22	11	9	-1	-1	63
-1	-1	-1	20	53	35	-1	10	-1	9	33	11	36	-1	29	22	52	45	59	-1	62	-1	23	61	39	48	34	-1	5	41	-1	47	-1	56	-1	50	-1	-1	-1	51	-1	-1	-1	8	-1	-1	-1	-1	54	-1	-1	-1	-1	28	32	-1	-1	-1	12	-1	57	1	26	55
-1	19	-1	-1	28	-1	5	39	-1	-1	10	32	-1	-1	13	18	-1	-1	30	-1	25	24	27	-1	35	-1	-1	62	58	8	57	-1	23	29	33	-1	-1	-1	21	43	38	16	12	-1	50	40	22	-1	-1	-1	42	26	53	-1	-1	-1	61	-1	-1	41	-1	15	60	-1
59	16	-1	-1	42	-1	57	34	-1	50	4	37	3	-1	27	-1	32	-1	-1	41	12	22	31	60	-1	40	25	-1	15	33	55	-1	-1	35	-1	44	20	-1	2	8	-1	63	-1	28	56	-1	11	7	49	-1	-1	39	38	-1	-1	30	54	53	-1	-1	-1	19	46	48
-1	12	-1	-1	-1	-1	44	-1	-1	15	62	61	-1	43	38	49	20	18	-1	-1	40	-1	-1	-1	-1	-1	-1	2	-1	-1	60	-1	-1	-1	32	58	-1	-1	-1	27	51	-1	-1	41	53	-1	-1	35	6	-1	-1	-1	-1	17	-1	11	29	-1	16	30	13	45	47	25
-1	24	38	63	-1	-1	61	-1	40	-1	-1	25	-1	41	48	-1	-1	-1	-1	39	42	55	56	-1	-1	-1	53	59	54	-1	16	17	-1	-1	-1	-1	26	6	10	62	-1	-1	-1	-1	32	31	-1	29	19	-1	-1	-1	5	-1	-1	47	-1	37	-1	-1	-1	-1	2	-1
55	-1	-1	58	-1	-1	43	8	30	21	12	23	47	-1	54	39	29	-1	53	-1	49	-1	6	-1	-1	-1	-1	9	32	-1	-1	-1	13	-1	36	-1	14	16	19	-1	45	-1	-1	27	62	-1	15	17	40	3	-1	-1	46	-1	-1	44	38	-1	-1	10	-1	-1	28	7
-1	-1	-1	-1	-1	18	-1	33	57	42	-1	17	53	-1	35	-1	16	2	14	9	-1	37	-1	-1	26	38	23	30	-1	45	-1	4	55	28	22	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	54	-1	24	-1	-1	-1	-1	7	29	-1	10	21	-1	32	56	64	52	44	-1
-1	-1	13	32	-1	55	-1	35	-1	-1	-1	-1	14	-1	58	-1	45	53	-1	3	26	-1	12	-1	15	31	47	-1	30	-1	-1	-1	-1	-1	37	-1	10	-1	43	63	-1	2	-1	7	4	44	-1	-1	-1	54	56	60	61	-1	22	34	6	48	-1	-1	27	36	-1	-1
53	27	48	-1	-1	-1	-1	-1	15	45	20	-1	21	-1	-1	-1	30	40	2	-1	55	56	-1	11	10	-1	-1	-1	43	-1	32	22	-1	-1	59	-1	-1	-1	41	-1	61	37	63	-1	38	-1	-1	-1	64	-1	13	-1	44	33	28	-1	52	-1	1	18	5	-1	49	60
-1	-1	-1	-1	-1	12	-1	-1	-1	-1	-1	-1	51	10	-1	61	13	6	-1	-1	-1	48	-1	50	-1	54	36	57	-1	-1	42	-1	-1	-1	5	34	21	60	49	39	11	30	-1	45	18	64	-1	32	24	-1	-1	-1	-1	-1	-1	-1	3	-1	26	-1	-1	-1	-1	-1
-1	11	41	6	-1	25	-1	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	59	-1	1	23	54	-1	-1	-1	-1	26	61	62	-1	63	29	30	8	50	-1	52	-1	-1	16	-1	-1	-1	31	-1	-1	-1	-1	43	-1	-1	45	10	18	-1	-1	-1	-1	-1	21	-1	-1	-1	-1
-1	-1	58	57	-1	49	18	-1	5	24	36	4	30	64	25	-1	43	17	-1	19	-1	10	-1	-1	2	-1	39	55	-1	-1	-1	-1	9	-1	-1	22	-1	-1	44	-1	-1	56	-1	33	41	62	-1	-1	-1	16	-1	29	1	-1	27	23	51	20	-1	31	-1	11	-1	-1
45	31	15	-1	64	-1	-1	-1	-1	-1	39	-1	-1	-1	-1	-1	-1	61	-1	-1	-1	-1	-1	-1	51	4	59	-1	-1	-1	52	-1	-1	19	56	-1	-1	14	55	-1	-1	22	-1	1	60	-1	-1	-1	-1	26	7	63	32	-1	-1	50	16	44	-1	43	54	12	-1	30
-1	-1	1	-1	29	9	-1	56	-1	62	7	-1	-1	-1	63	16	47	-1	42	-1	-1	57	25	24	19	-1	-1	6	17	12	-1	48	64	-1	-1	15	23	35	-1	-1	-1	-1	10	14	54	-1	5	8	3	11	-1	21	59	-1	52	-1	55	41	45	-1	-1	-1	-1	-1
-1	-1	63	-1	-1	-1	-1	52	8	-1	-1	50	12	-1	-1	-1	-1	-1	39	31	-1	35	4	14	11	-1	-1	37	-1	16	1	-1	-1	47	-1	-1	-1	36	42	7	-1	-1	-1	53	-1	-1	40	-1	-1	-1	-1	57	-1	-1	-1	-1	-1	13	-1	2	-1	-1	-1	-1
8	38	-1	17	-1	61	50	55	-1	-1	18	48	-1	-1	-1	-1	19	32	-1	-1	-1	15	64	59	30	-1	16	-1	2	-1	29	12	-1	26	-1	-1	-1	-1	-1	34	-1	-1	-1	11	42	14	63	51	-1	41	52	-1	40	-1	44	-1	5	22	-1	35	58	33	43	37
-1	-1	52	14	-1	-1	-1	6	-1	-1	-1	44	46	-1	-1	-1	39	35	-1	7	-1	-1	18	63	5	64	10	45	-1	-1	-1	-1	-1	51	-1	-1	1	-1	4	-1	55	17	-1	34	-1	-1	-1	-1	37	-1	57	-1	26	-1	38	24	-1	-1	48	-1	20	-1	16	47
-1	-1	-1	40	-1	-1	-1	19	-1	-1	-1	-1	-1	2	16	26	1	-1	-1	34	54	61	-1	-1	-1	20	-1	-1	-1	17	9	15	28	12	14	6	-1	22	-1	-1	58	64	62	-1	59	39	-1	23	-1	4	-1	30	-1	-1	-1	18	-1	-1	3	-1	53	-1	51	-1
60	47	-1	-1	-1	23	-1	44	62	37	-1	42	-1	-1	14	-1	24	-1	55	-1	16	52	2	38	33	50	7	4	51	-1	-1	3	15	31	61	-1	-1	-1	64	54	57	-1	-1	43	-1	27	25	18	-1	-1	34	-1	-1	-1	-1	-1	-1	-1	10	63	28	17	21	-1
-1	-1	-1	25	31	-1	-1	-1	23	-1	-1	-1	-1	-1	9	38	-1	-1	44	22	46	33	29	10	54	24	21	-1	60	-1	-1	-1	8	-1	43	57	-1	-1	-1	-1	-1	61	-1	36	15	19	-1	40	-1	-1	-1	-1	-1	-1	55	42	-1	-1	52	-1	34	-1	30	-1
-1	-1	-1	-1	-1	15	-1	11	-1	-1	-1	39	-1	-1	21	-1	58	-1	-1	-1	-1	28	-1	37	-1	26	57	48	-1	40	34	-1	52	42	-1	-1	62	-1	29	-1	8	38	35	-1	-1	-1	-1	-1	-1	33	63	12	-1	51	56	-1	-1	27	-1	-1	55	59	-1	-1
-1	28	-1	42	-1	34	4	-1	13	-1	50	-1	-1	52	61	25	-1	49	47	-1	-1	-1	36	-1	14	58	11	18	-1	-1	22	43	-1	-1	-1	-1	39	-1	-1	55	37	60	-1	10	33	-1	-1	-1	-1	48	3	64	-1	-1	15	62	26	29	-1	12	2	56	-1	-1
-1	29	53	-1	37	45	12	51	-1	-1	-1	-1	63	-1	3	-1	14	-1	-1	-1	30	11	13	-1	49	-1	-1	35	-1	-1	-1	59	21	-1	41	-1	-1	-1	-1	19	-1	-1	-1	-1	-1	26	9	47	-1	25	16	54	-1	-1	-1	22	64	-1	-1	-1	-1	-1	18	62
23	-1	20	41	57	47	-1	61	14	18	40	16	37	3	26	46	4	9	-1	-1	-1	49	-1	64	-1	33	-1	34	63	-1	-1	-1	2	60	-1	-1	35	29	54	-1	-1	-1	19	32	-1	12	62	28	-1	38	17	-1	56	55	8	-1	1	-1	11	-1	-1	-1	-1	36
-1	44	-1	11	-1	27	32	21	-1	53	-1	-1	31	61	5	2	62	-1	57	56	14	42	-1	40	-1	16	19	-1	55	26	13	52	-1	38	10	-1	-1	37	-1	28	-1	-1	-1	-1	9	-1	36	-1	60	58	-1	47	-1	7	48	-1	8	23	-1	49	-1	29	-1	12
7	55	-1	18	-1	-1	-1	-1	28	-1	30	-1	-1	39	-1	-1	33	-1	32	-1	-1	27	-1	48	-1	44	38	-1	64	1	36	49	-1	6	3	-1	-1	-1	8	20	-1	57	11	37	-1	-1	4	-1	61	-1	46	43	-1	-1	40	52	58	-1	25	13	-1	5	63	59
6	36	-1	56	1	-1	-1	-1	-1	-1	-1	-1	59	7	-1	55	-1	-1	-1	-1	50	-1	-1	54	-1	12	48	-1	-1	37	-1	-1	-1	15	-1	40	-1	63	24	22	-1	14	-1	-1	51	30	49	-1	-1	-1	-1	18	25	-1	-1	29	44	38	43	-1	-1	-1	53	-1
-1	46	-1	31	-1	13	-1	-1	-1	11	-1	-1	-1	22	17	62	23	-1	-1	15	6	-1	37	-1	-1	32	-1	14	-1	-1	-1	-1	-1	-1	12	55	56	19	-1	49	-1	1	-1	25	-1	29	8	10	41	36	-1	44	39	35	-1	64	40	26	-1	61	3	4	-1	-1
-1	-1	-1	48	39	-1	25	-1	51	-1	-1	6	-1	38	-1	34	11	-1	-1	-1	-1	-1	-1	12	17	61	2	46	-1	54	-1	-1	47	36	9	-1	44	-1	31	58	59	-1	-1	-1	3	23	50	-1	32	49	19	-1	-1	-1	-1	14	42	30	57	55	35	28	-1	64
28	-1	-1	-1	-1	-1	14	17	-1	20	44	-1	-1	13	32	-1	60	22	61	-1	38	-1	-1	31	9	-1	4	43	59	30	-1	8	34	57	-1	39	42	23	7	25	40	-1	-1	21	5	45	-1	56	-1	-1	-1	53	3	-1	-1	51	-1	-1	19	-1	46	-1	48	2
52	-1	2	49	-1	40	29	5	41	-1	47	63	-1	-1	-1	48	25	-1	3	-1	-1	36	-1	-1	23	-1	-1	-1	-1	-1	15	57	-1	14	-1	-1	-1	-1	-1	-1	54	7	-1	-1	46	42	-1	38	59	28	4	-1	30	22	50	-1	56	6	-1	-1	-1	-1	27	34
