9
1
-1	-1	74	-1	26	77	-1	3	64	-1	47	-1	-1	80	19	-1	10	-1	56	72	-1	48	-1	-1	18	-1	-1	-1	27	33	-1	22	-1	65	54	-1	52	70	55	-1	28	-1	30	44	7	35	68	-1	-1	-1	-1	4	1	25	42	14	73	-1	40	13	-1	-1	-1	-1	31	51	-1	69	81	41	21	-1	45	-1	-1	-1	29	-1	60	15	43
-1	73	-1	-1	-1	27	-1	50	15	-1	-1	-1	-1	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	-1	-1	32	62	63	7	55	-1	30	57	1	-1	35	-1	18	23	-1	-1	49	-1	-1	65	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	26	76	-1	25	-1	-1	-1	42	34	-1	61	47	6	-1	-1	64	12	-1	-1	5	21	48	-1	24	-1
39	55	-1	-1	34	-1	45	2	38	-1	-1	33	-1	-1	-1	-1	-1	13	-1	-1	26	64	54	44	7	6	9	11	12	23	-1	19	15	14	-1	4	-1	29	-1	-1	72	-1	-1	8	-1	-1	48	56	58	-1	75	21	47	59	74	51	-1	-1	81	31	53	-1	17	-1	16	-1	-1	80	-1	-1	60	-1	61	28	65	42	-1	76	32	-1	-1
-1	57	81	44	-1	65	35	-1	-1	25	-1	-1	42	-1	-1	-1	49	18	73	-1	52	-1	76	-1	8	30	-1	-1	77	-1	48	-1	38	46	-1	36	-1	31	64	-1	27	-1	58	-1	54	-1	39	-1	-1	-1	-1	-1	74	14	-1	-1	-1	45	66	-1	-1	-1	-1	-1	33	-1	-1	70	-1	72	10	-1	79	-1	-1	67	-1	-1	56	9	-1
58	-1	24	-1	32	22	5	-1	41	20	65	-1	31	21	40	-1	76	17	-1	-1	-1	-1	70	-1	38	3	1	43	37	51	50	81	-1	39	-1	-1	-1	-1	46	-1	-1	-1	-1	61	16	-1	45	62	-1	69	-1	-1	55	-1	-1	-1	19	-1	18	35	10	36	-1	11	-1	54	12	30	-1	79	9	-1	53	57	-1	-1	-1	-1	14	-1	59
21	71	-1	-1	23	62	-1	7	19	15	58	53	-1	-1	-1	-1	26	-1	17	-1	16	-1	-1	-1	-1	-1	69	31	44	47	5	75	-1	25	-1	-1	2	-1	-1	-1	43	14	-1	76	36	-1	28	-1	72	-1	-1	-1	77	-1	-1	-1	-1	-1	-1	9	61	-1	-1	1	59	-1	48	65	-1	45	3	-1	-1	-1	52	8	78	-1	64	37	4
-1	51	-1	30	36	60	59	13	49	56	64	-1	-1	-1	34	-1	68	-1	-1	57	-1	20	-1	-1	-1	-1	37	78	-1	58	72	70	17	-1	-1	-1	21	39	-1	-1	-1	42	45	5	12	53	61	-1	9	52	-1	-1	73	46	-1	-1	65	67	75	-1	-1	23	-1	24	-1	-1	44	-1	-1	-1	-1	-1	25	31	-1	81	66	16	-1	-1	-1
-1	68	-1	47	-1	-1	-1	53	-1	43	41	-1	-1	45	51	-1	73	-1	-1	-1	-1	-1	75	15	-1	35	-1	80	74	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	57	-1	-1	81	-1	65	71	-1	32	50	8	-1	-1	-1	-1	62	-1	-1	-1	72	-1	-1	12	63	26	36	18	14	-1	-1	-1	13	-1	-1	20	58	40	77	-1	70	11	33
70	-1	-1	11	25	-1	54	6	76	-1	-1	55	-1	-1	27	-1	60	-1	-1	-1	29	49	13	53	67	-1	-1	-1	-1	-1	-1	34	-1	-1	16	-1	-1	33	75	22	-1	62	-1	-1	59	2	-1	-1	-1	-1	26	-1	31	17	-1	56	3	43	30	-1	8	32	69	-1	-1	-1	-1	-1	23	37	77	-1	-1	-1	38	47	-1	7	-1	63	44
63	22	3	-1	-1	-1	-1	16	14	-1	-1	-1	33	-1	-1	65	-1	-1	5	-1	68	53	12	-1	-1	66	35	59	-1	-1	54	79	56	-1	62	21	-1	64	-1	69	1	-1	-1	48	29	-1	46	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	52	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	30	-1	13	-1	-1	25	-1	-1	4	-1	74
-1	36	-1	1	33	44	28	46	-1	69	-1	54	-1	-1	-1	-1	27	31	-1	51	38	-1	29	25	10	13	-1	52	65	-1	24	-1	37	17	76	-1	4	43	-1	34	70	-1	15	59	61	-1	-1	49	-1	7	19	48	-1	-1	23	67	74	62	-1	-1	-1	50	-1	18	75	66	-1	14	9	-1	5	-1	2	39	-1	-1	-1	-1	16	-1	-1
51	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	79	36	46	72	24	-1	-1	-1	59	-1	74	44	8	-1	-1	80	28	-1	-1	13	-1	34	54	-1	49	18	76	-1	71	62	-1	-1	-1	-1	75	-1	52	-1	-1	-1	68	25	37	-1	-1	16	40	-1	-1	-1	70	-1	-1	4	50	63	11	-1	32	17	20	-1	-1	-1	15	-1	-1
65	15	-1	-1	-1	32	-1	-1	23	13	-1	-1	-1	18	-1	-1	55	63	46	67	-1	-1	19	-1	-1	-1	-1	-1	-1	-1	78	-1	-1	-1	-1	53	24	-1	-1	26	31	47	-1	17	-1	73	-1	-1	16	35	-1	-1	80	-1	70	-1	-1	-1	48	76	2	-1	-1	-1	64	21	77	-1	39	-1	-1	37	7	-1	-1	-1	-1	-1	66	-1	-1
