8
1
-1	-1	-1	-1	-1	-1	-1	-1	45	-1	-1	-1	13	-1	-1	-1	-1	-1	60	-1	-1	-1	12	-1	55	-1	-1	4	52	-1	10	16	-1	-1	-1	23	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	15	-1	46	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	43	-1
12	-1	-1	52	-1	17	44	-1	38	-1	42	24	-1	-1	-1	-1	13	-1	-1	-1	-1	5	-1	-1	39	19	-1	56	-1	37	-1	-1	-1	-1	-1	4	-1	-1	-1	33	-1	-1	-1	-1	-1	-1	3	47	27	-1	-1	-1	-1	-1	-1	-1	16	26	-1	-1	32	-1	-1	-1
-1	23	-1	39	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	8	-1	-1	44	-1	30	-1	22	-1	-1	-1	50	-1	-1	-1	-1	-1	53	-1	13	12	-1	20	43	-1	-1	-1	-1	32	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	-1	-1	49	-1	-1
-1	16	-1	29	-1	-1	24	-1	57	39	28	-1	-1	-1	-1	47	-1	-1	59	-1	-1	-1	-1	36	-1	-1	-1	-1	-1	-1	45	-1	-1	-1	-1	-1	-1	-1	-1	-1	27	-1	-1	-1	33	-1	-1	-1	-1	-1	13	-1	55	-1	43	19	-1	51	31	-1	62	14	-1	52
-1	37	-1	-1	2	13	-1	15	-1	-1	-1	-1	-1	-1	41	6	24	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	17	61	-1	-1	-1	-1	-1	-1	-1	-1	-1	55	4	-1	-1	-1	-1	53	40	-1	-1	-1	12	-1	-1	60	33	-1
-1	-1	58	-1	41	-1	-1	19	50	-1	-1	22	46	-1	26	53	-1	-1	-1	-1	-1	51	-1	-1	-1	-1	-1	-1	-1	15	57	-1	-1	6	39	-1	-1	27	11	-1	49	13	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	37	33	64	-1	-1	-1	-1	24	-1	-1	-1
-1	30	28	-1	-1	35	57	20	33	-1	12	44	-1	-1	-1	-1	16	-1	-1	23	-1	-1	-1	-1	63	-1	47	40	-1	-1	-1	-1	31	-1	-1	42	3	-1	48	-1	-1	26	58	-1	-1	-1	-1	-1	25	-1	38	22	-1	-1	-1	52	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	27	50	-1	-1	51	-1	-1	52	-1	-1	-1	-1	-1	-1	54	-1	42	26	35	-1	-1	-1	34	-1	28	17	-1	-1	-1	-1	-1	-1	-1	14	-1	-1	-1	-1	-1	-1	59	41	-1	-1	-1	5	57	-1	-1	11	-1	-1	13	10	-1	-1	23	-1	-1	-1
5	9	-1	-1	-1	-1	-1	17	-1	23	-1	-1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	57	-1	-1	-1	21	-1	-1	10	-1	43	-1	24	-1	-1	46	-1	13	-1	-1	-1	-1	-1	-1	39	27	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	20	-1	-1	-1	-1	-1	19	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	55	61	-1	39	-1	-1	-1	-1	-1	18	17	7	30	-1	-1	3	-1	-1	57	-1	4	-1	-1	-1	1	-1	-1	-1	-1	53	-1	-1	-1	12
