6
1
-1	-1	31	2	29	8	-1	19	-1	-1	-1	22	-1	-1	-1	33	17	10	26	15	-1	5	-1	-1	-1	32	30	-1	25	-1	-1	-1	-1	-1	14	-1
7	19	30	-1	-1	-1	-1	23	31	10	-1	-1	1	32	21	2	-1	-1	3	-1	-1	25	-1	-1	-1	-1	-1	24	-1	18	17	5	20	-1	-1	-1
-1	15	-1	33	9	12	5	-1	-1	20	16	-1	-1	6	-1	-1	19	18	-1	28	7	-1	24	22	-1	-1	-1	3	-1	34	-1	23	8	-1	13	2
26	17	-1	1	-1	22	-1	-1	-1	-1	2	-1	14	-1	-1	-1	28	34	16	12	30	8	-1	29	33	27	20	-1	10	-1	-1	-1	-1	6	-1	21
-1	10	25	36	-1	-1	17	-1	-1	-1	28	-1	-1	11	-1	15	13	24	20	33	14	-1	-1	35	-1	-1	2	-1	22	9	34	-1	-1	30	-1	-1
16	27	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	36	30	7	2	31	21	-1	1	-1	-1	-1	4	-1	-1	-1	29	35	15	9	22	-1
18	-1	3	-1	23	-1	-1	6	-1	-1	17	-1	-1	-1	-1	-1	9	-1	5	-1	10	-1	-1	-1	19	7	24	11	-1	30	-1	-1	4	-1	28	20
-1	-1	11	27	32	21	30	-1	12	9	-1	3	-1	31	2	10	-1	29	-1	7	-1	-1	19	-1	-1	17	-1	-1	-1	-1	8	13	-1	-1	-1	22
-1	-1	6	-1	1	4	33	-1	23	-1	-1	-1	-1	-1	27	25	-1	-1	22	-1	2	-1	-1	30	-1	12	3	-1	-1	10	21	15	-1	-1	9	-1
-1	33	28	-1	26	-1	21	31	-1	-1	20	-1	7	36	5	-1	23	12	-1	-1	-1	-1	-1	-1	-1	15	27	-1	-1	29	-1	3	19	2	34	-1
-1	-1	-1	-1	19	-1	-1	35	-1	25	29	11	18	-1	8	-1	-1	15	23	3	26	-1	-1	20	-1	-1	32	-1	2	-1	-1	33	-1	-1	10	5
2	-1	-1	-1	15	-1	1	14	-1	19	-1	-1	-1	28	30	3	-1	13	-1	11	9	-1	33	-1	-1	25	-1	22	36	-1	-1	32	-1	-1	-1	-1
33	18	-1	-1	8	-1	11	-1	20	36	-1	21	10	2	17	32	-1	25	-1	5	-1	-1	27	16	3	-1	34	-1	23	6	-1	14	-1	-1	-1	-1
-1	21	-1	-1	20	-1	28	4	5	12	-1	-1	-1	-1	15	-1	-1	-1	30	1	-1	-1	-1	2	-1	-1	25	-1	-1	-1	3	-1	-1	-1	-1	-1
-1	4	15	28	7	10	3	-1	30	-1	13	19	-1	26	-1	16	-1	-1	9	-1	17	-1	-1	-1	5	-1	33	-1	-1	1	-1	-1	-1	25	23	8
