6
1
-1	20	29	14	13	-1	31	4	7	3	-1	16	30	24	-1	-1	-1	-1	11	34	-1	-1	-1	15	9	19	-1	17	-1	35	-1	-1	-1	33	26	27
-1	19	2	15	35	-1	1	-1	-1	6	5	26	33	4	-1	9	32	7	27	16	-1	17	-1	-1	-1	28	-1	23	25	11	30	-1	18	12	22	14
27	-1	34	26	9	5	10	32	-1	18	20	25	-1	11	-1	-1	3	-1	6	22	28	-1	1	2	7	-1	-1	-1	-1	-1	8	-1	-1	17	4	-1
-1	33	-1	24	-1	-1	-1	19	-1	-1	11	28	-1	12	-1	2	35	-1	-1	18	21	-1	30	32	29	-1	27	34	22	-1	-1	-1	9	23	13	16
17	-1	-1	18	-1	-1	-1	29	-1	-1	35	-1	25	-1	28	-1	23	27	24	-1	13	-1	-1	3	-1	-1	2	-1	1	-1	11	-1	-1	-1	19	20
32	-1	-1	3	-1	1	-1	-1	27	2	-1	-1	18	34	15	-1	20	-1	7	-1	33	-1	12	-1	4	-1	26	-1	-1	36	5	29	-1	-1	6	-1
2	24	-1	-1	5	3	-1	-1	-1	-1	13	-1	29	-1	9	4	-1	-1	1	-1	-1	-1	-1	20	-1	25	15	26	-1	8	14	-1	-1	35	-1	-1
10	-1	-1	-1	-1	6	18	-1	-1	8	-1	-1	-1	-1	35	33	13	1	-1	-1	-1	2	32	-1	17	-1	-1	-1	24	-1	20	-1	15	-1	23	-1
18	-1	-1	33	7	-1	28	-1	-1	34	-1	-1	-1	-1	-1	-1	-1	-1	14	-1	16	-1	-1	-1	2	-1	-1	-1	-1	-1	13	-1	4	-1	29	22
-1	-1	13	-1	-1	29	-1	-1	23	-1	-1	-1	-1	17	18	-1	19	-1	-1	28	12	11	-1	4	-1	-1	10	-1	5	-1	31	8	-1	2	9	7
23	-1	-1	4	-1	9	26	27	19	35	29	-1	-1	-1	-1	-1	-1	-1	10	13	-1	-1	18	21	28	32	1	-1	34	14	-1	-1	-1	6	17	-1
-1	1	21	-1	17	-1	14	-1	-1	-1	31	-1	-1	-1	10	26	-1	36	-1	-1	-1	9	-1	-1	18	-1	-1	-1	27	-1	28	34	25	30	3	19
-1	16	14	-1	-1	-1	-1	-1	-1	4	10	3	-1	25	-1	12	-1	8	-1	32	-1	-1	15	6	-1	-1	31	-1	-1	27	1	-1	-1	13	-1	-1
-1	-1	23	30	-1	-1	-1	6	13	-1	-1	-1	1	-1	33	-1	-1	-1	-1	24	-1	-1	-1	-1	35	29	3	-1	21	16	18	-1	-1	5	-1	8
3	-1	6	-1	-1	18	-1	-1	32	26	-1	21	20	-1	30	-1	28	-1	13	11	1	27	-1	14	-1	-1	-1	-1	9	2	15	-1	22	-1	25	-1
5	4	-1	-1	20	-1	25	-1	31	33	1	23	36	-1	17	-1	-1	-1	12	-1	-1	22	8	-1	34	26	-1	-1	-1	15	21	-1	6	-1	-1	30
-1	-1	-1	-1	28	24	15	-1	-1	30	14	35	-1	-1	-1	13	26	-1	18	-1	31	-1	-1	-1	1	-1	17	-1	32	4	-1	11	27	34	12	9
-1	-1	-1	-1	-1	-1	-1	22	28	-1	-1	-1	-1	21	-1	10	-1	2	19	-1	9	-1	-1	-1	12	23	8	6	36	18	-1	-1	31	-1	20	4
30	-1	-1	-1	18	21	-1	7	-1	-1	36	33	10	-1	27	-1	-1	-1	-1	8	22	-1	-1	11	16	-1	6	-1	23	34	-1	20	3	15	-1	-1
-1	32	-1	-1	-1	7	29	11	-1	-1	18	27	-1	6	-1	22	-1	35	21	-1	-1	-1	-1	17	-1	8	-1	36	-1	-1	12	-1	19	-1	14	33
-1	-1	-1	-1	-1	-1	16	10	2	-1	-1	-1	-1	33	-1	29	34	-1	-1	-1	19	12	7	-1	-1	-1	-1	-1	4	-1	6	22	-1	-1	28	-1
-1	13	-1	6	25	-1	8	26	-1	-1	-1	-1	2	32	-1	-1	-1	-1	20	-1	-1	36	10	-1	33	22	7	27	30	-1	35	-1	-1	-1	24	-1
-1	10	-1	5	-1	-1	22	24	-1	23	28	-1	21	-1	-1	7	-1	-1	2	27	34	-1	13	35	26	-1	-1	-1	-1	29	32	4	16	9	-1	25
24	-1	-1	-1	26	8	-1	-1	35	-1	3	34	14	-1	-1	36	-1	-1	-1	1	-1	-1	-1	-1	21	17	-1	-1	13	28	-1	7	-1	-1	5	-1
