6
1
-1	18	-1	31	28	33	-1	-1	20	-1	-1	5	-1	17	30	-1	-1	-1	-1	-1	36	-1	19	-1	6	3	-1	2	-1	35	-1	21	-1	24	-1	-1
25	3	-1	-1	-1	4	-1	28	-1	10	-1	24	13	5	12	26	-1	-1	-1	30	-1	-1	34	31	-1	7	-1	-1	9	36	-1	22	2	8	6	-1
-1	-1	-1	6	35	-1	36	21	34	-1	4	9	-1	-1	-1	8	-1	32	27	22	-1	-1	28	7	26	-1	31	30	14	-1	13	25	-1	12	-1	23
13	-1	12	22	-1	32	17	3	-1	-1	8	-1	-1	21	14	-1	-1	35	15	-1	-1	20	-1	-1	-1	5	-1	-1	-1	11	-1	28	-1	10	-1	-1
-1	-1	8	-1	21	30	6	13	31	-1	-1	1	-1	-1	-1	28	11	36	-1	-1	32	4	18	-1	-1	24	27	-1	-1	-1	16	-1	-1	14	-1	-1
-1	16	20	-1	9	36	30	14	2	7	-1	27	34	10	-1	-1	-1	-1	-1	29	21	-1	-1	12	-1	17	-1	-1	-1	13	-1	-1	33	4	3	-1
23	-1	18	25	22	-1	-1	34	36	1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	12	28	10	33	-1	-1	29	-1	-1	-1	35	9	-1	-1	-1	26
-1	4	-1	-1	-1	-1	-1	9	3	-1	24	-1	8	-1	35	13	-1	1	-1	-1	27	34	15	30	22	-1	-1	36	32	6	10	12	20	25	31	-1
-1	9	24	12	-1	8	13	-1	-1	29	22	-1	21	-1	2	-1	-1	-1	31	20	-1	-1	26	17	-1	-1	14	3	-1	-1	5	4	30	-1	-1	33
21	14	6	35	-1	-1	15	-1	7	-1	12	-1	3	24	-1	-1	-1	-1	32	-1	13	19	5	1	28	-1	-1	16	10	-1	-1	17	29	34	-1	2
33	-1	-1	-1	32	20	-1	23	4	17	16	-1	25	-1	-1	-1	-1	34	-1	-1	-1	-1	36	3	-1	21	-1	-1	11	-1	28	-1	-1	-1	15	-1
31	26	-1	-1	-1	-1	11	30	33	-1	-1	28	-1	-1	27	5	10	12	2	25	-1	-1	29	-1	-1	-1	13	-1	-1	-1	-1	19	21	16	18	-1
24	32	25	-1	23	10	-1	-1	17	33	6	-1	-1	-1	9	-1	-1	3	29	15	14	30	-1	-1	-1	4	36	-1	26	-1	-1	-1	19	18	34	-1
3	35	-1	-1	8	22	4	-1	21	2	9	-1	11	19	1	-1	-1	25	12	7	-1	-1	-1	28	14	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1
-1	20	2	14	33	13	31	-1	-1	-1	1	35	-1	-1	10	-1	-1	-1	-1	-1	-1	9	-1	5	-1	19	-1	18	-1	-1	-1	-1	7	28	27	-1
-1	-1	-1	-1	-1	-1	23	-1	-1	36	13	-1	15	28	-1	-1	-1	-1	25	-1	-1	10	-1	34	-1	-1	24	-1	-1	-1	32	6	-1	5	-1	14
16	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	7	26	12	24	36	21	2	1	-1	-1	-1	-1	-1	27	-1	-1	5	17	25	-1	15	-1	-1	23	-1
36	-1	-1	30	17	11	29	-1	-1	24	-1	25	20	34	8	7	5	14	-1	27	4	18	13	23	-1	-1	1	35	6	-1	-1	-1	-1	31	21	-1
-1	-1	16	29	-1	-1	21	-1	24	-1	36	-1	10	32	-1	1	-1	17	-1	-1	-1	-1	35	-1	9	-1	22	33	-1	26	-1	-1	-1	11	8	34
15	36	3	24	-1	34	9	-1	23	13	-1	17	-1	7	11	-1	-1	-1	21	19	-1	-1	6	2	-1	32	-1	27	-1	-1	26	-1	16	-1	-1	4
