8
1
41	59	51	5	62	-1	27	-1	18	35	17	3	26	4	34	54	9	-1	37	52	11	53	42	23	-1	1	22	12	16	2	7	55	19	-1	44	13	58	-1	61	30	28	29	56	50	24	36	57	49	-1	40	6	8	47	48	64	21	-1	63	20	60	15	38	33	14
54	-1	55	-1	12	60	15	3	19	39	-1	62	40	24	50	64	2	56	38	16	36	20	48	-1	58	23	6	-1	9	42	17	28	37	33	-1	8	43	57	59	5	34	-1	-1	26	47	10	7	1	11	29	31	27	22	14	-1	63	30	25	13	52	44	32	45	4
-1	45	4	50	-1	36	21	25	-1	23	31	20	-1	60	-1	1	49	14	62	58	3	46	28	43	8	52	64	-1	61	24	30	32	35	41	63	42	12	17	22	29	44	11	15	51	55	38	-1	27	26	10	54	7	-1	-1	59	-1	18	16	6	-1	-1	47	5	39
29	30	-1	35	52	-1	6	13	63	59	2	-1	28	45	44	-1	5	-1	18	21	34	41	22	33	4	-1	14	36	27	47	-1	10	56	3	15	1	38	55	60	9	25	40	64	42	8	48	20	31	-1	24	61	-1	19	32	12	49	-1	-1	37	46	11	23	58	17
9	63	22	46	8	11	39	-1	29	55	52	38	15	33	36	-1	-1	1	31	61	47	30	45	6	59	-1	5	19	20	18	41	-1	14	4	54	10	27	28	26	48	32	13	-1	3	17	37	16	58	25	-1	-1	23	-1	34	53	60	12	64	2	51	7	49	50	56
57	-1	23	-1	26	31	17	-1	-1	14	49	-1	41	56	-1	-1	-1	64	12	10	24	25	19	55	-1	-1	37	3	34	15	21	44	18	32	20	51	40	50	47	11	60	53	61	22	6	9	43	62	-1	-1	33	52	4	30	39	16	48	59	-1	29	-1	54	-1	35
47	-1	14	-1	20	37	19	-1	61	16	51	27	32	-1	11	6	17	50	15	-1	-1	26	-1	-1	43	-1	54	-1	48	38	-1	56	36	64	46	-1	-1	52	23	24	5	59	-1	12	-1	4	18	33	28	42	35	55	-1	-1	-1	3	34	40	31	22	41	-1	-1	21
-1	18	42	-1	-1	64	56	38	9	13	25	47	-1	12	22	21	59	-1	4	44	29	7	51	32	57	46	45	60	40	31	50	-1	39	53	-1	-1	-1	-1	16	6	63	52	30	19	23	35	-1	-1	5	-1	37	17	20	-1	-1	36	27	1	55	24	26	43	61	3
18	58	46	38	-1	10	-1	-1	-1	1	56	30	23	5	24	27	42	-1	35	-1	-1	8	44	49	6	59	15	16	22	11	48	-1	4	37	34	43	17	2	28	-1	33	31	39	40	-1	13	64	19	14	52	26	61	21	53	45	32	50	54	47	36	29	62	3	9
-1	6	35	9	11	14	40	29	34	43	42	-1	-1	46	41	17	61	26	-1	36	59	58	57	1	-1	37	55	-1	12	27	-1	54	32	-1	39	3	49	21	52	-1	-1	10	25	-1	30	50	24	-1	4	7	-1	38	18	20	31	5	22	8	53	-1	16	63	56	-1
39	-1	-1	59	-1	42	-1	-1	32	49	16	-1	61	48	62	51	64	15	52	33	5	45	46	-1	34	43	40	10	41	-1	31	30	-1	44	-1	26	8	-1	11	53	7	18	-1	4	36	-1	3	63	23	22	27	-1	29	54	9	17	19	-1	38	-1	12	55	24	-1
30	48	27	8	16	-1	23	-1	11	57	35	18	45	15	55	40	37	38	10	-1	32	39	14	56	7	47	61	52	4	-1	33	46	22	-1	25	-1	24	20	51	60	26	54	58	5	1	34	29	53	-1	64	41	62	13	19	-1	28	2	21	44	59	49	-1	42	31
36	7	19	-1	-1	-1	-1	22	59	3	6	10	13	37	52	29	-1	16	-1	54	21	40	11	47	1	17	18	28	-1	9	-1	-1	-1	23	-1	64	63	30	5	35	-1	42	38	46	14	-1	61	55	57	2	48	56	12	44	51	8	45	32	15	4	60	-1	25	26
51	2	62	53	13	-1	45	31	44	38	63	-1	54	50	-1	36	-1	23	48	-1	17	4	-1	29	-1	5	-1	26	-1	57	14	20	27	10	55	41	19	15	56	18	9	6	28	16	35	8	59	21	33	47	49	11	43	-1	42	40	37	7	-1	39	30	46	52	58
-1	20	61	1	-1	5	-1	26	31	28	14	-1	39	21	-1	4	12	27	-1	30	19	-1	53	18	62	3	49	42	8	60	35	64	54	7	29	59	57	58	-1	-1	22	32	44	-1	43	11	-1	45	15	46	10	-1	63	50	16	25	23	17	40	34	48	13	41	33
64	32	44	54	49	4	52	47	22	-1	26	-1	7	20	53	-1	31	24	13	2	-1	63	62	3	45	-1	29	38	-1	36	-1	21	40	-1	16	-1	61	42	14	33	12	23	27	17	-1	15	60	41	35	34	30	-1	55	39	58	59	-1	51	-1	-1	-1	18	57	11
46	21	-1	-1	45	16	9	32	3	5	61	34	44	36	39	37	57	25	23	63	35	60	40	2	53	10	30	-1	26	22	4	6	-1	58	-1	31	15	-1	12	1	-1	19	18	-1	29	33	56	-1	55	50	24	51	28	41	17	20	-1	-1	54	42	-1	14	11	13
50	15	10	52	56	-1	-1	-1	-1	-1	45	-1	-1	25	31	32	8	33	-1	6	18	51	54	9	61	2	41	63	37	64	47	23	43	24	13	35	22	46	34	40	36	12	42	55	7	28	53	16	29	62	21	48	14	27	30	1	-1	3	58	5	-1	26	17	19
31	26	40	3	47	24	30	-1	50	17	15	52	16	62	1	56	28	58	27	13	-1	12	5	21	48	51	8	32	35	-1	59	9	44	55	2	-1	29	-1	63	14	4	25	34	57	11	22	54	43	10	60	64	33	42	37	-1	-1	36	61	46	-1	6	7	-1	18
5	54	37	43	33	6	55	-1	10	63	21	24	64	40	51	47	53	19	-1	26	61	44	59	-1	3	42	58	-1	-1	34	62	14	11	30	-1	36	-1	18	25	50	-1	27	49	13	48	46	-1	-1	7	56	23	22	-1	45	35	-1	20	12	41	16	-1	2	-1	29
12	-1	49	13	19	58	-1	64	2	-1	29	-1	11	59	-1	-1	55	31	-1	32	-1	-1	24	16	38	57	43	15	45	52	-1	60	53	62	42	-1	5	51	37	3	23	8	6	47	20	63	30	44	18	61	25	40	36	9	-1	54	28	50	35	48	1	21	4	-1
14	42	60	34	7	28	62	36	55	30	-1	46	9	23	18	35	48	29	41	50	10	64	43	45	40	49	-1	-1	11	21	24	25	-1	52	57	47	16	39	17	-1	15	3	32	-1	26	51	1	61	8	5	59	2	6	12	4	19	31	-1	63	-1	37	44	22	-1
61	25	39	51	35	2	1	53	-1	6	60	-1	48	28	-1	41	36	37	22	11	15	38	3	-1	29	18	46	50	56	5	20	19	49	-1	4	32	-1	27	-1	10	-1	45	40	64	21	59	17	14	16	-1	44	13	58	57	47	31	-1	55	23	8	62	30	34	52
63	22	18	29	-1	-1	38	48	42	-1	54	53	27	8	49	19	7	30	17	-1	56	-1	52	62	16	36	31	44	1	55	12	13	60	21	28	61	45	26	6	23	50	-1	41	-1	10	2	37	5	34	-1	11	3	15	43	46	39	-1	-1	64	25	51	57	-1	-1
2	8	31	-1	14	50	58	63	53	61	5	13	18	16	-1	7	35	62	54	12	-1	21	49	20	55	34	56	11	33	59	51	26	41	-1	19	37	30	25	36	44	1	-1	4	60	-1	43	45	3	22	-1	-1	-1	-1	47	57	48	46	28	29	23	52	10	6	38
-1	53	47	23	-1	-1	3	54	21	64	9	28	1	26	10	12	50	7	-1	59	4	32	8	22	37	29	44	49	-1	35	45	18	42	63	60	14	55	11	62	2	17	-1	51	15	31	16	-1	6	52	39	38	20	41	-1	-1	43	24	-1	27	58	36	-1	19	5
16	9	59	-1	-1	48	-1	-1	43	60	3	15	6	44	46	33	63	5	-1	-1	-1	1	-1	58	32	-1	62	40	52	28	23	2	-1	22	24	18	50	13	-1	17	27	34	8	54	-1	41	10	25	31	19	45	35	64	4	-1	-1	53	11	-1	26	-1	51	39	57
27	-1	-1	12	6	41	-1	28	39	-1	48	22	-1	-1	20	50	15	57	64	-1	45	31	-1	-1	47	14	3	53	19	4	8	58	46	16	7	-1	51	1	35	26	-1	44	24	2	-1	21	38	37	62	23	40	-1	54	-1	10	33	-1	43	60	17	-1	9	32	-1
17	33	24	4	18	-1	60	62	38	34	37	35	8	-1	-1	23	6	44	19	14	2	-1	-1	27	42	15	1	-1	39	46	10	61	59	43	52	28	48	12	57	56	53	26	22	9	-1	32	55	11	58	30	5	49	51	25	36	7	63	-1	21	54	40	3	13	50
22	52	-1	-1	-1	51	42	1	-1	27	41	55	62	-1	40	30	38	-1	11	-1	53	3	26	39	13	9	-1	5	6	25	54	24	10	61	58	23	31	34	45	-1	18	47	-1	63	19	-1	-1	50	44	59	14	46	37	16	29	2	-1	4	49	7	33	-1	12	8
26	40	57	37	61	-1	10	45	58	51	19	14	25	-1	59	31	56	46	24	17	48	-1	33	52	50	63	12	64	-1	7	43	16	3	39	6	54	47	-1	-1	-1	-1	35	-1	29	28	-1	23	-1	27	18	53	-1	60	11	34	55	15	2	-1	20	22	41	1	44
11	-1	5	19	44	-1	-1	15	24	2	32	-1	52	57	4	63	10	60	-1	25	43	-1	61	51	36	41	17	22	31	48	-1	27	33	49	-1	29	53	64	9	21	-1	-1	14	56	-1	7	-1	-1	1	13	8	28	50	3	6	26	47	18	30	37	45	-1	55	16
-1	4	32	15	30	-1	51	7	16	26	24	31	19	55	2	45	54	13	8	-1	33	47	10	34	64	-1	28	-1	3	29	44	50	12	5	38	60	-1	-1	-1	59	-1	46	43	-1	-1	1	-1	39	-1	-1	36	41	35	61	-1	57	17	-1	22	11	9	20	62	63
13	14	6	20	53	35	-1	10	7	-1	-1	11	36	58	29	22	-1	45	59	38	62	-1	23	-1	39	48	-1	24	-1	-1	-1	47	63	56	-1	50	3	49	15	51	-1	-1	37	8	-1	60	19	2	54	43	18	25	-1	28	-1	27	4	42	12	40	57	-1	-1	-1
48	19	17	47	28	-1	5	39	-1	44	-1	32	20	63	13	18	-1	-1	30	64	25	24	27	46	35	7	52	62	58	8	57	1	23	29	33	11	4	54	21	43	38	16	12	59	50	40	22	9	45	55	42	26	-1	-1	14	37	61	36	-1	41	-1	-1	60	49
-1	-1	-1	45	42	-1	57	34	64	50	-1	37	-1	-1	-1	5	-1	43	58	41	12	22	31	60	-1	-1	25	13	15	-1	55	36	-1	35	47	44	-1	24	2	8	10	63	26	28	56	61	11	7	49	1	9	39	38	52	62	30	-1	-1	51	6	23	19	46	48
-1	12	3	22	23	54	44	46	1	15	62	61	56	43	38	49	20	18	28	4	-1	19	7	26	31	21	42	2	14	10	-1	63	57	-1	32	-1	64	48	-1	-1	51	36	-1	41	53	52	34	-1	6	-1	-1	59	33	17	-1	11	29	5	16	30	13	-1	47	25
49	24	38	63	50	1	-1	9	40	46	28	25	60	41	48	52	21	11	36	39	42	55	-1	44	12	-1	53	59	54	43	16	17	7	34	30	45	26	6	-1	62	-1	-1	-1	23	32	31	33	29	-1	20	51	4	5	15	13	-1	-1	37	18	3	8	35	2	27
55	41	25	58	2	26	43	-1	30	21	12	23	47	34	54	39	29	63	53	35	49	5	-1	57	20	56	51	-1	-1	-1	-1	37	-1	-1	-1	52	14	16	19	42	45	4	48	27	62	-1	15	17	40	3	22	-1	46	-1	60	44	38	33	59	-1	50	24	-1	7
-1	60	11	36	-1	-1	31	33	57	42	59	17	53	51	35	8	16	2	-1	9	-1	37	50	15	-1	38	23	30	-1	45	-1	4	55	28	-1	25	46	61	40	41	6	5	3	20	13	54	47	24	48	12	58	34	7	29	-1	-1	21	39	-1	56	-1	52	44	43
-1	39	13	32	51	55	24	35	52	41	-1	1	-1	18	58	59	45	-1	33	3	26	29	12	28	15	31	47	25	-1	49	64	5	62	11	37	-1	10	40	-1	63	19	2	16	7	4	44	46	57	17	54	56	60	61	-1	22	34	6	48	50	9	27	-1	8	23
53	27	48	62	54	7	47	-1	15	-1	20	26	21	-1	23	-1	30	-1	-1	51	55	-1	16	11	10	8	-1	-1	43	-1	32	22	29	-1	-1	12	6	4	41	46	61	37	-1	-1	38	25	-1	36	64	31	13	19	-1	33	28	-1	52	57	1	18	5	-1	49	60
4	23	28	-1	17	12	8	-1	-1	-1	55	-1	-1	10	43	61	13	6	20	27	63	48	38	-1	41	54	-1	57	7	44	42	33	1	-1	5	34	-1	60	49	-1	-1	30	9	45	18	-1	52	-1	-1	14	15	58	-1	40	37	46	3	19	26	47	59	53	-1	22
38	11	41	-1	5	25	-1	-1	37	47	46	9	34	53	19	57	44	59	7	1	23	54	15	-1	56	60	-1	61	-1	20	63	29	30	8	50	33	52	32	13	16	3	48	17	-1	27	49	28	12	43	51	-1	45	10	18	2	35	39	14	24	21	4	58	-1	42
42	-1	58	57	34	49	18	37	5	-1	36	4	-1	64	25	-1	-1	17	60	-1	-1	10	32	-1	2	28	-1	-1	-1	14	-1	40	-1	48	45	22	54	-1	44	61	21	56	-1	33	41	-1	6	-1	-1	16	47	29	1	38	27	23	51	20	7	31	63	-1	35	-1
45	31	15	10	64	46	36	20	17	48	39	40	2	27	6	11	-1	61	5	49	58	-1	9	-1	51	4	-1	21	23	3	52	34	-1	19	-1	-1	28	14	-1	57	-1	22	13	1	60	-1	35	42	53	26	7	-1	-1	8	25	50	-1	44	-1	43	-1	-1	37	30
-1	43	-1	30	-1	9	26	56	-1	-1	7	60	49	-1	63	16	47	34	42	37	22	57	25	24	19	27	13	6	17	12	18	-1	-1	2	51	15	23	35	53	-1	20	50	10	14	54	58	5	8	3	11	39	21	59	36	52	-1	55	41	-1	28	38	61	40	-1
-1	61	63	60	3	59	33	-1	8	29	22	50	12	54	28	44	46	21	39	31	64	-1	4	14	11	45	9	-1	-1	-1	1	38	-1	47	26	27	18	36	42	7	-1	51	-1	53	34	55	40	15	30	6	20	57	-1	49	5	41	62	13	56	-1	17	25	10	32
8	-1	36	-1	9	61	50	55	49	-1	18	48	24	-1	57	20	-1	-1	21	62	27	15	64	59	30	25	-1	47	2	6	29	12	45	-1	23	53	60	10	3	34	56	28	7	11	42	14	63	-1	39	41	52	1	40	46	44	13	-1	-1	4	35	58	33	43	37
58	56	-1	14	59	62	2	6	12	33	8	44	46	29	30	28	39	35	43	7	41	50	18	63	5	64	10	45	42	23	61	31	25	51	27	49	-1	9	4	-1	55	-1	-1	34	22	3	-1	13	37	53	57	-1	26	60	38	-1	11	15	-1	19	20	40	16	47
-1	13	33	-1	43	57	46	19	47	-1	27	41	55	2	16	-1	1	42	-1	34	54	61	-1	-1	52	-1	63	8	36	17	9	15	-1	12	14	6	11	-1	50	37	-1	64	62	-1	59	39	44	23	21	-1	29	30	45	10	7	18	32	49	3	38	53	31	51	24
60	47	-1	26	-1	23	48	44	62	37	11	-1	-1	-1	14	-1	24	12	55	40	-1	-1	2	-1	33	50	7	4	51	56	39	3	15	31	-1	46	36	5	64	54	57	-1	29	43	45	-1	25	18	20	35	34	-1	8	59	19	58	13	9	-1	63	-1	17	21	1
20	3	64	-1	-1	63	49	18	23	32	58	51	17	35	9	38	26	4	-1	22	46	33	29	10	-1	24	21	-1	60	62	-1	53	-1	59	-1	57	2	56	48	13	-1	-1	5	36	15	19	12	40	47	27	-1	-1	11	6	55	42	7	45	52	50	34	-1	30	41
1	5	54	24	-1	15	16	11	45	10	64	39	43	19	21	60	58	3	-1	23	31	28	20	37	46	26	-1	-1	13	40	34	41	52	42	18	-1	-1	7	29	47	8	38	35	30	-1	53	32	4	50	33	63	-1	49	51	-1	-1	25	27	36	44	55	59	14	6
-1	28	-1	42	-1	34	-1	27	-1	40	50	59	5	52	-1	25	51	-1	47	45	57	6	36	53	14	58	-1	-1	-1	19	22	43	16	20	-1	63	39	38	30	55	-1	60	1	10	-1	24	-1	46	9	48	3	-1	17	31	15	62	26	29	8	12	2	56	23	54
10	29	-1	39	37	45	12	51	4	-1	34	36	63	-1	3	15	-1	48	56	8	-1	11	13	17	49	55	-1	35	38	32	28	59	-1	40	41	24	33	44	58	19	31	20	-1	6	-1	26	9	47	-1	25	16	-1	23	-1	43	22	64	46	42	57	-1	60	18	62
23	51	20	-1	-1	47	59	61	14	18	40	16	-1	3	26	46	4	9	45	24	44	49	39	64	27	-1	50	-1	63	53	25	7	2	60	48	30	35	29	54	52	13	43	-1	32	-1	12	62	-1	42	38	17	5	56	55	8	-1	1	-1	11	15	21	-1	31	36
3	44	50	11	-1	27	-1	-1	25	53	43	45	31	61	5	2	62	20	57	56	-1	-1	30	40	22	-1	19	41	-1	26	13	52	51	-1	10	4	59	37	46	28	35	24	33	39	9	6	36	-1	-1	58	-1	47	-1	7	48	-1	8	-1	-1	49	18	29	54	12
7	55	12	18	10	22	54	42	28	19	30	29	50	39	15	24	33	47	32	-1	51	27	35	48	21	44	38	56	-1	1	-1	49	26	6	3	62	41	-1	8	20	2	57	11	-1	16	17	4	34	61	9	46	43	31	23	40	-1	-1	60	25	13	14	5	63	59
6	-1	9	56	1	19	35	4	27	-1	23	64	59	7	60	55	34	52	26	46	-1	-1	58	-1	28	12	48	39	10	37	3	42	5	15	17	40	32	-1	-1	22	41	14	31	61	51	30	49	20	-1	57	62	18	25	-1	11	29	44	38	43	33	47	16	53	45
43	46	-1	31	38	-1	53	30	54	11	-1	21	42	22	17	62	23	28	16	15	6	59	37	-1	-1	32	24	14	47	58	-1	45	50	18	12	55	56	19	27	49	48	1	52	25	63	-1	8	-1	-1	36	-1	44	-1	35	33	64	40	26	9	61	3	4	20	-1
24	37	45	48	39	8	25	60	-1	-1	1	-1	4	38	56	-1	11	-1	63	5	-1	43	21	12	17	61	2	46	29	54	40	-1	47	36	9	-1	44	-1	31	58	59	15	53	-1	3	23	50	22	-1	49	19	10	27	26	-1	14	42	-1	57	55	-1	28	7	64
28	64	-1	-1	-1	33	14	-1	36	20	44	49	-1	-1	-1	10	60	22	61	29	38	-1	1	31	9	-1	4	-1	59	30	-1	8	34	57	11	39	-1	23	7	-1	40	55	47	21	5	45	27	56	-1	37	-1	53	3	24	54	51	-1	52	-1	-1	-1	50	48	2
-1	62	2	49	58	-1	29	5	41	12	-1	-1	-1	9	33	48	25	10	3	-1	8	36	-1	19	23	11	20	31	-1	51	-1	-1	-1	-1	53	21	13	-1	1	64	54	7	60	44	46	42	-1	38	-1	28	-1	16	30	22	50	45	56	6	39	32	-1	37	27	34
