8
1
8	3	18	50	7	51	25	22	23	21	47	30	48	31	41	60	46	12	44	-1	35	10	64	29	37	52	58	2	-1	32	57	62	63	-1	38	-1	42	17	1	59	9	15	6	28	39	16	34	56	54	13	49	24	36	19	27	5	-1	40	55	53	43	61	14	20
54	44	33	59	5	37	58	-1	17	50	22	11	49	39	51	10	47	-1	28	-1	-1	60	-1	26	-1	-1	14	38	30	27	56	25	2	13	15	62	32	3	16	35	43	-1	12	45	57	40	18	-1	7	31	53	29	-1	63	61	4	6	23	36	-1	46	42	-1	24
9	-1	57	64	35	52	-1	47	24	33	63	1	16	12	13	37	-1	19	49	48	34	32	-1	18	-1	-1	31	-1	43	29	3	-1	36	55	40	6	-1	14	-1	54	41	44	61	2	5	53	11	21	42	56	22	-1	58	26	-1	30	-1	38	8	-1	27	17	51	4
26	16	32	-1	61	24	-1	-1	-1	8	-1	62	28	52	-1	59	40	5	6	11	55	51	-1	1	36	13	4	-1	10	34	-1	-1	45	64	-1	39	30	43	19	49	50	20	22	58	47	-1	63	31	-1	18	-1	38	37	17	44	23	60	2	7	41	-1	57	29	33
-1	53	45	15	36	30	42	-1	57	20	43	-1	-1	55	46	2	8	39	-1	58	3	13	14	17	50	59	-1	-1	35	21	26	5	7	24	27	10	61	37	-1	-1	-1	19	52	33	-1	49	-1	25	34	11	28	9	-1	-1	16	-1	44	47	-1	64	48	12	63	56
11	34	17	31	60	-1	46	40	58	53	4	-1	-1	44	54	45	61	-1	43	27	2	9	23	63	55	-1	18	19	28	12	6	15	51	-1	47	-1	57	33	-1	29	-1	-1	8	26	14	-1	42	30	39	3	-1	20	32	-1	52	10	49	1	-1	16	35	22	37	-1
1	12	62	13	19	29	-1	49	18	15	42	26	27	56	-1	-1	25	33	38	57	-1	-1	-1	50	-1	63	16	-1	-1	39	64	-1	-1	44	20	4	-1	9	31	-1	35	51	24	17	36	37	55	60	43	-1	48	59	14	40	2	47	10	11	58	52	21	54	-1	-1
-1	28	-1	2	14	-1	38	63	7	34	64	-1	19	61	5	6	-1	-1	37	36	16	45	31	24	17	40	11	22	49	47	51	44	50	60	52	-1	12	41	58	23	27	13	-1	-1	-1	-1	-1	59	1	57	-1	33	-1	-1	62	35	15	18	26	32	-1	25	3	30
55	32	-1	35	-1	11	5	37	34	39	-1	19	56	22	43	-1	6	-1	24	18	36	14	1	40	61	64	48	17	3	2	53	57	31	47	-1	30	59	13	49	15	60	12	44	-1	-1	21	45	33	8	27	20	58	7	-1	50	-1	16	63	-1	28	38	4	23	29
18	8	-1	45	22	-1	49	1	53	11	28	46	12	2	33	35	44	-1	50	34	41	56	17	59	-1	30	-1	58	21	-1	4	51	-1	32	-1	36	27	10	23	25	3	-1	7	20	63	-1	40	19	-1	14	43	55	-1	-1	15	9	13	64	24	48	54	26	60	-1
