7
1
-1	-1	43	28	9	47	-1	-1	25	-1	30	-1	35	15	1	-1	38	-1	-1	-1	45	-1	-1	-1	33	13	-1	4	-1	17	-1	-1	-1	2	48	-1	-1	23	-1	-1	-1	-1	-1	-1	12	39	-1	-1	40
6	19	-1	-1	-1	10	15	-1	49	21	-1	41	-1	-1	-1	-1	-1	5	-1	-1	40	-1	-1	-1	-1	32	35	8	-1	-1	4	12	-1	46	-1	-1	-1	-1	-1	-1	9	-1	7	-1	31	45	-1	-1	-1
-1	-1	-1	24	-1	36	41	16	-1	-1	5	10	13	17	47	9	-1	-1	27	-1	25	-1	-1	34	2	-1	-1	20	-1	-1	35	49	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	38	-1	46
-1	-1	-1	-1	-1	-1	39	-1	7	20	-1	-1	-1	-1	-1	48	-1	46	11	49	-1	24	37	-1	3	-1	30	47	27	21	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	6	32	13	43	42	17	25
-1	11	38	3	-1	-1	-1	-1	-1	-1	-1	40	34	28	-1	37	12	-1	43	16	-1	31	-1	26	-1	5	-1	25	47	-1	-1	-1	8	45	-1	7	39	-1	21	-1	2	-1	-1	48	35	18	9	-1	41
16	-1	-1	30	-1	4	-1	11	-1	9	43	-1	46	39	-1	-1	21	-1	-1	-1	-1	-1	12	45	41	-1	-1	22	-1	-1	-1	-1	1	-1	-1	20	-1	8	44	-1	28	10	36	-1	-1	-1	-1	-1	-1
12	46	-1	-1	-1	-1	-1	-1	24	-1	22	-1	-1	-1	-1	8	13	4	3	-1	20	36	-1	29	40	-1	-1	-1	39	26	-1	-1	16	-1	-1	-1	-1	43	47	37	-1	-1	11	10	5	21	14	-1	-1
11	38	-1	35	4	-1	43	24	23	7	20	1	-1	-1	-1	5	22	14	10	32	15	6	-1	-1	-1	17	16	40	25	41	42	2	-1	-1	3	-1	18	44	26	8	33	-1	30	-1	36	-1	-1	-1	29
28	25	-1	-1	24	33	-1	34	-1	-1	6	2	47	-1	3	-1	1	-1	39	9	29	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	40	43	-1	-1	-1	19	-1	-1	49	-1	-1	-1	-1	-1	-1	23	-1
-1	-1	18	16	31	-1	12	-1	41	32	27	-1	-1	-1	8	-1	-1	48	-1	4	-1	39	15	-1	-1	26	-1	-1	-1	-1	-1	19	35	22	-1	-1	-1	-1	-1	-1	11	-1	-1	-1	-1	-1	-1	-1	-1
-1	1	32	5	-1	-1	-1	49	37	-1	40	-1	29	22	-1	19	27	2	-1	23	-1	-1	44	-1	38	-1	-1	-1	30	45	-1	-1	13	-1	-1	24	10	35	-1	14	25	41	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	19	22	-1	39	-1	-1	4	3	-1	-1	11	44	-1	34	-1	-1	35	25	-1	-1	37	47	-1	-1	-1	-1	-1	26	-1	31	-1	17	-1	36	-1	-1	1	28	-1	-1	-1	-1	-1	-1	-1
44	29	20	-1	39	-1	40	-1	-1	42	-1	-1	-1	-1	-1	-1	-1	7	-1	45	49	-1	-1	18	-1	22	-1	23	-1	-1	-1	21	15	-1	-1	-1	13	31	46	-1	43	-1	-1	12	-1	37	-1	-1	-1
37	-1	-1	-1	47	30	27	25	38	-1	11	-1	15	-1	28	-1	31	40	46	-1	-1	2	35	8	24	-1	5	-1	17	14	12	-1	-1	-1	-1	-1	23	6	16	-1	39	48	22	13	10	1	44	-1	-1
47	-1	-1	-1	-1	43	-1	6	2	-1	42	-1	17	-1	26	15	36	-1	-1	31	27	-1	-1	-1	-1	-1	8	-1	-1	34	-1	-1	22	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	-1	-1
39	-1	15	-1	-1	41	-1	22	-1	48	-1	-1	20	-1	12	30	-1	45	-1	25	17	33	-1	-1	-1	-1	-1	44	-1	-1	-1	46	-1	-1	5	40	2	-1	13	-1	18	-1	23	-1	-1	-1	21	4	-1
1	44	-1	-1	23	-1	-1	-1	12	46	13	29	-1	35	-1	18	10	-1	21	-1	41	22	47	-1	28	30	-1	-1	-1	-1	-1	37	-1	8	32	-1	9	-1	-1	45	26	-1	43	7	-1	36	-1	48	-1
-1	-1	-1	-1	-1	-1	-1	21	32	-1	45	-1	-1	43	13	-1	20	35	14	19	42	10	11	-1	-1	-1	7	-1	-1	3	17	-1	-1	-1	16	34	49	-1	-1	-1	-1	-1	-1	47	-1	-1	30	-1	-1
38	-1	27	-1	-1	-1	48	-1	15	34	24	-1	25	-1	22	3	-1	-1	40	28	8	-1	-1	-1	-1	49	-1	19	-1	2	-1	23	-1	6	-1	35	44	7	-1	-1	-1	20	10	11	-1	16	-1	9	12
40	35	37	34	-1	20	2	-1	-1	-1	-1	-1	-1	23	5	32	-1	29	-1	-1	47	27	-1	31	12	25	-1	-1	-1	-1	-1	43	-1	21	45	-1	8	30	48	-1	38	17	49	19	-1	6	18	15	-1
13	5	-1	25	42	9	29	-1	30	10	39	-1	-1	-1	23	11	6	43	-1	-1	48	37	45	-1	1	38	-1	21	-1	36	-1	33	28	-1	-1	-1	47	27	4	12	-1	-1	3	-1	-1	17	-1	32	20
-1	-1	-1	-1	-1	29	9	-1	5	-1	-1	15	-1	41	-1	-1	-1	12	-1	39	-1	45	-1	-1	-1	11	43	2	-1	37	-1	10	-1	-1	17	-1	24	40	25	16	20	-1	42	21	28	4	-1	-1	27
-1	2	47	-1	5	7	34	38	33	30	-1	36	39	42	-1	-1	-1	28	1	13	16	-1	22	15	31	8	29	17	12	-1	32	-1	-1	26	-1	6	48	46	3	27	-1	9	-1	37	41	11	-1	-1	-1
-1	-1	24	-1	-1	-1	-1	-1	22	-1	-1	-1	32	6	21	-1	-1	27	37	42	11	-1	34	25	-1	-1	41	-1	5	-1	49	15	18	29	40	19	-1	2	38	17	-1	31	1	-1	-1	12	33	-1	-1
21	27	23	40	48	-1	26	-1	-1	43	-1	-1	11	-1	10	-1	4	33	35	20	-1	-1	1	-1	-1	-1	9	3	19	24	-1	-1	-1	-1	47	-1	37	41	-1	-1	7	-1	25	-1	-1	32	39	45	-1
