7
1
25	30	37	3	29	40	39	-1	45	41	6	35	27	-1	16	31	15	5	34	33	42	14	49	-1	-1	8	11	13	1	44	36	38	23	47	24	18	17	46	21	48	28	4	26	43	7	-1	10	19	22
6	24	21	11	41	4	1	28	8	30	18	34	42	13	29	40	38	10	25	-1	-1	26	33	44	47	36	17	2	22	46	16	12	-1	48	7	32	35	5	37	27	14	3	31	-1	20	23	49	15	39
15	14	9	44	26	13	45	-1	16	19	3	-1	46	43	4	37	17	1	32	24	-1	22	6	5	38	18	27	34	-1	29	41	31	40	2	20	-1	7	36	-1	47	33	10	-1	8	48	35	42	11	28
46	23	33	10	38	31	36	22	20	4	24	2	17	48	11	30	41	43	13	21	28	25	35	3	29	-1	12	-1	37	8	6	9	39	49	42	1	15	45	16	40	44	26	32	47	5	34	14	18	-1
19	48	16	12	8	22	28	9	-1	1	5	37	29	33	-1	26	-1	3	18	47	14	46	21	10	23	32	-1	39	11	35	-1	-1	17	15	4	20	42	43	-1	25	49	13	24	44	40	36	-1	38	6
27	7	49	43	42	-1	2	44	21	14	47	11	38	36	9	8	12	46	6	35	20	-1	4	15	16	30	45	48	32	33	5	28	18	10	26	31	41	23	-1	19	39	22	3	37	1	25	17	13	29
47	32	18	35	17	5	-1	25	40	39	10	15	7	26	23	44	27	-1	48	36	22	42	43	1	31	28	37	24	3	13	45	21	14	34	19	2	38	8	29	9	11	-1	30	41	33	46	12	16	4
24	19	38	32	3	21	22	15	49	33	11	31	43	40	-1	9	8	29	46	6	1	17	45	39	27	-1	42	16	44	48	7	23	12	35	37	41	18	30	47	2	20	25	13	-1	-1	-1	26	36	5
12	18	31	23	28	41	33	36	44	45	38	-1	47	16	37	34	21	4	-1	30	48	2	-1	9	-1	1	20	46	43	11	22	8	3	14	5	35	32	42	39	6	17	15	29	-1	49	40	24	27	-1
4	43	11	47	44	17	14	2	-1	25	20	-1	41	23	26	45	39	40	15	7	32	49	36	35	12	22	30	29	16	1	31	-1	42	28	6	27	21	3	13	33	48	38	18	34	9	8	19	37	10
1	45	13	9	30	42	40	27	48	-1	19	18	37	21	25	28	3	20	-1	49	44	6	14	31	33	-1	7	15	10	17	26	36	32	4	29	-1	43	24	22	-1	34	46	2	39	47	38	-1	41	12
5	8	39	29	48	10	6	7	-1	9	35	46	-1	17	47	38	-1	24	11	14	2	37	40	32	25	43	3	4	18	34	27	49	41	13	-1	12	19	28	44	16	23	36	-1	20	30	33	21	1	45
7	25	46	26	49	-1	34	30	32	10	28	-1	1	6	35	-1	36	17	42	18	12	38	8	47	5	11	13	21	20	39	2	24	33	19	45	29	4	37	9	31	40	14	16	3	-1	48	15	-1	43
16	15	2	20	36	35	-1	-1	3	34	12	14	4	39	-1	27	5	23	22	43	33	28	48	24	41	44	19	18	38	40	25	47	-1	30	-1	45	-1	10	-1	49	8	1	11	6	42	17	46	32	31
29	47	14	-1	9	2	-1	-1	15	12	21	10	32	41	39	17	48	18	30	45	19	36	26	7	3	42	38	40	31	43	44	13	35	27	34	23	28	4	11	37	1	5	33	25	46	16	-1	22	20
3	12	-1	49	46	38	32	34	6	31	22	-1	40	-1	42	35	47	33	-1	25	13	5	41	-1	14	20	43	37	17	23	39	15	4	18	21	16	44	48	10	24	26	45	28	19	2	9	8	-1	11
30	22	10	6	-1	33	13	39	18	-1	-1	-1	11	24	44	43	28	26	5	8	34	35	32	19	4	16	31	45	46	37	20	7	2	3	40	15	29	25	41	12	27	21	49	36	-1	42	23	17	38
48	34	19	41	-1	20	17	5	23	36	-1	28	2	38	24	-1	37	15	12	1	7	21	-1	11	8	-1	25	9	-1	30	32	16	6	45	33	14	3	49	31	13	42	18	35	29	39	10	44	40	26
37	42	44	28	40	11	25	19	43	3	16	-1	8	14	20	6	32	-1	49	2	21	39	23	12	17	13	15	33	5	26	1	41	10	29	36	22	9	35	46	34	30	7	48	24	27	-1	4	-1	47
21	31	26	-1	39	18	35	17	25	29	37	30	33	44	40	10	4	27	23	3	16	48	46	49	28	6	34	1	8	24	11	22	9	42	14	19	20	38	-1	-1	2	47	12	45	32	41	13	-1	15
23	27	15	16	4	45	5	20	35	-1	7	42	13	46	22	11	14	31	-1	-1	36	47	29	18	-1	24	2	44	-1	38	49	48	19	12	25	8	40	17	6	39	32	33	1	30	34	37	-1	3	21
-1	6	20	18	32	30	16	47	34	13	42	3	28	45	49	4	26	12	24	41	31	8	39	38	35	40	14	22	33	-1	48	17	15	7	27	10	1	29	5	23	46	9	25	2	11	21	36	43	-1
17	21	45	-1	15	12	-1	33	-1	49	48	-1	35	30	18	14	-1	-1	8	29	40	4	5	27	13	25	47	41	36	28	10	37	20	6	23	24	39	2	26	22	3	-1	7	1	44	32	38	-1	19
22	40	47	39	5	48	24	37	4	2	25	17	20	8	34	7	33	30	1	28	35	12	-1	29	32	46	10	31	26	9	13	43	38	11	3	44	49	21	15	-1	16	-1	-1	42	6	45	27	14	18
33	1	29	36	34	23	19	26	11	38	46	12	22	-1	15	13	25	21	27	-1	43	18	7	2	20	9	24	42	39	32	14	44	5	31	49	28	6	47	17	45	37	30	41	35	4	3	40	48	8
35	13	8	-1	11	25	9	21	39	-1	23	27	31	1	38	36	19	2	3	46	5	16	44	6	30	45	28	17	34	47	4	18	29	24	41	42	12	14	48	32	7	40	20	26	15	49	-1	10	33
10	3	42	27	2	49	-1	40	19	7	32	29	14	15	48	39	20	47	44	17	6	1	37	43	21	26	23	36	45	12	35	25	22	8	30	38	33	11	-1	4	13	34	9	5	16	28	-1	46	24
31	-1	28	38	14	26	-1	6	36	44	41	5	24	18	45	22	23	32	9	-1	37	-1	3	48	34	15	33	49	40	2	21	42	1	46	-1	43	27	19	25	8	35	20	17	12	13	47	39	29	30
8	49	-1	31	20	-1	12	-1	33	11	43	44	3	22	17	2	16	45	40	37	10	27	34	41	7	-1	5	14	48	15	23	1	28	39	13	25	47	6	4	46	-1	35	36	21	26	30	18	9	42
34	41	48	45	7	16	38	13	47	-1	1	4	15	5	3	32	6	35	21	12	23	9	17	42	19	10	-1	25	24	49	46	33	26	40	8	39	30	27	14	18	-1	37	44	22	29	43	11	-1	2
26	36	-1	14	47	46	18	45	27	17	40	9	6	31	-1	25	34	8	38	15	11	13	2	22	49	39	32	30	21	20	29	5	16	41	12	48	-1	44	42	1	43	-1	37	4	19	7	33	35	3
2	17	27	21	23	-1	3	8	-1	42	36	38	49	-1	5	33	22	7	-1	48	9	31	1	37	45	47	4	26	19	14	18	10	30	43	35	40	16	41	32	11	29	24	6	46	-1	15	34	39	13
39	37	6	-1	22	1	-1	41	7	21	29	48	16	35	19	47	30	42	43	4	24	15	18	-1	40	3	46	23	9	27	-1	34	31	-1	2	17	36	-1	20	28	12	8	-1	32	45	5	25	49	14
42	33	43	15	10	19	30	12	-1	46	14	39	34	32	-1	18	49	44	36	31	27	20	28	21	6	29	16	-1	4	25	37	11	7	17	47	9	22	13	45	3	5	2	-1	40	24	1	-1	8	-1
40	28	5	25	35	9	4	18	2	-1	30	23	10	-1	1	29	13	14	39	26	46	44	24	8	11	12	48	43	6	22	42	3	-1	36	32	33	34	7	38	15	21	49	-1	31	17	27	41	20	16
32	-1	4	19	25	15	47	-1	37	5	26	36	48	49	14	23	40	34	45	27	-1	43	30	17	24	41	21	12	7	31	33	39	13	9	44	46	11	18	35	38	22	-1	8	28	3	6	20	-1	1
49	26	12	5	18	36	29	1	30	28	8	43	39	4	21	20	24	9	2	44	3	32	-1	25	15	35	22	-1	14	42	19	45	37	16	38	34	13	31	-1	17	-1	48	46	27	10	-1	7	33	-1
28	2	3	48	6	7	23	35	46	-1	31	33	45	29	43	42	1	36	4	38	47	34	13	14	18	-1	44	27	41	10	24	40	11	-1	17	26	37	32	8	21	9	12	19	-1	-1	39	16	30	49
20	38	1	22	21	43	31	11	14	24	44	41	12	34	-1	-1	18	48	26	32	25	7	42	16	39	37	40	10	30	3	8	6	-1	5	46	36	2	15	19	29	47	28	45	23	35	13	-1	4	17
13	39	-1	30	45	8	42	16	38	23	27	40	18	7	6	12	46	41	35	22	15	19	11	4	-1	33	9	3	2	36	47	32	25	21	28	49	14	20	-1	10	-1	44	5	48	31	29	37	26	34
41	9	34	40	37	14	44	10	13	6	2	32	21	20	7	19	11	16	31	-1	17	45	38	28	46	48	26	8	35	4	15	-1	49	23	1	3	5	33	27	30	25	-1	43	18	22	24	47	12	36
11	46	-1	33	-1	-1	-1	3	17	47	15	25	19	9	8	5	-1	37	28	13	30	29	31	23	36	2	49	-1	12	18	43	26	34	22	48	6	-1	1	40	7	4	39	14	38	21	-1	32	42	-1
9	11	7	4	31	28	21	14	-1	27	49	6	36	-1	-1	3	29	25	37	20	38	30	16	40	42	17	8	32	15	5	-1	19	48	26	18	47	23	34	33	44	-1	43	39	13	41	22	1	45	35
18	20	22	1	24	32	26	31	29	40	33	-1	-1	-1	27	16	35	13	47	5	-1	23	15	45	2	19	39	-1	42	-1	9	30	36	38	11	4	46	12	49	41	6	17	34	10	43	14	3	25	48
43	16	-1	34	12	-1	46	38	1	35	17	-1	-1	47	-1	15	44	22	10	23	41	24	27	36	48	49	29	11	13	21	28	14	8	37	-1	7	25	9	2	42	45	19	4	33	18	26	5	6	32
45	44	-1	2	33	39	48	4	41	32	13	-1	5	3	30	21	9	6	17	40	49	10	12	46	43	14	18	38	29	16	34	20	47	25	31	37	8	22	1	35	-1	27	42	11	36	19	28	24	7
36	5	41	42	27	6	49	48	10	-1	39	8	9	28	12	24	2	19	14	11	18	33	25	-1	22	21	35	7	23	45	3	4	44	1	43	13	31	40	30	26	38	32	15	17	37	20	29	47	46
38	-1	25	17	-1	37	15	43	22	18	34	19	23	11	-1	48	45	28	-1	42	4	41	20	26	44	-1	1	47	49	-1	40	2	46	33	10	5	24	-1	3	-1	36	29	27	16	8	12	30	21	9
14	29	30	8	19	47	10	46	12	15	45	7	25	42	36	1	43	-1	33	34	26	3	9	13	37	4	-1	5	-1	41	17	35	-1	32	22	21	48	16	28	-1	18	11	40	-1	38	31	2	23	-1
