7
1
41	11	35	5	34	27	17	-1	-1	7	47	-1	-1	13	40	24	33	-1	-1	-1	48	46	39	-1	3	8	21	28	36	45	43	-1	32	6	29	2	14	22	19	4	15	26	-1	44	-1	49	37	10	23
-1	31	42	40	18	44	1	43	-1	20	2	37	36	-1	-1	-1	-1	14	-1	22	21	-1	-1	-1	4	-1	13	15	5	-1	35	7	9	3	-1	49	-1	16	-1	-1	34	33	19	-1	17	25	41	48	38
49	28	36	16	-1	10	23	48	3	39	15	44	4	30	5	-1	9	29	25	18	6	35	31	-1	-1	33	20	43	-1	37	41	27	38	-1	19	8	13	-1	7	40	17	42	-1	-1	24	-1	26	-1	14
-1	-1	45	14	25	13	2	22	-1	-1	-1	23	24	11	-1	43	8	26	28	19	-1	-1	-1	41	9	40	48	38	-1	-1	-1	47	10	34	44	6	39	12	27	32	-1	20	15	33	-1	-1	21	3	1
29	-1	19	7	15	26	21	40	17	-1	18	14	28	35	-1	41	34	10	27	4	12	-1	-1	-1	1	44	2	-1	42	-1	20	48	23	24	-1	9	-1	38	5	25	11	3	46	-1	6	13	39	36	32
9	46	8	37	12	20	22	-1	1	-1	32	6	27	29	36	13	49	-1	38	39	-1	-1	-1	17	7	25	24	-1	16	2	-1	14	18	4	21	48	41	45	10	35	-1	44	30	42	-1	31	47	5	11
38	32	3	33	24	48	39	-1	16	-1	-1	21	-1	-1	-1	37	-1	2	42	44	-1	-1	14	-1	19	29	-1	10	11	15	30	40	-1	-1	13	-1	31	36	-1	46	18	23	20	4	43	7	-1	-1	9
23	17	-1	24	41	14	45	-1	-1	-1	1	20	-1	48	18	-1	47	42	37	-1	46	-1	4	30	27	-1	39	32	44	21	25	19	-1	38	-1	31	-1	26	-1	7	29	-1	9	-1	22	43	-1	28	-1
36	20	2	8	44	6	7	15	40	22	43	-1	35	45	48	12	1	49	10	14	13	23	-1	29	28	37	42	19	24	34	32	31	46	47	41	39	5	9	30	-1	-1	17	26	-1	4	18	16	33	-1
40	3	-1	22	-1	-1	11	30	9	4	42	12	-1	32	41	26	28	27	-1	17	-1	6	49	36	-1	35	1	2	33	18	16	15	13	5	39	-1	10	14	-1	48	20	46	7	47	8	21	19	23	29
-1	38	5	49	-1	29	42	46	7	26	36	17	-1	37	-1	21	44	-1	-1	-1	40	45	-1	24	20	12	-1	-1	-1	-1	3	30	22	-1	28	18	-1	15	2	11	-1	47	39	41	-1	-1	-1	-1	-1
-1	48	-1	12	30	1	33	5	-1	8	16	-1	39	-1	23	-1	15	22	19	25	32	17	-1	9	41	31	-1	46	4	29	10	26	7	35	-1	42	38	-1	-1	-1	49	6	11	-1	37	-1	-1	-1	-1
-1	39	13	4	46	34	27	-1	-1	6	38	33	-1	-1	20	7	11	30	3	-1	24	-1	15	-1	10	21	-1	-1	48	23	45	8	37	9	43	44	32	-1	-1	19	35	-1	14	-1	1	-1	-1	-1	36
32	47	26	-1	-1	18	35	21	13	24	25	49	19	-1	39	-1	29	4	5	6	31	48	3	22	43	-1	-1	7	-1	-1	-1	2	42	40	36	-1	37	8	23	1	-1	45	-1	20	15	46	-1	34	30
1	40	46	2	32	-1	37	24	23	-1	10	42	7	16	-1	38	-1	-1	30	-1	3	36	-1	-1	-1	-1	45	-1	-1	26	18	-1	6	19	14	29	-1	-1	-1	21	48	22	-1	31	13	12	43	-1	-1
47	-1	7	38	33	31	3	35	49	5	-1	-1	22	46	45	34	12	17	23	8	16	-1	48	-1	-1	43	-1	25	-1	-1	24	-1	28	13	27	-1	42	20	40	15	30	36	-1	21	26	19	11	29	-1
18	-1	22	43	-1	15	34	-1	6	-1	37	4	20	2	-1	48	19	7	21	1	10	-1	9	-1	31	46	-1	-1	3	30	47	5	39	17	32	14	23	44	35	-1	-1	-1	-1	-1	28	-1	33	45	42
17	16	12	-1	42	24	10	26	25	40	-1	48	47	1	-1	44	2	46	9	29	35	21	22	-1	-1	-1	-1	27	15	-1	34	43	4	37	45	-1	-1	-1	3	28	31	19	38	23	39	5	18	14	7
