7
1
37	3	23	-1	29	49	8	1	48	25	27	46	15	-1	10	-1	44	2	36	43	17	7	45	-1	41	-1	26	-1	18	40	-1	14	5	-1	-1	-1	-1	19	-1	38	-1	11	30	9	-1	13	34	22	47
9	5	-1	40	-1	27	-1	-1	-1	38	33	43	30	29	-1	4	15	-1	-1	11	32	14	3	46	44	37	-1	23	31	-1	13	-1	35	34	-1	39	-1	48	2	-1	16	-1	-1	7	49	45	-1	18	36
-1	-1	19	43	38	25	6	17	14	42	-1	-1	13	-1	-1	16	-1	21	-1	35	-1	-1	10	-1	18	34	49	-1	2	30	41	47	46	29	-1	8	1	24	-1	-1	-1	45	28	27	23	4	5	48	12
35	-1	18	14	1	-1	28	2	22	26	36	21	47	-1	-1	19	41	-1	23	30	7	5	12	27	-1	9	24	16	43	4	-1	17	10	20	-1	-1	-1	49	32	46	13	-1	-1	33	6	25	44	40	11
11	30	26	10	22	-1	-1	35	-1	-1	5	9	6	-1	8	-1	40	-1	20	27	34	15	2	31	-1	17	19	29	-1	28	45	-1	49	25	-1	42	33	18	14	37	43	-1	38	46	39	32	3	1	41
-1	46	-1	41	45	32	-1	16	-1	-1	8	20	34	49	29	-1	22	39	-1	47	-1	42	-1	28	40	-1	38	30	15	27	9	12	6	33	1	10	44	7	-1	5	-1	26	19	-1	-1	31	43	14	17
15	4	12	7	48	44	-1	31	-1	-1	45	39	41	-1	38	-1	46	14	49	24	28	1	20	-1	-1	13	43	22	-1	-1	-1	3	-1	-1	23	6	17	34	9	47	30	27	-1	21	-1	2	42	16	8
4	45	47	24	-1	-1	44	36	6	22	-1	-1	35	38	-1	-1	-1	25	-1	-1	20	30	-1	2	13	11	39	-1	-1	31	10	37	-1	-1	43	12	16	26	-1	-1	42	17	18	-1	41	8	-1	-1	-1
39	14	41	20	42	-1	19	25	46	-1	-1	23	-1	34	31	24	13	37	47	15	-1	35	44	48	10	6	-1	21	28	33	-1	22	-1	-1	32	40	36	-1	49	18	-1	8	7	-1	9	-1	17	26	30
18	9	33	-1	-1	46	-1	45	7	44	41	42	-1	2	14	-1	48	11	-1	28	1	26	49	16	12	-1	3	-1	4	-1	-1	30	17	27	-1	37	-1	43	38	6	23	19	-1	34	-1	-1	-1	36	25
26	-1	-1	15	13	17	-1	48	32	5	-1	-1	-1	30	-1	-1	33	-1	8	2	-1	25	-1	4	19	23	34	-1	-1	38	6	-1	-1	-1	11	29	-1	22	27	7	-1	20	49	45	-1	40	14	10	-1
1	10	11	49	8	30	-1	14	-1	24	12	33	18	16	9	38	26	3	32	-1	22	-1	41	15	45	27	-1	-1	34	20	40	7	-1	-1	19	-1	25	46	44	-1	-1	47	-1	28	-1	48	-1	-1	4
-1	7	-1	27	35	5	23	26	49	-1	10	3	17	-1	-1	46	6	40	39	19	45	22	-1	-1	1	47	18	38	42	-1	-1	41	13	24	-1	4	32	30	48	34	31	33	44	29	-1	15	-1	20	37
29	6	-1	3	-1	-1	34	40	-1	37	-1	-1	-1	8	-1	42	49	10	18	4	30	33	28	7	-1	32	5	17	26	21	-1	9	45	-1	35	41	-1	2	13	-1	1	24	-1	38	22	-1	-1	46	31
41	25	46	-1	21	40	1	-1	-1	30	15	-1	-1	-1	-1	-1	8	-1	-1	10	35	2	-1	23	-1	38	32	43	48	-1	-1	-1	26	3	4	-1	22	17	16	12	-1	13	37	24	20	-1	29	-1	27
22	17	6	44	10	-1	37	34	18	12	40	13	45	25	2	21	30	41	16	-1	-1	39	42	26	15	28	-1	9	32	43	-1	-1	-1	-1	33	14	19	29	24	-1	49	3	-1	36	47	5	-1	35	1
-1	-1	-1	-1	30	15	4	39	36	43	2	6	5	-1	-1	34	-1	24	14	20	-1	16	1	35	25	-1	45	-1	19	37	-1	18	-1	-1	-1	28	42	44	-1	-1	11	48	40	8	-1	-1	-1	-1	32
42	35	-1	33	14	34	2	46	17	1	23	-1	48	4	32	7	5	-1	25	9	26	29	13	44	-1	3	10	6	8	49	-1	28	27	41	-1	-1	-1	-1	21	20	18	40	-1	22	19	30	12	11	-1
-1	-1	-1	28	-1	-1	5	-1	16	29	9	41	49	-1	-1	44	43	-1	37	-1	11	17	31	40	24	48	36	14	25	7	-1	15	30	-1	-1	-1	8	4	26	1	-1	6	2	18	21	-1	-1	39	38
43	27	48	38	-1	18	13	7	37	-1	11	8	32	10	17	40	47	6	28	29	-1	19	22	-1	-1	-1	30	12	45	36	-1	1	24	5	2	-1	39	-1	46	-1	34	-1	25	-1	14	-1	-1	44	15
8	36	49	32	39	9	24	-1	38	21	26	-1	22	20	33	15	12	19	48	1	-1	-1	47	-1	-1	5	46	-1	-1	17	14	13	42	-1	29	43	-1	25	23	2	41	37	3	4	-1	7	-1	6	-1
12	13	21	36	7	-1	-1	32	34	45	35	28	37	42	1	-1	-1	26	15	6	8	10	18	29	5	24	40	49	20	41	22	39	-1	47	31	17	27	33	30	-1	3	38	9	-1	-1	-1	19	2	44
-1	8	10	45	15	-1	26	-1	-1	36	-1	11	-1	46	49	-1	29	48	-1	5	47	3	35	30	9	12	6	20	-1	-1	1	40	34	44	42	19	2	28	31	22	-1	-1	-1	41	18	37	7	38	-1
38	32	44	-1	3	42	25	49	9	47	20	18	8	14	-1	41	34	-1	19	-1	39	27	21	-1	-1	26	-1	-1	10	46	11	2	37	-1	-1	48	43	6	-1	-1	40	29	-1	12	13	1	28	15	22
20	49	1	48	46	37	9	-1	40	17	25	7	24	39	4	-1	-1	27	38	13	2	-1	16	8	-1	-1	41	-1	35	45	26	5	32	19	-1	21	18	23	12	14	15	36	-1	-1	-1	33	6	3	-1
28	-1	27	19	-1	-1	11	3	-1	10	6	-1	-1	5	37	20	-1	33	-1	-1	-1	4	-1	43	-1	22	-1	25	12	23	7	24	15	-1	-1	-1	-1	1	34	-1	32	44	8	39	-1	35	-1	-1	26
