6
1
-1	11	31	-1	29	8	-1	19	-1	-1	4	-1	20	-1	-1	-1	-1	10	26	-1	-1	-1	18	-1	16	32	-1	23	25	12	28	36	1	24	-1	7
7	19	30	34	13	28	29	-1	31	10	-1	8	-1	32	21	2	-1	-1	3	9	36	25	4	27	15	14	11	24	6	18	17	-1	20	33	12	26
14	15	-1	33	-1	12	5	30	-1	20	16	-1	-1	6	4	-1	-1	-1	17	-1	7	11	24	22	35	1	26	-1	-1	34	-1	23	8	27	13	-1
26	17	4	-1	3	22	-1	24	15	32	2	7	14	5	-1	-1	28	34	-1	-1	30	8	13	29	33	27	-1	31	10	36	18	-1	25	6	19	21
21	10	-1	36	-1	-1	17	18	26	27	-1	-1	12	11	-1	15	-1	24	-1	33	14	-1	23	35	7	8	2	29	22	-1	-1	16	32	30	31	4
16	27	-1	20	-1	18	14	12	11	33	6	34	26	-1	-1	36	30	7	2	31	-1	-1	1	-1	-1	5	4	-1	-1	13	29	35	15	9	22	3
-1	31	-1	25	23	13	36	-1	34	22	17	-1	35	21	-1	-1	9	33	-1	27	10	12	29	15	19	7	24	11	8	30	16	-1	4	1	28	20
20	-1	-1	-1	-1	21	30	-1	12	-1	15	-1	24	31	-1	10	34	29	28	7	35	-1	19	-1	18	17	-1	5	4	33	-1	13	36	23	-1	22
29	-1	-1	7	1	4	33	-1	23	18	32	5	19	16	27	25	26	-1	22	-1	-1	36	34	-1	31	12	-1	13	20	10	-1	15	-1	-1	-1	-1
10	33	28	-1	26	-1	-1	31	-1	24	20	-1	-1	36	-1	22	-1	12	8	-1	18	6	-1	17	14	15	27	35	-1	-1	-1	-1	19	2	34	25
34	-1	24	22	-1	-1	27	35	-1	25	-1	11	18	-1	8	17	-1	-1	23	3	26	31	16	20	21	9	32	6	-1	28	30	33	7	-1	10	5
2	16	35	17	15	5	1	-1	8	-1	-1	-1	6	28	30	3	20	-1	4	11	9	-1	33	24	-1	-1	23	-1	36	26	-1	-1	12	18	29	27
-1	18	-1	35	8	26	11	9	20	-1	24	21	10	2	17	32	22	25	19	-1	28	4	-1	16	3	31	34	-1	23	6	15	-1	30	13	-1	12
23	-1	13	19	20	14	28	4	5	-1	-1	18	8	33	15	34	29	9	30	1	32	-1	-1	2	10	-1	25	36	27	16	3	31	17	7	-1	-1
-1	4	15	28	-1	10	-1	-1	30	2	13	-1	27	26	12	-1	24	6	9	22	17	35	-1	-1	5	-1	-1	14	-1	1	36	34	-1	25	-1	8
27	2	-1	24	25	-1	-1	-1	-1	1	10	14	-1	20	-1	11	36	31	21	29	15	26	-1	-1	-1	-1	9	8	-1	4	22	18	5	16	33	-1
30	6	-1	5	31	34	-1	8	27	35	-1	32	23	14	7	19	-1	-1	18	36	25	33	-1	13	24	2	21	-1	11	17	9	-1	28	4	-1	29
