9
1
39	-1	-1	-1	35	13	-1	65	-1	75	-1	-1	77	10	-1	47	-1	-1	71	62	51	81	43	-1	74	-1	50	-1	-1	15	21	-1	-1	-1	79	63	-1	-1	-1	-1	-1	-1	44	68	-1	36	-1	-1	22	-1	59	67	28	41	-1	56	-1	42	8	32	-1	55	64	24	-1	12	3	-1	-1	78	-1	-1	-1	-1	-1	-1	-1	-1	31	-1	25
-1	21	-1	66	41	-1	-1	-1	-1	50	57	-1	-1	-1	62	-1	17	-1	28	-1	1	-1	12	53	-1	3	-1	-1	-1	-1	-1	60	7	-1	31	47	-1	19	-1	18	-1	-1	-1	54	-1	48	-1	-1	-1	72	68	-1	-1	-1	40	-1	46	45	16	39	-1	38	70	-1	33	-1	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	29	-1	56	-1
-1	54	-1	37	3	-1	-1	-1	-1	-1	26	-1	-1	-1	-1	9	-1	-1	-1	32	-1	75	30	68	-1	-1	-1	6	65	72	-1	-1	-1	62	-1	-1	-1	-1	77	28	-1	61	-1	78	52	-1	-1	-1	-1	-1	-1	64	-1	63	-1	-1	24	41	-1	18	-1	17	-1	-1	-1	-1	48	8	-1	-1	-1	74	34	-1	-1	-1	-1	-1	51	-1	53
-1	16	27	-1	-1	-1	-1	-1	69	-1	64	-1	41	-1	72	44	-1	59	6	-1	-1	-1	34	24	-1	20	-1	-1	-1	67	3	-1	-1	-1	-1	-1	-1	-1	-1	38	46	10	-1	-1	-1	-1	-1	-1	-1	2	-1	54	-1	-1	-1	-1	50	52	-1	-1	-1	7	-1	21	-1	-1	-1	-1	-1	13	-1	63	-1	-1	62	35	19	-1	78	-1	28
-1	61	-1	64	79	75	-1	-1	12	-1	-1	-1	-1	-1	46	30	-1	-1	-1	58	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	13	2	68	-1	43	11	-1	49	-1	55	56	32	-1	67	-1	77	1	80	-1	53	65	81	-1	72	-1	-1	-1	20	22	31	-1	-1	-1	42	-1	73	-1	-1	71	41	-1	-1	60	50	-1	-1	-1	3	70	23
-1	-1	-1	58	11	28	49	-1	-1	-1	-1	-1	56	-1	-1	81	-1	-1	-1	-1	40	-1	-1	-1	80	-1	-1	5	20	55	-1	-1	-1	29	-1	-1	-1	41	47	-1	24	-1	-1	23	-1	-1	-1	-1	-1	35	-1	-1	-1	-1	54	-1	1	75	74	-1	-1	-1	-1	-1	-1	7	-1	25	72	45	34	50	64	-1	-1	-1	-1	-1	38	66	9
56	-1	-1	-1	15	-1	-1	-1	-1	-1	60	-1	16	-1	-1	49	24	51	-1	-1	21	31	-1	13	-1	-1	-1	37	-1	-1	61	-1	-1	8	71	74	-1	65	-1	64	63	-1	73	20	39	11	-1	-1	-1	76	-1	-1	10	-1	3	35	-1	34	-1	-1	-1	-1	-1	-1	-1	18	44	29	36	-1	-1	-1	57	-1	43	30	-1	54	-1	-1	-1
-1	57	34	18	-1	-1	14	-1	47	40	-1	-1	-1	-1	22	-1	-1	-1	5	29	-1	67	-1	37	72	-1	-1	52	-1	69	-1	-1	45	-1	46	-1	31	35	-1	-1	7	-1	-1	30	27	66	6	20	78	-1	-1	-1	75	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	38	-1	81	-1	65	-1	-1	-1	-1	-1	-1	-1	-1	71	-1	-1
32	-1	30	20	-1	77	1	-1	-1	-1	-1	54	-1	7	28	43	74	-1	-1	59	-1	66	-1	-1	-1	57	-1	-1	-1	48	25	-1	-1	-1	-1	-1	71	3	-1	36	58	60	-1	-1	-1	-1	42	-1	29	18	-1	38	12	24	-1	-1	23	-1	6	14	-1	-1	-1	67	-1	4	-1	27	-1	-1	-1	19	21	-1	75	-1	-1	8	46	73	-1
18	-1	-1	-1	30	-1	51	-1	-1	-1	53	56	47	-1	78	-1	-1	1	-1	-1	35	-1	16	40	-1	-1	74	-1	-1	7	-1	37	-1	59	25	-1	-1	-1	-1	19	45	-1	-1	-1	-1	64	-1	-1	-1	39	21	-1	71	-1	-1	66	-1	9	49	-1	-1	-1	-1	-1	62	-1	-1	75	-1	23	50	32	-1	-1	8	43	-1	-1	-1	-1	-1
