9
1
-1	3	33	62	32	80	56	46	34	45	73	15	53	60	20	25	47	-1	74	63	2	29	23	7	55	65	81	11	36	35	4	42	48	8	75	58	9	26	51	5	-1	54	39	77	76	21	66	44	52	68	78	-1	13	64	57	43	22	27	1	12	40	70	19	-1	24	49	31	41	72	61	71	30	79	38	59	28	50	18	10	69	14
37	52	77	27	75	40	39	18	-1	4	10	69	-1	61	16	-1	12	36	31	80	78	32	30	5	53	20	19	25	70	-1	17	76	14	62	65	72	81	64	-1	23	50	71	3	29	43	28	67	73	54	24	2	74	34	7	68	66	8	11	59	48	38	51	79	22	58	60	-1	46	15	42	63	26	57	41	-1	49	44	33	35	6	9
78	74	-1	30	38	-1	15	-1	23	72	33	66	54	70	2	79	50	39	34	77	37	64	25	22	75	-1	4	55	67	-1	45	81	-1	32	49	-1	20	58	19	-1	61	28	40	41	11	59	8	48	65	56	60	6	18	62	16	29	36	3	9	14	35	17	44	51	68	57	12	5	13	69	27	10	31	76	7	47	46	24	73	26	53
55	36	49	4	24	64	25	10	48	31	51	41	-1	46	23	40	11	78	70	14	60	45	76	57	54	13	38	12	73	7	59	26	22	44	5	66	62	30	16	35	21	18	79	68	53	75	3	69	72	9	61	19	39	81	47	15	-1	-1	42	50	-1	58	56	33	-1	80	74	37	34	20	1	43	65	52	8	-1	17	2	29	27	67
45	-1	5	11	58	54	61	70	47	21	19	26	57	-1	76	38	28	3	15	72	24	16	6	-1	43	66	8	-1	23	41	46	33	69	29	27	40	22	13	59	32	78	12	44	48	7	77	51	1	20	49	10	30	17	35	-1	53	74	55	18	4	67	60	39	9	79	73	75	62	2	50	65	25	36	68	56	63	37	34	64	80	81
76	2	31	22	72	35	16	8	-1	-1	65	77	64	-1	9	5	80	68	33	51	67	12	50	40	47	27	69	-1	39	-1	28	57	20	18	38	3	6	75	34	73	74	14	-1	17	-1	11	37	70	79	4	-1	71	32	26	13	62	25	41	45	-1	52	61	46	54	48	19	59	7	23	29	66	44	-1	21	60	-1	55	42	30	43	78
67	79	65	50	12	9	21	13	53	44	-1	-1	7	37	74	52	62	27	17	56	3	35	41	58	-1	11	18	60	15	47	30	16	51	34	19	43	55	10	66	31	-1	-1	46	2	33	80	57	38	23	45	14	29	42	25	49	20	24	69	-1	5	73	6	72	76	28	81	8	78	32	40	64	70	39	61	54	-1	75	4	71	77	22
-1	63	19	44	69	26	-1	29	66	48	34	-1	17	81	30	8	58	18	1	10	28	59	79	62	73	61	-1	52	2	-1	74	24	56	9	68	77	70	45	42	67	60	72	49	-1	80	22	53	31	50	33	43	27	47	46	7	32	54	64	-1	78	75	-1	65	55	38	39	21	14	35	16	11	4	15	12	40	23	5	3	20	51	13
17	60	68	51	28	7	20	59	73	29	43	22	6	24	32	14	75	35	49	46	48	9	44	71	42	39	-1	13	61	64	-1	-1	78	54	50	37	4	38	69	-1	-1	65	57	8	47	12	41	40	76	63	55	5	58	15	-1	80	23	81	30	21	34	33	2	56	67	18	53	45	77	36	3	52	19	-1	62	74	16	25	70	66	72
3	13	41	42	67	5	74	55	64	56	71	1	38	-1	58	36	8	-1	27	32	43	68	69	78	40	77	72	20	9	30	34	31	2	52	70	25	49	33	12	29	81	45	53	23	57	-1	10	11	80	-1	37	35	79	-1	63	18	4	46	28	51	61	22	60	-1	19	6	7	66	76	26	17	65	-1	15	75	21	47	73	-1	44	59
81	6	2	52	22	76	28	25	27	68	79	39	4	50	73	77	-1	-1	51	66	9	47	70	49	24	55	12	36	7	54	10	-1	38	15	33	62	3	11	37	65	32	40	80	14	61	57	60	75	18	53	45	13	20	23	17	34	67	5	31	26	-1	48	-1	78	46	59	-1	8	58	43	29	56	72	35	30	16	63	69	19	71	41
30	61	79	38	62	34	-1	37	49	10	35	51	45	3	80	47	17	66	23	1	7	11	57	65	50	18	-1	4	59	5	55	73	42	81	12	67	63	6	58	72	69	60	43	20	-1	8	21	74	71	25	22	56	26	36	40	24	19	76	41	77	9	2	78	16	70	75	32	52	64	15	33	13	-1	53	29	27	14	48	28	68	39
31	12	11	35	10	33	48	-1	17	23	21	-1	18	25	-1	43	54	5	28	41	53	71	81	26	45	56	73	66	24	75	8	-1	29	-1	14	76	78	50	46	30	-1	1	16	4	39	63	-1	19	15	42	64	-1	59	58	52	65	-1	79	69	3	72	-1	38	68	2	61	57	80	74	34	-1	27	9	20	32	67	-1	36	77	-1	7
75	21	73	-1	51	20	-1	50	7	13	-1	27	32	15	69	-1	53	81	-1	58	25	10	4	79	16	48	-1	46	-1	77	65	39	45	56	60	44	47	67	17	70	59	52	18	74	71	2	68	-1	1	6	38	55	5	14	80	37	29	43	35	23	66	36	62	24	22	11	72	31	49	63	9	41	42	78	12	64	40	-1	61	34	54
66	58	72	56	47	18	23	16	77	20	78	-1	59	64	6	26	48	52	2	29	5	42	46	37	61	75	21	1	28	11	57	51	-1	13	63	69	19	76	-1	-1	9	68	7	15	22	41	40	34	27	17	81	73	50	33	12	54	55	39	14	30	44	32	-1	36	3	35	4	-1	71	25	67	60	80	62	74	70	10	49	65	45	38
9	65	63	80	46	15	78	1	45	62	40	70	41	75	33	42	-1	55	67	38	44	30	-1	54	14	6	-1	61	72	22	68	37	50	35	32	47	34	28	27	13	25	36	2	26	79	4	24	29	7	12	49	76	31	77	81	58	16	71	73	-1	10	74	64	-1	5	21	69	-1	53	23	39	51	18	57	66	8	-1	43	11	17	56
39	43	36	53	59	69	60	-1	26	24	61	28	9	65	7	29	37	12	64	8	15	13	63	-1	20	19	34	58	74	71	18	40	27	17	80	78	21	42	31	41	48	62	38	73	-1	-1	70	16	67	46	44	72	-1	3	75	11	-1	68	25	33	-1	56	45	-1	14	1	-1	-1	10	30	54	55	-1	6	5	79	22	76	4	52	23
70	24	4	29	71	68	44	19	14	2	-1	34	72	67	46	49	-1	63	36	76	39	-1	22	74	17	80	59	3	21	16	41	48	79	-1	26	23	75	5	-1	64	-1	51	-1	35	56	9	52	78	32	30	-1	61	-1	43	50	6	47	42	8	-1	7	27	15	37	45	77	28	12	40	18	38	73	-1	25	1	31	81	13	60	33	58
63	-1	22	76	16	44	40	58	2	14	41	62	24	-1	54	7	-1	51	32	48	75	73	45	8	15	60	35	74	79	36	-1	67	17	55	28	9	68	3	80	56	19	39	37	49	70	53	65	77	30	23	52	81	71	59	1	13	46	-1	61	27	5	21	11	29	34	47	25	42	57	66	18	6	33	50	72	12	43	20	69	64	4
51	28	64	71	52	29	41	24	9	69	76	81	77	30	36	67	40	6	13	19	26	65	11	33	39	50	27	54	45	59	75	-1	10	-1	-1	70	5	53	15	17	46	7	74	16	12	25	14	-1	61	18	3	66	72	48	-1	4	-1	38	20	55	60	34	-1	79	32	23	63	21	62	78	49	22	47	31	73	2	42	56	8	57	1
54	67	47	25	4	45	12	-1	-1	1	-1	68	-1	79	5	53	70	43	38	57	17	74	-1	34	-1	40	7	22	71	19	-1	23	46	66	30	81	41	27	64	33	44	-1	20	-1	50	60	39	9	-1	76	-1	36	15	24	-1	72	73	18	80	56	42	29	3	13	65	51	-1	28	48	59	75	8	-1	32	77	14	78	10	52	35	21
74	78	61	46	68	36	59	-1	62	63	8	-1	-1	17	3	73	22	-1	5	28	47	76	49	-1	-1	44	9	72	-1	29	11	-1	1	21	42	64	24	43	2	54	38	-1	51	10	55	70	58	12	75	41	57	33	69	56	6	16	32	14	79	66	19	7	25	60	26	15	35	30	31	67	4	39	53	37	65	13	48	45	40	18	27
34	23	18	77	6	13	1	7	30	65	-1	10	33	-1	4	28	27	19	14	43	72	61	67	59	29	51	2	53	5	-1	-1	56	35	47	15	32	42	73	81	26	62	79	48	78	21	46	54	22	45	64	16	31	63	8	74	57	50	12	36	41	69	52	49	11	17	58	68	70	20	-1	76	24	-1	80	38	55	25	44	9	-1	-1
27	81	55	5	37	72	-1	-1	-1	-1	59	21	49	29	57	12	42	75	25	52	70	18	77	66	69	24	80	7	31	58	48	63	76	20	-1	13	1	65	-1	36	8	61	6	40	67	50	74	47	-1	79	11	26	73	32	71	-1	33	28	39	62	2	78	9	10	43	64	56	-1	38	-1	14	45	41	16	51	46	23	-1	54	30	68
48	26	8	19	14	70	73	-1	15	55	13	46	74	35	-1	-1	66	-1	10	6	-1	56	54	64	-1	22	3	78	25	12	60	65	24	68	37	50	71	31	72	75	4	32	9	57	30	29	42	80	44	40	5	-1	28	2	45	81	76	63	-1	47	53	43	51	41	36	16	61	27	1	-1	69	33	11	17	49	62	34	7	59	-1	79
53	49	75	39	66	-1	-1	60	57	52	48	45	44	32	31	56	16	64	68	21	1	36	42	63	4	79	46	34	33	62	-1	2	-1	41	69	51	18	25	22	11	29	23	76	47	59	7	17	27	38	35	20	78	55	13	15	67	40	24	10	8	65	30	54	73	37	3	80	-1	81	-1	12	77	71	74	19	6	26	58	5	-1	28
42	20	56	69	65	38	32	33	79	-1	80	25	11	34	72	9	61	60	12	55	31	-1	16	41	-1	78	71	6	26	57	49	8	-1	73	18	27	28	35	77	66	14	58	13	45	52	62	43	10	21	51	1	37	4	19	59	17	75	22	64	70	48	68	23	50	40	5	46	-1	44	2	74	7	81	36	24	76	15	29	3	67	63
46	-1	38	59	26	24	75	14	63	74	64	57	52	13	41	39	15	72	43	45	40	17	53	29	34	70	-1	32	65	56	3	50	55	33	23	42	60	54	-1	21	-1	19	78	61	58	31	77	18	81	62	47	79	48	68	9	71	1	73	-1	-1	4	-1	7	44	8	28	37	69	5	12	6	-1	51	66	25	10	2	27	67	22	16
15	34	25	1	76	42	10	48	40	17	47	43	69	4	12	2	23	54	79	65	80	-1	7	21	74	8	55	77	49	63	53	66	30	70	16	31	14	18	6	38	28	9	24	39	5	44	59	20	3	36	67	-1	61	45	58	64	51	78	-1	37	27	26	50	75	29	71	22	32	60	56	73	81	35	33	-1	72	13	62	68	-1	11
5	7	27	16	20	62	51	36	41	35	50	8	73	40	77	68	46	22	26	24	71	15	61	-1	19	47	28	80	-1	37	9	11	18	74	6	60	57	23	1	-1	31	67	63	81	34	54	32	25	10	66	-1	4	56	42	69	59	13	75	70	39	21	3	43	49	30	48	33	38	17	55	58	78	44	14	53	52	64	79	-1	-1	29
80	22	70	55	43	58	18	77	44	66	20	49	67	36	27	34	5	-1	54	35	41	50	10	13	3	33	51	21	40	15	29	1	59	48	72	4	26	71	7	68	45	42	12	32	62	69	19	52	78	37	28	11	-1	75	2	31	30	8	-1	-1	25	57	16	23	64	24	76	74	14	79	61	-1	6	63	-1	81	60	39	56	9	73
19	50	60	81	-1	57	49	31	68	9	14	58	10	21	53	24	7	48	42	30	-1	1	20	16	44	63	78	79	54	17	26	22	64	45	2	75	37	70	47	69	3	-1	33	36	73	71	27	51	46	55	80	39	74	34	-1	-1	41	67	66	6	77	72	29	59	25	13	52	43	11	65	62	15	76	8	28	38	18	40	23	5	61
28	11	78	37	-1	4	72	2	69	60	55	61	76	18	44	70	6	32	57	31	56	23	73	-1	64	59	66	67	81	46	51	-1	36	25	71	39	27	48	79	8	80	74	22	52	13	16	49	5	53	14	65	41	30	29	38	68	63	47	-1	10	17	45	24	40	42	26	19	77	3	7	50	21	-1	34	58	54	12	-1	43	15	20
73	39	53	66	3	17	79	52	61	26	25	56	51	11	75	-1	63	80	18	62	32	5	38	36	2	76	37	69	20	78	13	12	8	19	24	57	44	29	-1	43	64	30	50	46	49	15	35	21	33	60	58	22	9	6	48	23	42	54	-1	-1	28	14	81	45	27	34	10	67	16	72	-1	-1	4	71	70	7	59	47	31	74	77
21	54	32	65	-1	23	13	9	71	37	45	33	81	59	78	62	29	31	46	25	-1	69	14	-1	77	67	39	5	44	-1	-1	28	34	27	58	61	-1	51	40	16	11	75	41	56	10	64	26	43	8	7	17	12	24	-1	79	36	-1	20	52	22	49	15	76	70	18	66	1	2	63	4	53	35	50	30	55	3	80	57	-1	19	48
12	8	45	64	-1	67	29	47	6	3	16	-1	79	19	28	71	38	30	48	27	11	58	75	72	60	81	22	41	-1	68	52	14	62	10	73	7	77	4	-1	-1	17	15	65	59	66	1	63	13	2	-1	23	40	70	76	44	55	61	-1	56	18	33	5	34	46	31	54	51	39	9	57	20	80	32	24	37	-1	69	-1	78	36	49
14	66	35	28	77	6	38	39	60	78	32	63	50	16	26	31	49	24	44	3	79	-1	65	15	59	23	76	37	68	55	58	69	9	12	52	1	7	-1	-1	57	73	46	47	33	-1	67	5	2	25	20	19	-1	43	10	56	30	81	17	21	-1	70	40	-1	61	72	4	29	64	75	45	13	-1	34	27	11	18	53	8	62	42	71
56	-1	50	33	70	21	2	74	5	57	42	75	40	-1	25	80	34	-1	78	53	30	31	-1	67	8	-1	48	47	3	61	71	41	11	4	79	22	58	17	28	55	10	77	32	13	26	68	6	59	12	44	24	14	81	16	60	63	65	23	-1	19	45	-1	18	69	-1	9	38	51	7	27	43	37	29	39	20	1	66	52	49	54	35
71	4	62	75	36	51	30	72	76	8	-1	6	70	7	45	58	-1	10	24	11	-1	22	2	-1	52	-1	20	16	27	81	25	18	28	78	67	21	66	1	14	37	5	48	35	43	9	42	50	53	39	-1	56	69	64	38	29	46	57	-1	49	79	74	44	41	34	23	-1	77	17	65	54	60	59	73	40	80	15	33	19	13	63	47
11	27	29	78	-1	79	22	17	19	43	69	13	65	48	81	-1	51	9	37	7	12	60	74	28	63	62	54	30	66	39	44	38	23	14	76	2	-1	40	-1	34	56	59	25	64	15	18	61	36	35	73	26	8	49	70	53	47	6	4	32	1	55	42	5	31	52	-1	67	-1	24	3	-1	57	58	77	16	68	45	72	46	21	75
59	73	42	10	45	49	81	20	-1	11	44	14	5	28	64	22	67	37	66	4	-1	33	9	32	72	-1	-1	63	53	60	62	15	-1	57	40	-1	-1	-1	-1	71	24	38	23	18	51	78	76	55	29	65	27	75	54	21	-1	50	77	48	13	34	31	12	-1	6	56	46	41	26	19	80	2	16	-1	7	36	69	61	74	79	25	3
18	40	67	-1	-1	12	7	64	55	61	2	52	47	68	-1	21	41	-1	56	81	50	80	29	19	35	-1	14	26	34	48	54	46	33	36	20	-1	-1	72	78	22	65	4	8	-1	75	32	1	79	77	15	13	63	57	37	11	76	62	66	3	9	16	-1	71	42	39	25	5	53	28	-1	70	58	30	59	10	-1	38	23	6	31	24
61	53	57	-1	-1	-1	26	65	25	39	-1	36	1	71	-1	19	73	15	40	17	-1	46	21	42	6	10	41	49	51	31	43	32	77	72	64	59	69	44	-1	81	79	2	29	54	16	74	-1	23	11	28	66	45	52	60	20	7	38	58	75	24	80	67	37	8	47	30	-1	68	33	35	22	62	70	48	76	50	-1	78	-1	12	5
-1	48	24	3	-1	47	58	34	54	59	29	4	56	-1	79	74	30	53	69	70	18	-1	27	77	13	5	16	19	35	65	7	45	-1	42	10	80	50	12	39	49	67	6	31	60	63	40	9	72	62	71	51	46	33	22	36	52	15	25	2	43	78	-1	61	1	11	20	-1	76	66	44	21	14	37	81	64	41	28	17	32	55	57
52	80	15	-1	1	32	37	69	-1	46	23	54	-1	77	-1	72	18	20	45	75	49	-1	43	38	25	71	57	29	13	-1	73	6	5	50	-1	-1	53	61	62	42	76	21	11	70	19	34	30	3	47	-1	-1	48	-1	17	-1	28	14	10	51	68	64	-1	33	74	-1	12	36	55	78	81	79	40	60	22	2	-1	67	-1	26	-1	65
64	71	58	54	50	-1	4	44	22	70	7	40	68	45	24	15	39	41	20	34	14	49	78	18	5	72	-1	38	11	-1	-1	62	65	31	1	35	-1	46	10	48	12	80	75	28	60	76	-1	57	59	69	8	9	19	53	51	25	-1	6	-1	42	36	-1	-1	30	73	27	-1	81	55	37	52	63	21	-1	26	61	74	32	17	29	33
25	70	13	17	53	48	31	45	43	22	5	3	16	-1	59	46	79	57	21	67	38	55	40	11	33	2	75	39	14	20	80	44	60	69	47	12	29	78	74	61	30	8	19	51	36	26	73	37	42	-1	32	77	27	50	41	9	10	-1	-1	15	18	4	1	28	66	7	62	58	54	-1	72	71	56	23	-1	65	24	68	76	81	64
10	15	21	63	40	81	76	-1	65	67	-1	18	19	47	56	78	-1	13	60	71	-1	57	32	50	31	25	52	42	75	33	79	58	54	24	36	8	35	22	45	77	39	41	69	53	72	5	46	-1	55	38	62	1	6	44	23	2	48	-1	17	16	11	20	70	12	-1	29	34	61	26	14	68	9	59	51	4	43	-1	66	37	3	30
-1	19	46	18	80	59	5	73	72	36	63	74	60	66	35	10	52	11	65	22	29	6	1	44	48	58	30	9	57	34	67	-1	16	51	7	71	40	37	24	76	68	13	-1	62	14	81	79	56	41	78	21	49	2	61	-1	33	43	45	55	69	26	75	28	25	4	70	50	3	39	77	47	23	27	42	31	53	8	38	15	20	12
-1	41	51	26	34	78	62	57	56	53	81	29	37	73	-1	30	9	58	8	59	76	54	12	39	36	17	61	2	52	4	50	55	68	23	48	10	33	49	11	-1	6	66	27	-1	20	3	80	67	24	43	-1	28	35	74	19	79	72	13	60	46	14	71	32	15	-1	69	64	75	22	31	40	38	45	1	18	25	7	5	-1	47	44
1	42	74	14	27	28	66	75	-1	6	72	38	62	80	34	54	43	69	19	64	10	41	13	81	-1	4	15	18	32	26	63	-1	3	37	21	73	-1	79	65	44	47	55	5	31	23	-1	33	17	48	22	40	20	60	12	67	61	59	29	24	58	30	76	68	57	16	36	45	-1	8	46	-1	53	78	49	71	9	11	77	39	50	70
20	55	30	68	2	60	24	23	11	51	17	32	-1	1	-1	61	-1	42	63	69	66	37	26	47	80	-1	53	64	6	40	77	-1	74	22	78	45	54	9	50	15	70	3	71	21	81	14	29	58	4	16	75	34	10	72	73	56	12	7	38	49	8	39	31	65	-1	44	13	18	67	33	-1	79	52	46	57	35	36	-1	41	62	19
69	9	3	47	39	37	33	-1	36	75	4	55	12	20	8	27	-1	26	77	16	45	70	35	73	23	46	-1	15	30	28	81	5	72	-1	66	29	59	32	25	7	57	56	67	34	38	13	18	64	31	-1	71	65	68	-1	21	78	52	53	44	74	62	50	40	19	41	17	60	1	43	51	24	76	-1	10	6	80	79	54	48	58	2
79	35	12	7	29	8	6	38	67	-1	77	44	31	23	71	50	2	21	-1	9	51	-1	-1	3	-1	-1	24	76	46	70	19	43	53	59	61	-1	17	16	73	18	-1	26	52	1	4	30	-1	15	-1	39	25	47	45	54	34	5	64	-1	22	57	37	81	-1	80	49	78	-1	10	42	32	48	-1	14	75	63	40	72	60	55	13	-1
