9
1
46	26	19	33	34	5	51	78	31	53	3	4	23	81	57	-1	61	17	77	58	55	63	-1	2	20	-1	66	71	-1	42	67	65	40	49	79	52	73	15	-1	8	47	80	69	24	76	12	25	48	75	22	28	-1	56	-1	35	74	70	54	10	9	39	32	62	60	45	36	-1	30	43	14	38	72	59	41	-1	7	37	6	13	68	18
9	79	81	39	20	65	16	2	21	1	67	14	26	5	-1	28	58	22	7	41	47	40	31	6	10	62	25	34	72	32	30	75	77	3	54	44	66	51	68	53	11	38	46	13	42	45	36	73	49	17	8	-1	55	71	27	69	18	80	59	29	-1	-1	43	64	48	63	78	50	76	37	35	33	70	52	-1	61	-1	-1	57	19	15
80	62	38	40	41	43	30	55	57	74	21	69	63	-1	49	44	68	18	64	3	14	79	32	45	8	54	59	15	28	37	4	56	47	16	60	10	25	52	33	17	1	35	7	36	61	26	42	29	67	77	70	72	66	9	71	76	58	13	78	48	6	11	19	5	23	24	51	39	-1	20	73	81	34	46	53	75	65	12	2	-1	22
-1	37	74	22	14	25	54	50	10	60	78	75	62	19	6	9	33	27	18	44	76	49	23	42	53	80	65	21	24	63	-1	55	43	35	66	12	-1	40	59	32	34	71	39	-1	56	57	2	30	5	31	38	3	7	-1	-1	46	16	64	68	52	8	36	28	67	79	-1	4	77	70	61	47	17	69	73	45	81	11	26	20	48	72
44	60	52	4	27	75	23	58	28	-1	25	2	43	65	39	42	51	35	9	48	72	21	15	-1	71	70	67	68	17	26	18	36	64	-1	46	45	74	81	78	63	3	14	55	79	22	59	33	6	62	41	-1	40	61	53	34	73	47	38	20	7	57	37	50	12	13	80	-1	32	19	49	16	69	-1	66	76	29	56	30	77	8	1
35	12	68	18	48	70	71	13	73	15	41	64	11	7	45	24	72	79	60	-1	78	28	-1	22	30	-1	5	2	81	33	38	19	59	50	61	6	37	57	26	77	23	44	20	65	27	74	76	43	52	10	54	58	80	34	1	42	31	63	21	53	14	67	4	-1	66	62	8	29	40	9	46	75	32	39	51	47	17	49	25	-1	55
42	-1	6	17	36	7	69	32	3	59	80	71	20	29	55	47	12	-1	11	-1	1	38	26	74	35	57	75	70	78	53	9	13	5	76	8	-1	30	54	16	31	48	4	19	50	41	-1	-1	63	44	24	68	46	37	23	77	66	-1	45	72	33	81	49	15	2	65	-1	34	22	52	28	56	18	10	58	27	60	67	62	43	21	79
11	72	45	63	-1	-1	49	24	77	-1	10	50	8	36	48	37	32	13	46	52	-1	39	34	19	61	81	16	20	58	51	-1	57	73	22	23	41	43	5	64	62	67	-1	70	60	6	79	4	15	47	-1	69	-1	35	18	-1	44	17	65	-1	56	-1	25	2	7	26	55	74	59	53	54	42	68	3	71	31	14	80	-1	9	78	33
56	59	1	67	47	-1	53	8	76	70	30	46	77	73	66	52	34	38	43	13	51	68	37	17	33	50	4	62	7	80	48	69	25	39	29	74	9	-1	18	-1	2	49	45	-1	12	14	16	78	19	32	81	27	65	20	22	41	26	79	55	23	60	5	3	58	6	15	31	71	-1	11	21	-1	40	28	-1	63	36	24	64	42	54
26	77	21	48	-1	42	44	45	4	64	54	47	55	52	12	61	24	32	2	31	37	60	-1	25	29	40	-1	56	8	-1	14	30	50	66	5	20	10	23	36	75	19	-1	63	46	38	72	28	59	71	16	1	79	34	76	78	18	68	81	7	27	51	65	9	49	69	6	13	53	22	57	33	-1	15	67	70	17	43	73	80	-1	-1
