8
1
-1	-1	61	11	-1	-1	33	-1	39	38	1	-1	7	-1	42	8	51	-1	-1	31	-1	58	-1	19	-1	53	-1	-1	18	25	49	44	21	34	54	-1	-1	-1	-1	-1	52	17	-1	3	-1	-1	14	12	23	45	20	-1	46	-1	27	30	22	50	-1	56	36	16	26	-1
-1	38	1	-1	24	23	-1	7	55	49	59	46	5	58	54	44	-1	3	12	-1	39	-1	50	2	21	4	63	-1	14	52	-1	37	-1	62	-1	8	20	17	-1	-1	36	-1	42	-1	-1	-1	-1	10	16	-1	-1	33	41	31	32	-1	-1	30	-1	-1	27	47	28	-1
-1	55	-1	51	6	46	14	-1	9	56	36	22	-1	48	-1	20	-1	-1	44	-1	-1	45	53	42	7	64	-1	-1	50	-1	27	40	39	60	12	-1	38	31	26	-1	63	-1	-1	-1	-1	25	-1	30	-1	-1	13	61	-1	-1	-1	34	-1	58	29	11	62	-1	59	17
44	-1	19	39	-1	-1	13	-1	-1	-1	10	64	4	-1	-1	27	-1	1	6	32	59	28	-1	38	-1	16	46	-1	5	-1	-1	-1	-1	-1	-1	18	3	63	49	-1	-1	-1	2	29	-1	20	33	-1	-1	-1	7	8	21	-1	-1	-1	51	-1	-1	-1	43	-1	35	55
58	-1	-1	41	15	34	17	16	25	6	-1	-1	-1	53	-1	40	-1	36	52	-1	-1	-1	-1	-1	57	-1	-1	60	19	-1	35	13	-1	42	43	32	33	-1	-1	59	-1	-1	-1	55	-1	26	-1	-1	-1	-1	-1	-1	1	50	-1	37	-1	-1	18	-1	24	3	-1	20
64	-1	5	-1	-1	35	-1	49	50	-1	32	-1	13	-1	3	43	33	10	23	41	22	-1	-1	9	-1	11	39	8	-1	24	62	6	46	15	61	-1	-1	53	47	-1	-1	-1	28	58	18	-1	56	60	-1	-1	63	40	-1	12	-1	57	4	2	-1	-1	1	52	-1	14
-1	60	-1	32	10	43	-1	-1	-1	-1	11	57	-1	-1	18	2	8	48	-1	26	-1	55	34	30	45	1	17	15	36	-1	59	58	28	-1	-1	25	-1	-1	7	13	9	4	62	51	16	-1	-1	40	53	19	49	3	-1	42	-1	6	-1	63	-1	41	61	46	-1	38
3	-1	50	-1	42	-1	18	31	17	26	-1	19	-1	15	-1	-1	37	47	-1	20	35	61	-1	57	51	-1	22	-1	38	56	48	2	-1	4	30	58	-1	-1	1	16	13	-1	59	5	-1	43	-1	-1	-1	44	11	55	39	-1	64	-1	53	45	60	-1	7	49	32	-1
-1	34	43	18	32	19	26	46	-1	-1	12	-1	-1	1	-1	13	-1	-1	-1	-1	-1	-1	8	20	-1	55	44	-1	64	4	17	35	-1	40	9	14	-1	16	-1	28	-1	-1	39	33	52	-1	47	-1	31	36	-1	-1	58	-1	57	49	45	29	-1	23	48	63	53	59
-1	9	64	17	62	-1	-1	-1	2	21	56	35	40	-1	-1	3	26	58	16	7	-1	24	52	27	22	45	34	18	37	-1	6	12	48	-1	-1	57	-1	50	-1	47	-1	-1	51	28	29	15	23	-1	33	-1	39	41	61	54	43	-1	42	19	5	55	14	-1	13	31
-1	39	21	-1	59	44	15	25	14	64	37	-1	17	-1	27	-1	-1	42	-1	-1	-1	-1	48	-1	62	51	1	-1	3	40	28	8	31	35	-1	24	-1	23	29	10	50	36	26	-1	-1	-1	34	-1	-1	-1	22	-1	12	9	-1	-1	38	-1	-1	-1	-1	61	20	18
60	-1	58	30	1	-1	61	63	44	-1	-1	-1	51	39	-1	26	46	9	-1	40	-1	-1	18	10	20	13	52	7	-1	48	16	25	54	45	42	4	49	32	-1	-1	19	35	-1	-1	59	55	-1	-1	37	29	15	-1	64	14	-1	-1	-1	28	-1	57	11	34	3	22
-1	-1	-1	35	-1	38	-1	28	34	7	58	-1	-1	4	48	36	44	-1	59	37	-1	15	17	-1	-1	39	5	2	41	-1	50	47	25	12	-1	-1	21	-1	-1	-1	14	1	57	-1	3	61	-1	24	-1	-1	8	-1	40	-1	-1	11	-1	64	56	-1	-1	33	-1	-1
47	40	55	-1	12	51	-1	-1	23	-1	31	33	9	57	50	30	-1	-1	1	11	-1	49	62	-1	-1	59	56	-1	-1	53	-1	-1	15	5	-1	-1	39	18	61	43	-1	42	48	-1	22	17	45	38	-1	4	60	-1	-1	-1	6	2	-1	21	-1	24	41	-1	36	26
7	6	10	52	-1	-1	24	-1	49	18	-1	63	-1	28	-1	19	57	-1	-1	-1	43	51	-1	47	-1	-1	21	-1	26	23	-1	-1	56	38	3	-1	55	-1	27	46	41	-1	-1	-1	5	-1	-1	9	-1	48	16	42	59	-1	25	-1	50	8	35	-1	17	60	40	58
22	42	49	48	-1	-1	8	-1	52	59	-1	43	-1	41	55	-1	-1	4	36	64	12	35	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	26	-1	-1	-1	20	33	-1	58	-1	18	54	37	-1	25	-1	21	-1	10	7	28	-1	45	-1	-1	-1	-1	32	2	-1	27	62
10	-1	18	-1	17	-1	55	-1	-1	20	39	12	32	33	35	-1	-1	45	-1	-1	58	-1	42	61	1	-1	51	44	54	-1	-1	-1	19	-1	47	-1	11	49	57	-1	-1	26	-1	-1	25	-1	-1	-1	-1	6	9	29	36	22	37	7	-1	62	48	28	-1	-1	24	46
-1	5	41	20	28	33	22	15	42	62	40	-1	45	34	16	-1	-1	21	35	-1	17	-1	49	26	-1	38	-1	3	-1	-1	8	10	12	-1	-1	44	23	39	2	-1	37	55	50	-1	-1	29	-1	-1	14	-1	59	13	-1	64	-1	-1	-1	-1	-1	18	58	27	31	43
61	4	-1	-1	45	-1	25	-1	38	11	-1	27	-1	-1	5	41	1	-1	-1	54	28	29	37	46	-1	22	58	64	47	-1	20	43	33	50	-1	56	-1	-1	10	15	-1	40	31	19	-1	13	-1	-1	12	-1	-1	-1	53	55	48	17	-1	-1	-1	26	57	-1	14	60
