6
1
-1	-1	31	20	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	26	-1	5	30	-1	32	-1	-1	25	-1	-1	22	-1	6	-1
-1	36	-1	-1	-1	-1	-1	-1	3	12	-1	-1	-1	-1	-1	26	34	6	-1	-1	-1	-1	-1	7	22	-1	-1	-1	-1	20	35	-1	-1	-1	-1	-1
-1	-1	32	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	-1	25	27	-1	-1	-1	26	-1	-1	-1	-1	21	-1	-1
-1	-1	-1	-1	-1	34	-1	-1	-1	36	8	5	-1	-1	-1	19	-1	-1	22	10	12	-1	4	24	7	-1	-1	-1	-1	-1	14	-1	-1	20	-1	-1
-1	-1	2	7	-1	-1	9	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	17	-1	20	-1	-1	29	-1	-1	-1	-1	-1	-1	-1	-1	31	10	12
-1	-1	26	-1	-1	29	-1	20	32	27	25	-1	23	-1	-1	-1	-1	-1	-1	-1	11	-1	-1	21	-1	-1	13	-1	12	10	7	-1	-1	19	-1	-1
-1	-1	25	-1	-1	31	-1	-1	-1	20	3	-1	2	-1	1	-1	21	29	-1	-1	5	-1	-1	-1	36	-1	-1	8	13	15	26	32	-1	-1	-1	-1
-1	11	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	19	-1	-1	24	20	-1	21	-1	-1	-1	-1	-1	-1	25	-1	-1	30	-1	-1	15	33	8	17
17	-1	-1	-1	-1	26	25	-1	9	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	34	-1	-1	-1	-1	24	31	-1
-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	34	-1	25	-1	-1	-1	-1	-1	-1	24	-1	31	-1	1	-1	35	4	-1	-1	2	-1	10	36	-1	-1
-1	-1	-1	-1	36	-1	1	-1	-1	24	-1	-1	-1	-1	-1	34	8	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	-1	-1	-1
-1	-1	35	21	-1	-1	-1	-1	31	-1	19	-1	28	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	34	11	-1	-1	-1	24	-1	1	-1	-1	-1	-1	5
-1	6	-1	-1	-1	-1	-1	-1	-1	-1	34	-1	21	-1	-1	35	-1	-1	-1	-1	-1	-1	15	12	-1	-1	-1	36	14	-1	-1	-1	-1	-1	29	20
4	8	-1	27	3	-1	-1	7	-1	-1	-1	15	33	-1	-1	-1	25	-1	21	1	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	-1	17	-1	10	34	-1
-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	17	-1	20	28	-1	-1	-1	36	27	-1	-1	-1	19	-1	-1	-1	-1	-1	-1	31	-1	-1	1
