6
1
-1	11	-1	-1	16	35	8	-1	36	-1	10	5	19	26	-1	4	-1	24	-1	-1	33	-1	20	22	27	-1	18	-1	-1	-1	25	-1	-1	21	32	-1
-1	31	9	25	20	-1	-1	-1	4	21	2	1	27	-1	34	22	-1	-1	-1	-1	-1	-1	13	32	30	8	28	3	-1	-1	-1	18	-1	33	-1	-1
33	17	3	5	29	30	-1	-1	9	25	23	11	32	-1	-1	10	8	1	7	2	-1	-1	-1	-1	15	-1	21	-1	-1	31	-1	14	-1	-1	34	27
23	32	-1	6	-1	18	-1	27	-1	28	-1	-1	12	20	-1	21	-1	11	5	25	14	1	8	-1	-1	7	-1	-1	36	29	9	2	19	35	17	-1
2	4	1	8	-1	-1	18	-1	24	20	-1	12	-1	-1	-1	17	13	-1	-1	6	15	-1	30	35	14	25	-1	19	-1	-1	28	-1	11	3	-1	-1
28	-1	15	13	7	-1	-1	33	17	-1	-1	-1	18	-1	2	-1	25	-1	34	31	27	-1	-1	12	-1	35	24	11	16	26	-1	5	1	36	-1	-1
-1	35	-1	22	-1	11	29	-1	31	26	6	9	-1	8	-1	24	1	23	25	-1	32	19	21	-1	-1	-1	16	33	28	34	-1	12	-1	17	4	-1
-1	36	-1	29	34	-1	28	24	-1	-1	14	-1	-1	-1	16	19	-1	9	-1	18	20	-1	-1	8	-1	12	11	-1	-1	-1	3	35	-1	30	-1	-1
1	-1	4	-1	8	-1	-1	10	-1	17	35	-1	30	32	-1	-1	26	28	9	22	-1	34	5	33	20	6	29	13	24	-1	18	7	-1	-1	-1	31
19	-1	18	-1	-1	24	11	-1	-1	34	-1	-1	33	-1	-1	14	31	22	-1	23	3	-1	4	-1	-1	32	35	8	-1	25	16	-1	29	20	-1	1
3	-1	23	-1	5	-1	16	25	-1	1	-1	-1	29	21	-1	34	-1	-1	-1	-1	-1	13	12	-1	10	4	-1	18	-1	-1	-1	27	9	-1	22	24
6	9	27	28	-1	31	4	23	-1	8	-1	-1	-1	7	20	3	12	5	16	29	1	11	-1	24	2	15	17	-1	14	19	-1	-1	-1	-1	26	34
-1	10	33	24	-1	23	5	11	1	-1	15	7	35	-1	8	2	9	3	28	30	31	-1	29	34	6	27	-1	26	21	20	36	13	-1	16	14	17
-1	-1	-1	-1	13	1	-1	-1	-1	29	-1	-1	34	-1	5	30	-1	-1	-1	-1	-1	-1	18	-1	28	11	-1	-1	32	36	19	9	4	-1	35	-1
15	-1	11	34	25	29	9	3	6	-1	-1	13	26	16	-1	23	14	31	22	-1	-1	17	-1	36	18	33	8	35	1	12	7	-1	-1	10	30	-1
5	12	-1	20	9	-1	24	14	18	-1	-1	-1	-1	-1	-1	6	36	-1	2	-1	-1	35	32	-1	-1	19	30	22	23	-1	1	29	-1	34	15	3
18	14	22	19	-1	17	2	30	10	36	-1	28	21	-1	-1	27	32	15	1	33	5	23	-1	-1	-1	34	-1	9	7	-1	-1	-1	31	25	-1	-1
-1	30	-1	26	28	8	23	34	-1	19	17	35	-1	22	7	1	18	-1	3	21	25	14	-1	11	31	-1	-1	-1	10	-1	27	-1	-1	-1	-1	33
4	5	-1	27	1	14	-1	18	16	35	-1	10	8	-1	-1	-1	-1	-1	-1	12	9	20	-1	-1	-1	31	23	7	19	22	24	21	34	6	-1	30
