6
1
21	-1	6	25	18	27	33	8	10	4	9	35	31	19	26	1	15	3	2	17	13	32	5	30	7	16	28	36	22	12	34	23	14	24	-1	20
17	8	31	15	29	10	25	34	12	6	30	16	5	7	18	14	33	-1	23	21	22	27	3	-1	24	2	32	35	26	20	-1	19	1	28	13	9
23	35	32	2	14	7	5	-1	-1	11	1	18	25	-1	10	22	27	16	20	26	24	31	-1	6	4	3	8	13	33	9	30	21	15	17	12	36
30	13	5	16	12	28	7	-1	21	15	27	3	23	-1	24	-1	8	20	18	1	29	9	14	10	17	34	6	25	11	19	35	-1	31	26	33	4
36	34	20	19	1	33	13	14	23	26	17	24	11	21	35	6	9	32	-1	28	8	4	12	16	29	-1	31	18	30	5	22	-1	25	2	10	3
26	3	22	9	4	24	2	19	20	31	32	36	12	28	-1	-1	29	30	35	34	11	7	-1	33	14	23	21	15	1	10	5	16	8	18	6	27
-1	7	-1	4	3	18	10	16	35	14	34	1	33	2	19	25	13	-1	32	20	31	6	29	8	36	17	24	27	28	11	26	12	22	15	9	23
15	10	28	17	6	14	30	32	11	20	-1	13	24	22	31	35	3	34	25	27	2	18	36	-1	12	9	26	1	23	-1	19	33	21	29	5	-1
20	32	36	22	-1	31	21	18	25	2	4	-1	8	30	9	15	28	14	12	24	26	33	11	1	19	13	-1	5	10	16	-1	34	35	27	3	7
35	2	-1	27	16	12	22	26	-1	23	36	29	1	10	20	11	18	7	13	9	19	14	17	5	33	32	34	21	4	3	8	28	6	31	30	25
13	29	19	8	33	21	-1	12	24	27	5	28	-1	4	6	16	23	17	-1	10	7	15	34	3	2	18	35	30	31	25	32	-1	20	36	11	1
1	9	26	11	25	34	17	33	3	-1	31	8	32	5	29	27	36	12	16	35	30	21	28	23	22	-1	20	6	14	7	18	13	-1	10	4	2
-1	27	1	7	20	-1	3	31	-1	34	22	10	29	9	2	32	35	23	33	12	21	25	24	19	26	-1	36	16	17	30	4	18	11	-1	28	15
18	25	29	-1	9	36	35	5	7	1	15	11	17	26	21	3	31	8	4	2	28	13	20	-1	23	33	10	12	32	22	24	30	-1	19	16	14
4	17	33	32	8	22	-1	2	26	9	21	20	-1	16	1	28	7	13	3	11	5	23	30	-1	-1	19	18	24	34	14	27	36	29	12	31	10
12	15	3	30	-1	16	-1	17	33	18	23	-1	6	-1	5	34	19	-1	8	31	32	36	1	9	21	28	27	11	7	4	25	-1	26	22	-1	13
28	26	21	-1	-1	5	19	36	27	13	24	30	18	11	14	4	12	25	17	6	10	22	16	29	3	35	1	2	15	31	9	20	33	-1	7	32
2	19	35	24	31	11	12	4	32	16	28	25	30	33	27	36	10	22	26	14	15	34	7	18	5	29	9	20	8	13	-1	3	17	6	1	21
19	-1	16	26	-1	6	18	-1	2	24	3	22	7	8	33	9	32	35	29	-1	23	12	4	-1	34	11	15	31	20	36	13	27	10	25	14	17
8	28	2	3	21	20	34	11	-1	-1	6	15	16	1	30	18	26	-1	24	13	36	10	32	14	27	25	22	23	35	29	33	4	12	9	-1	31
-1	4	15	33	7	23	31	20	29	35	26	9	3	13	12	17	21	19	6	-1	25	1	18	11	30	14	2	10	24	-1	-1	22	16	34	36	8
10	24	9	18	17	29	8	1	14	12	25	19	-1	15	34	23	-1	28	27	22	35	3	2	31	13	5	7	33	16	6	-1	11	-1	-1	32	26
34	14	25	35	11	32	4	23	30	36	13	33	10	27	22	29	2	31	7	8	16	26	-1	20	-1	12	17	-1	19	21	15	6	3	1	24	5
22	-1	-1	31	36	30	27	10	5	21	16	-1	20	14	11	24	25	6	19	-1	17	28	33	34	9	1	4	8	3	26	2	-1	7	23	35	-1
-1	18	11	12	30	15	23	21	4	10	35	31	27	24	8	20	1	26	9	3	34	29	13	22	32	7	33	-1	2	17	14	5	36	16	25	28
7	31	23	28	24	8	36	-1	6	17	-1	12	4	32	3	21	14	2	11	25	1	19	26	15	10	22	16	34	5	35	29	9	18	13	27	33
3	5	34	10	35	1	-1	13	18	29	33	27	28	12	15	31	17	36	-1	4	20	16	23	2	6	21	25	14	9	-1	7	26	19	32	8	22
16	22	27	13	2	17	32	-1	1	8	14	5	9	29	25	19	30	10	31	33	12	35	21	7	20	36	23	26	18	28	3	15	4	11	34	6
9	21	14	29	32	19	15	7	16	25	2	26	34	6	13	33	-1	11	28	36	18	5	27	24	8	4	30	3	12	1	-1	10	23	20	-1	35
33	20	4	36	26	-1	28	9	22	3	19	34	35	-1	16	7	5	18	10	32	14	8	-1	17	15	31	11	29	13	-1	1	24	-1	30	21	-1
31	6	10	14	27	2	1	3	19	5	8	4	21	18	32	12	11	29	36	23	9	-1	15	26	35	20	13	7	25	34	16	17	28	-1	22	24
11	16	12	21	28	3	24	27	31	32	18	17	19	25	36	-1	20	-1	34	7	4	2	22	13	1	26	-1	9	6	23	10	8	5	35	15	29
24	23	-1	34	13	-1	26	15	36	33	12	2	22	-1	28	8	6	9	1	-1	3	17	10	32	16	30	5	4	29	18	21	25	27	-1	20	11
25	33	-1	5	15	-1	14	6	9	22	29	7	13	35	4	10	34	-1	21	16	27	20	8	28	11	-1	19	17	36	2	12	31	32	3	23	30
29	-1	17	20	22	9	16	-1	34	30	-1	23	2	3	-1	-1	24	27	14	18	33	11	31	25	28	8	-1	32	21	15	6	1	13	4	26	19
32	30	8	1	19	4	20	-1	-1	28	11	21	14	17	23	-1	16	15	5	29	6	24	35	12	31	10	3	22	27	33	36	2	9	7	-1	34
