6
1
33	6	11	20	4	15	21	29	32	7	30	35	2	1	34	10	14	-1	3	-1	12	5	28	25	9	31	17	22	36	24	8	23	16	18	19	26
30	12	-1	1	23	8	2	14	4	-1	28	-1	15	22	33	16	29	36	35	26	18	24	-1	6	25	7	34	13	19	10	20	31	27	32	21	17
3	14	27	16	26	24	1	-1	34	-1	22	33	30	35	31	25	9	-1	32	15	10	29	19	17	2	20	5	18	21	-1	11	7	4	12	28	13
17	19	29	28	10	2	20	-1	31	26	11	25	3	4	27	21	24	23	36	7	1	34	13	8	33	12	-1	35	16	15	6	-1	22	30	9	5
32	31	36	21	25	34	8	-1	5	13	-1	27	28	19	26	20	18	-1	14	9	2	16	-1	23	6	29	30	11	3	4	33	15	35	24	1	-1
18	35	7	22	13	-1	16	10	24	6	19	15	32	11	17	5	8	12	20	30	31	4	21	33	26	23	27	14	28	1	3	36	29	25	2	34
21	26	20	11	17	28	30	-1	10	35	6	24	29	-1	-1	1	5	22	9	-1	32	33	31	4	23	36	18	25	27	3	-1	-1	-1	8	14	12
7	15	16	32	-1	1	29	33	27	18	31	26	23	9	8	13	19	35	-1	36	-1	21	24	20	30	14	22	17	2	28	-1	11	25	10	34	3
2	-1	34	31	3	30	5	21	9	23	-1	13	12	14	4	-1	28	26	-1	1	16	22	25	27	10	19	6	29	-1	33	24	-1	20	17	36	15
-1	33	4	36	18	6	14	19	20	28	2	22	-1	32	25	31	3	27	30	13	35	26	12	10	15	8	-1	34	24	-1	16	9	21	29	23	1
29	22	13	14	19	10	4	3	1	25	16	34	18	36	24	15	33	21	8	2	17	23	7	11	35	26	31	12	20	9	32	28	5	-1	-1	30
35	27	23	9	24	25	36	17	8	11	32	12	20	2	30	6	-1	34	15	28	14	19	3	29	21	4	1	5	13	16	22	-1	33	31	26	7
10	24	35	27	21	-1	7	-1	33	30	12	29	14	23	11	3	16	19	31	22	36	-1	15	32	13	18	20	26	9	25	17	1	34	2	8	4
8	1	26	13	16	32	18	9	19	-1	23	2	4	6	10	27	35	17	21	14	24	7	33	30	34	11	29	3	-1	12	28	20	31	-1	22	25
14	25	33	7	36	-1	17	16	26	20	1	28	34	-1	9	18	21	29	2	12	4	3	27	5	8	32	10	23	31	-1	13	6	30	35	11	24
31	2	22	-1	28	29	25	34	-1	-1	21	4	24	33	20	8	13	1	10	16	23	11	6	9	27	17	36	7	5	30	15	3	14	-1	18	19
6	4	3	30	15	18	-1	22	11	24	8	36	31	-1	32	-1	26	-1	19	20	29	-1	17	-1	28	21	14	33	1	-1	9	27	-1	16	5	23
11	9	17	34	20	-1	-1	27	3	31	13	14	5	-1	12	22	36	30	-1	35	8	18	1	26	24	16	19	2	4	6	21	-1	10	7	33	-1
15	28	14	10	-1	31	26	32	12	19	9	1	25	27	6	29	2	4	17	33	5	35	20	22	3	34	16	-1	-1	18	23	24	8	13	7	36
36	32	6	8	29	21	33	13	28	15	20	5	11	26	35	12	31	-1	-1	25	9	30	2	24	7	-1	-1	1	23	19	34	10	17	3	16	18
13	5	24	19	35	33	11	8	25	29	18	30	9	17	23	32	20	3	1	4	7	14	34	16	-1	27	12	10	6	36	26	2	28	22	15	21
26	23	25	2	11	7	27	35	17	22	4	21	13	18	19	33	34	16	29	3	28	36	10	15	32	9	24	-1	30	20	31	5	1	14	-1	6
16	34	12	4	-1	17	6	-1	2	10	3	23	7	21	28	36	22	8	-1	19	11	31	18	13	5	25	33	15	35	14	29	-1	32	20	27	9
20	-1	9	3	27	-1	31	7	14	34	36	16	1	10	5	30	15	24	6	8	21	32	23	12	29	13	2	28	17	26	25	33	-1	11	4	35
27	21	1	26	6	12	24	2	29	9	14	20	10	3	13	17	25	-1	7	32	22	15	35	19	11	5	8	-1	34	23	18	4	36	28	-1	31
-1	7	10	33	8	35	3	26	6	1	34	17	27	31	21	2	4	11	16	23	20	25	5	36	18	24	28	30	14	13	12	29	9	15	32	22
22	-1	2	-1	-1	14	19	5	18	12	35	-1	26	30	36	24	23	32	28	-1	13	6	9	21	4	15	7	20	10	31	-1	17	3	1	25	33
25	30	28	17	32	36	22	11	15	33	27	7	35	29	18	34	1	20	4	-1	26	10	-1	3	19	2	9	6	12	21	5	16	-1	23	13	14
24	-1	15	18	5	-1	23	-1	36	4	25	31	6	8	16	28	7	9	34	17	33	12	14	1	22	3	35	-1	29	32	-1	19	26	21	10	20
4	20	31	23	9	3	13	28	21	16	10	32	22	5	14	19	12	15	24	29	27	2	30	18	1	33	26	-1	-1	17	-1	8	6	34	35	11
12	10	8	24	2	26	28	36	13	21	33	19	16	-1	1	4	27	-1	23	6	3	9	-1	7	14	30	15	31	22	34	35	25	11	5	17	32
28	-1	18	5	7	-1	12	20	16	27	26	6	-1	13	3	14	17	31	-1	10	15	8	32	35	36	1	25	9	33	29	30	34	23	19	24	2
1	3	30	6	33	20	35	4	22	8	5	11	36	12	15	26	32	25	-1	-1	34	27	16	31	17	10	23	19	7	2	14	21	18	9	29	28
34	29	32	35	22	13	9	1	30	17	24	-1	19	7	-1	23	-1	28	-1	18	25	20	36	14	16	6	21	4	8	5	10	26	15	-1	31	27
-1	-1	21	25	14	27	32	31	-1	2	-1	18	8	34	29	9	30	-1	33	5	19	1	4	28	12	35	3	24	26	11	36	22	13	6	20	16
9	36	19	15	31	-1	-1	25	23	14	29	10	33	24	22	35	6	5	11	21	30	17	26	2	20	28	13	32	18	27	1	12	7	4	3	8
