6
1
-1	-1	8	16	-1	-1	-1	-1	26	-1	36	-1	-1	-1	-1	33	4	35	-1	-1	24	-1	23	-1	-1	13	30	28	-1	29	-1	-1	-1	20	18	9
22	-1	-1	33	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	2	-1	9	-1	-1	-1	-1	-1	-1	-1	11	-1	-1	-1	27	-1	-1	29	25	-1	-1	-1
-1	1	19	28	10	36	8	-1	4	-1	-1	20	-1	30	34	-1	-1	24	-1	-1	-1	9	-1	-1	35	22	-1	-1	17	-1	11	15	26	6	7	-1
29	18	-1	-1	-1	-1	-1	-1	24	-1	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	36	1	-1	-1	-1	-1	-1	-1	-1	13	22	-1
-1	23	21	-1	-1	-1	34	12	-1	-1	-1	-1	13	18	7	19	-1	-1	-1	-1	26	-1	-1	20	10	33	25	-1	-1	-1	28	-1	27	2	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	29	25	-1	-1	22	-1	-1	-1	-1	18	34	-1	-1	-1	-1	-1	-1	-1	-1	19	-1	1	-1	-1	-1	-1	-1
-1	-1	-1	35	-1	-1	-1	29	12	30	34	28	2	-1	15	10	-1	-1	-1	1	-1	5	-1	-1	-1	-1	17	11	-1	-1	24	-1	7	-1	-1	-1
3	-1	-1	-1	-1	6	35	-1	21	13	-1	-1	-1	29	-1	5	18	22	32	-1	-1	-1	-1	2	-1	10	7	25	16	27	15	-1	-1	19	23	-1
-1	30	32	-1	-1	25	-1	20	-1	-1	10	11	12	-1	-1	-1	-1	7	-1	-1	-1	-1	18	-1	-1	-1	28	24	-1	-1	-1	-1	33	3	-1	22
-1	-1	-1	19	29	-1	-1	9	-1	-1	-1	22	-1	3	-1	21	-1	14	-1	-1	25	4	34	-1	18	12	-1	-1	32	-1	36	-1	17	-1	11	-1
-1	-1	33	-1	-1	9	-1	32	-1	16	26	-1	23	19	13	-1	-1	-1	-1	-1	7	11	-1	-1	-1	-1	-1	-1	-1	15	5	-1	-1	-1	34	-1
14	-1	-1	-1	21	10	-1	-1	3	-1	-1	-1	-1	-1	26	8	-1	-1	-1	-1	-1	13	12	9	19	-1	-1	33	-1	31	-1	25	35	-1	2	4
-1	-1	-1	-1	-1	-1	-1	27	6	-1	-1	-1	-1	20	-1	-1	30	-1	11	29	-1	22	3	-1	21	9	33	26	-1	-1	-1	-1	13	28	-1	-1
1	9	-1	21	16	-1	20	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	11	13	-1	-1	18	-1	-1	30	19	-1	5	10	-1	-1	-1	-1	12	-1	36
36	-1	-1	4	-1	32	17	-1	18	-1	11	25	5	21	-1	9	-1	28	-1	-1	-1	20	27	-1	24	-1	15	12	-1	8	-1	-1	3	29	-1	-1
-1	26	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	5	-1	-1	36	4	15	28	20	14	-1	-1	16	27	-1	-1	-1	-1	25
35	-1	-1	-1	-1	-1	28	16	-1	7	24	5	-1	-1	8	-1	14	-1	-1	-1	-1	-1	-1	1	-1	31	-1	6	18	-1	9	-1	15	32	19	-1
-1	-1	-1	-1	-1	-1	-1	-1	15	-1	4	31	-1	-1	-1	36	16	-1	8	-1	17	32	6	28	27	23	11	-1	25	1	-1	-1	-1	-1	20	-1
-1	29	-1	-1	32	8	-1	-1	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	-1	-1	31	-1	-1	-1	33	2	11	-1	-1	-1
11	-1	-1	-1	-1	-1	-1	-1	30	32	-1	-1	29	-1	-1	-1	-1	-1	21	5	14	-1	1	-1	-1	-1	16	-1	-1	-1	-1	23	-1	4	24	-1
24	35	-1	-1	-1	-1	-1	-1	11	-1	-1	-1	8	-1	-1	-1	7	33	-1	36	32	-1	31	-1	-1	17	-1	13	1	-1	16	19	28	-1	15	29
-1	-1	-1	-1	33	14	-1	-1	25	-1	-1	8	17	-1	-1	11	-1	-1	34	-1	-1	-1	-1	12	3	-1	4	15	-1	24	31	-1	-1	-1	30	-1
-1	20	-1	36	30	-1	18	14	-1	-1	-1	-1	34	-1	-1	-1	-1	-1	-1	11	27	8	-1	-1	-1	-1	-1	19	-1	-1	3	-1	21	22	-1	-1
-1	19	5	-1	-1	22	-1	4	33	-1	12	-1	-1	2	-1	16	-1	-1	-1	30	-1	24	-1	29	32	-1	-1	8	-1	34	35	-1	6	7	25	18
-1	27	14	-1	-1	-1	1	23	-1	-1	30	35	25	-1	-1	18	-1	-1	-1	24	16	-1	-1	-1	-1	7	8	-1	31	-1	34	-1	-1	-1	-1	6
8	6	-1	-1	-1	-1	-1	25	7	3	-1	-1	-1	-1	-1	14	36	15	20	21	4	-1	-1	-1	23	-1	-1	10	-1	-1	13	-1	29	24	-1	-1
-1	-1	29	-1	25	-1	5	22	8	-1	14	26	-1	6	-1	24	-1	-1	-1	-1	2	34	15	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	18	27	31
-1	12	17	-1	-1	-1	-1	-1	-1	21	33	18	22	5	-1	23	34	-1	31	-1	13	29	-1	-1	-1	-1	24	14	-1	-1	-1	3	36	-1	-1	-1
13	-1	-1	-1	35	-1	29	-1	17	-1	27	15	-1	-1	-1	-1	21	-1	-1	-1	11	-1	-1	-1	26	-1	-1	-1	-1	22	20	7	5	25	4	14
-1	-1	-1	-1	24	-1	13	-1	-1	4	-1	-1	26	-1	10	-1	-1	-1	-1	-1	-1	1	8	36	-1	-1	6	-1	-1	25	17	11	-1	23	9	-1
-1	-1	-1	-1	4	35	2	1	-1	-1	3	30	19	-1	18	-1	8	-1	-1	-1	-1	6	-1	-1	-1	16	-1	-1	33	-1	-1	-1	-1	-1	12	-1
30	-1	-1	14	2	-1	-1	-1	32	26	-1	-1	-1	28	-1	25	-1	-1	16	-1	23	-1	-1	-1	-1	-1	12	21	-1	-1	7	-1	10	-1	-1	-1
