6
1
-1	-1	-1	-1	-1	24	33	11	-1	-1	-1	-1	-1	-1	-1	-1	12	30	1	-1	-1	14	5	-1	27	2	9	-1	-1	25	4	17	-1	10	19	-1
26	4	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	11	-1	-1	-1	-1	25	27	32	-1	-1	22	21	-1	-1	-1	24	5	-1	28	33	2	7
-1	34	-1	-1	-1	27	22	-1	-1	-1	8	16	21	7	25	-1	-1	2	24	-1	-1	-1	-1	35	1	32	-1	-1	-1	-1	30	36	-1	26	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	36	21	-1	1	9	22	-1	-1	-1	-1	-1	30	-1	33	-1	12	-1	19	-1	-1	-1	5	-1	23	-1	31	-1	20
-1	-1	-1	7	10	-1	-1	6	-1	34	28	-1	-1	-1	-1	-1	-1	-1	-1	9	15	-1	3	22	-1	31	16	-1	-1	35	21	13	-1	-1	-1	-1
35	-1	-1	28	-1	29	-1	-1	20	32	-1	-1	-1	-1	23	26	-1	-1	-1	10	-1	-1	-1	18	-1	-1	-1	36	-1	4	-1	-1	-1	9	1	3
-1	32	-1	27	-1	-1	26	-1	-1	-1	-1	31	34	29	-1	-1	-1	-1	-1	-1	-1	8	25	-1	-1	-1	-1	-1	7	-1	-1	-1	13	-1	-1	19
-1	-1	-1	-1	29	-1	-1	-1	-1	-1	19	11	6	-1	-1	7	22	-1	23	-1	-1	-1	-1	-1	-1	-1	12	-1	3	18	-1	10	-1	-1	-1	-1
10	24	-1	-1	6	-1	-1	-1	-1	-1	-1	9	3	19	-1	-1	-1	-1	-1	11	26	30	17	-1	-1	23	-1	-1	-1	28	-1	7	31	21	5	-1
-1	17	19	-1	28	-1	32	-1	-1	8	-1	3	1	2	-1	27	26	-1	-1	-1	-1	-1	22	-1	-1	-1	-1	-1	5	-1	35	14	-1	-1	-1	-1
8	7	14	-1	-1	-1	1	-1	-1	17	13	-1	16	5	-1	-1	32	9	33	-1	-1	-1	-1	27	-1	-1	-1	15	24	-1	23	2	-1	36	-1	-1
-1	-1	-1	-1	-1	-1	5	36	-1	-1	34	-1	18	-1	-1	10	17	11	35	-1	32	31	-1	-1	-1	-1	-1	19	21	29	-1	30	6	22	-1	-1
-1	-1	-1	-1	9	-1	-1	28	22	3	-1	-1	-1	16	-1	11	-1	32	-1	-1	-1	20	6	-1	35	-1	-1	2	27	-1	13	-1	33	-1	-1	36
-1	36	-1	20	33	6	2	13	-1	-1	-1	21	-1	15	3	1	-1	-1	-1	18	-1	-1	23	-1	-1	-1	25	-1	-1	-1	-1	-1	-1	-1	7	-1
-1	-1	18	15	1	11	36	-1	-1	-1	-1	-1	29	-1	-1	22	-1	-1	5	-1	28	-1	2	32	20	16	-1	7	-1	-1	-1	3	-1	-1	-1	26
-1	35	2	4	-1	-1	12	-1	8	-1	-1	20	7	-1	-1	-1	-1	17	16	33	-1	36	27	-1	-1	28	-1	-1	23	-1	29	-1	-1	32	-1	-1
34	-1	-1	8	16	22	15	32	10	11	-1	14	-1	33	-1	-1	24	-1	-1	-1	-1	12	-1	-1	-1	3	-1	-1	36	19	28	6	-1	-1	30	35
-1	-1	-1	-1	-1	-1	27	-1	23	9	-1	-1	4	-1	-1	-1	-1	12	-1	-1	24	-1	-1	-1	-1	17	22	6	-1	-1	-1	-1	-1	-1	20	-1
