6
1
-1	-1	-1	-1	-1	-1	31	-1	27	-1	-1	-1	-1	-1	-1	-1	24	-1	-1	36	-1	-1	-1	30	-1	-1	-1	-1	3	-1	-1	-1	-1	10	-1	14
-1	21	-1	-1	-1	-1	-1	-1	7	26	-1	-1	-1	15	-1	20	-1	29	28	-1	16	-1	8	9	-1	34	-1	-1	-1	17	-1	18	-1	22	35	3
-1	31	9	3	-1	24	1	-1	-1	13	-1	-1	-1	-1	25	23	-1	-1	-1	19	33	-1	-1	-1	8	5	-1	-1	15	16	4	20	-1	-1	30	-1
5	12	-1	-1	-1	19	3	14	4	20	35	16	-1	-1	28	36	22	-1	-1	-1	-1	25	-1	-1	-1	-1	32	2	-1	24	27	21	31	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	33	-1	-1	14	1	-1	4	17	-1	-1	27	-1	31	12	-1	-1	22	29	10	35	-1	-1	7	9	-1	-1
20	10	35	6	17	-1	-1	-1	15	-1	28	18	-1	30	27	-1	16	-1	-1	13	-1	-1	-1	-1	-1	1	9	19	-1	4	32	2	5	-1	-1	25
12	8	6	-1	-1	-1	19	15	-1	7	-1	-1	-1	-1	-1	-1	36	13	-1	-1	-1	30	3	33	-1	27	-1	-1	-1	32	20	24	-1	21	-1	-1
-1	-1	22	10	7	-1	-1	-1	-1	-1	-1	-1	-1	19	33	-1	-1	3	-1	-1	36	-1	28	-1	-1	-1	23	-1	-1	-1	-1	12	11	-1	-1	-1
-1	19	18	13	-1	-1	-1	28	36	-1	2	-1	8	12	-1	15	29	31	1	-1	-1	9	-1	32	-1	4	-1	-1	20	-1	-1	14	-1	-1	-1	-1
11	-1	26	-1	-1	1	-1	-1	12	-1	-1	-1	-1	-1	32	-1	-1	7	-1	5	-1	-1	-1	-1	6	19	-1	-1	-1	-1	-1	15	3	33	36	17
9	-1	-1	-1	31	-1	4	-1	13	-1	-1	35	-1	-1	-1	-1	26	21	-1	-1	-1	10	-1	15	-1	-1	-1	5	-1	3	16	-1	18	1	-1	-1
-1	20	34	17	-1	29	-1	-1	-1	24	-1	33	-1	11	30	27	-1	35	25	-1	-1	-1	26	-1	-1	-1	-1	15	-1	-1	-1	-1	2	5	-1	13
-1	-1	30	-1	1	11	-1	18	-1	-1	20	21	19	36	-1	-1	7	28	17	-1	8	-1	-1	6	-1	33	-1	-1	-1	-1	-1	-1	-1	-1	-1	12
-1	-1	-1	18	25	33	-1	-1	-1	5	-1	-1	-1	27	-1	-1	-1	-1	-1	7	-1	1	-1	-1	24	3	28	-1	-1	-1	30	34	8	-1	-1	-1
31	-1	-1	-1	26	-1	29	-1	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	-1	-1	-1	34	-1	25	20	19	-1	9	-1	24	11	-1	-1
-1	-1	24	-1	-1	3	-1	-1	-1	32	-1	-1	23	-1	11	-1	-1	22	-1	21	-1	4	34	-1	-1	8	12	-1	-1	-1	-1	33	-1	26	-1	-1
19	-1	-1	32	-1	-1	-1	34	-1	12	24	23	-1	1	13	17	-1	20	9	-1	10	-1	16	25	18	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	29
27	13	-1	-1	-1	-1	-1	4	22	-1	-1	-1	-1	-1	10	18	-1	-1	33	-1	-1	-1	32	-1	-1	11	-1	23	-1	30	-1	-1	-1	15	-1	-1
13	-1	23	-1	19	8	-1	32	-1	-1	-1	-1	-1	-1	-1	24	-1	25	15	12	2	-1	30	11	-1	14	5	-1	-1	-1	-1	27	-1	-1	-1	-1
30	1	-1	-1	4	-1	34	-1	6	18	19	-1	-1	20	12	-1	31	10	-1	-1	-1	24	25	-1	3	-1	8	-1	-1	33	-1	23	-1	2	-1	-1
-1	3	27	-1	10	-1	-1	26	21	-1	-1	17	-1	-1	-1	-1	-1	19	-1	1	-1	29	-1	-1	31	-1	-1	-1	-1	-1	-1	13	14	6	33	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	3	-1	-1	-1	21	26	-1	8	33	-1	-1	30	16	6	28	-1	-1	-1	-1	-1	-1	24
-1	-1	31	-1	-1	-1	-1	30	11	22	-1	-1	-1	26	36	-1	-1	-1	16	-1	-1	23	27	10	-1	-1	35	-1	-1	-1	12	-1	-1	32	3	21
