7
1
-1	-1	42	9	-1	18	4	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	14	-1	1	-1	-1	43	13	26	44	15	8	33	21	-1	10	-1	29	-1	32	34	27	46	16	-1	41	45	11	-1	-1	28	7	-1
32	-1	25	-1	-1	-1	8	13	-1	46	11	7	-1	12	-1	26	-1	-1	-1	-1	-1	-1	41	24	34	38	33	17	37	45	-1	-1	-1	35	39	9	-1	-1	29	10	42	3	-1	22	1	-1	30	6	4
-1	23	24	48	26	12	10	32	-1	21	44	38	-1	-1	35	31	-1	9	-1	-1	28	11	-1	-1	-1	-1	-1	49	4	-1	43	36	-1	8	30	-1	18	-1	45	33	37	-1	-1	-1	-1	-1	-1	42	-1
2	1	-1	6	-1	16	-1	8	43	4	17	20	-1	15	11	-1	-1	27	39	-1	5	-1	29	45	42	35	48	-1	46	40	3	-1	49	-1	26	-1	-1	12	28	19	-1	36	-1	24	21	47	38	32	18
-1	38	-1	43	17	20	40	26	-1	30	18	37	-1	41	3	45	42	21	8	10	-1	9	36	-1	-1	32	27	12	44	-1	-1	34	28	11	-1	-1	-1	31	4	-1	-1	-1	-1	-1	-1	-1	-1	33	-1
-1	35	36	-1	44	-1	5	-1	-1	45	40	-1	-1	-1	17	-1	32	4	-1	30	-1	46	39	18	28	37	10	3	-1	-1	25	42	9	-1	24	38	-1	47	21	-1	-1	-1	20	-1	2	-1	31	43	-1
22	-1	11	33	47	-1	28	39	10	-1	16	-1	24	-1	-1	41	37	-1	46	29	12	31	-1	1	-1	25	-1	2	6	38	27	14	-1	32	-1	13	-1	7	-1	23	49	30	-1	17	40	9	-1	-1	34
42	-1	9	-1	33	-1	-1	40	12	6	23	49	7	10	30	-1	-1	46	-1	-1	-1	32	8	17	-1	-1	-1	-1	25	-1	13	15	37	39	3	34	-1	1	43	-1	-1	20	18	41	-1	31	45	-1	16
-1	20	18	4	27	38	29	16	-1	-1	-1	44	-1	46	-1	10	45	35	-1	49	6	-1	-1	30	-1	33	28	48	36	11	22	5	2	23	7	-1	-1	21	40	-1	-1	-1	17	13	9	-1	47	3	-1
-1	-1	47	12	41	31	-1	28	39	15	-1	4	3	-1	-1	33	8	22	34	13	36	-1	-1	-1	5	-1	37	25	18	-1	-1	17	38	49	35	-1	45	-1	-1	26	-1	16	19	46	-1	23	29	44	43
10	49	45	35	6	11	46	-1	22	20	30	9	32	36	14	17	-1	47	16	18	-1	-1	21	2	39	-1	-1	13	41	43	48	-1	40	42	31	12	-1	15	44	-1	-1	-1	25	34	38	26	7	-1	-1
-1	19	-1	-1	43	25	7	-1	2	-1	29	-1	48	-1	23	15	9	24	40	31	20	42	-1	41	-1	-1	-1	18	-1	-1	26	-1	47	-1	-1	35	5	38	-1	17	3	49	6	-1	36	1	12	14	-1
-1	8	-1	-1	15	17	23	38	41	5	31	-1	13	-1	37	28	-1	39	42	19	11	45	40	-1	-1	-1	34	47	-1	-1	-1	20	-1	-1	-1	46	33	48	7	-1	-1	18	22	-1	4	30	21	-1	-1
16	-1	13	14	-1	2	-1	18	-1	33	21	34	17	-1	41	-1	-1	-1	44	43	29	36	15	-1	-1	7	35	6	-1	-1	8	-1	46	19	10	22	-1	-1	24	-1	-1	-1	-1	-1	27	11	20	-1	42
41	29	-1	49	-1	-1	9	37	-1	10	12	-1	4	33	5	-1	13	-1	-1	-1	47	-1	-1	-1	-1	20	45	35	-1	-1	11	26	-1	-1	38	-1	6	46	8	18	28	48	-1	-1	42	32	-1	34	-1
33	-1	6	20	-1	32	24	-1	35	-1	-1	-1	8	31	40	-1	-1	-1	19	26	-1	48	5	-1	18	12	36	-1	-1	34	46	37	1	2	16	41	44	39	-1	49	38	42	-1	-1	22	3	9	28	11
26	31	28	-1	22	47	19	2	11	-1	13	-1	-1	9	-1	-1	35	20	-1	-1	-1	44	-1	21	49	-1	46	40	-1	8	32	-1	3	41	-1	36	-1	10	12	1	34	33	37	43	18	38	5	4	6
-1	39	-1	-1	12	14	15	41	46	28	27	24	34	-1	36	38	-1	-1	17	-1	32	-1	-1	-1	33	1	-1	29	7	42	-1	4	10	-1	-1	26	-1	-1	3	5	21	-1	-1	-1	-1	13	2	-1	30
11	42	40	18	38	13	1	-1	32	-1	-1	26	-1	-1	48	39	46	12	-1	-1	10	-1	-1	37	2	8	47	-1	23	-1	-1	-1	31	45	20	-1	14	17	25	15	29	19	41	-1	7	27	16	-1	-1
-1	-1	4	-1	5	-1	-1	23	-1	-1	-1	21	29	48	31	-1	34	6	-1	37	33	-1	-1	-1	30	11	-1	41	28	18	36	47	44	-1	25	7	-1	43	-1	9	13	40	12	15	45	8	39	17	-1
48	-1	-1	30	16	37	-1	-1	-1	47	-1	-1	-1	18	-1	9	25	-1	-1	-1	14	39	-1	7	-1	-1	-1	-1	-1	-1	-1	35	6	15	12	2	-1	-1	11	22	-1	-1	21	-1	26	46	-1	-1	-1
-1	-1	-1	-1	2	27	16	15	49	8	48	29	45	-1	-1	19	-1	41	33	14	30	-1	20	-1	25	43	39	-1	24	26	40	6	32	-1	11	-1	-1	37	-1	42	12	44	-1	-1	-1	-1	17	46	7
1	28	-1	32	20	-1	33	-1	44	9	47	40	-1	16	-1	6	-1	29	-1	2	3	-1	30	-1	-1	17	49	-1	45	39	-1	-1	13	-1	36	5	15	26	-1	43	-1	14	23	38	-1	34	-1	-1	-1
