8
1
47	11	25	55	37	-1	60	-1	-1	-1	-1	52	-1	-1	-1	23	46	-1	-1	-1	-1	6	-1	-1	51	28	31	-1	-1	-1	-1	29	-1	-1	-1	43	-1	-1	-1	-1	53	-1	-1	-1	49	1	4	10	-1	27	-1	-1	50	42	-1	38	-1	18	8	-1	-1	-1	56	-1
-1	52	-1	27	-1	-1	-1	41	7	-1	-1	19	-1	37	8	-1	-1	25	14	48	49	-1	-1	-1	-1	-1	55	-1	-1	-1	20	56	-1	35	-1	-1	-1	-1	-1	-1	61	2	-1	63	-1	21	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	34	39	57	28
43	-1	50	7	54	-1	-1	-1	26	-1	-1	3	-1	31	32	-1	42	-1	44	-1	-1	-1	38	-1	37	-1	52	1	-1	39	59	-1	28	23	16	-1	-1	-1	-1	-1	-1	19	-1	-1	56	-1	-1	-1	60	55	-1	-1	33	8	2	-1	-1	-1	-1	4	-1	-1	11	-1
34	-1	40	-1	-1	-1	2	-1	12	-1	-1	-1	17	43	24	-1	-1	11	-1	-1	-1	-1	-1	39	27	13	6	-1	-1	8	-1	61	-1	-1	-1	-1	1	45	56	-1	-1	-1	-1	-1	-1	54	-1	37	49	-1	25	18	3	-1	35	48	-1	-1	21	41	10	-1	-1	46
-1	-1	56	-1	-1	-1	31	-1	-1	18	2	-1	-1	-1	-1	55	23	-1	-1	-1	-1	-1	51	-1	44	43	-1	-1	-1	41	-1	-1	-1	-1	-1	-1	49	-1	-1	-1	22	-1	-1	26	3	16	47	-1	40	-1	46	-1	-1	58	-1	11	-1	-1	-1	35	60	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	25	-1	-1	55	5	-1	1	21	-1	-1	3	11	10	-1	-1	4	-1	-1	-1	63	32	-1	30	34	-1	-1	-1	-1	14	40	23	-1	-1	29	-1	-1	-1	-1	41	-1	-1	-1	24	-1	-1	-1	37	-1	-1
-1	-1	-1	-1	20	-1	-1	-1	-1	-1	16	11	-1	21	-1	-1	-1	-1	-1	-1	33	13	37	57	-1	23	49	-1	47	53	-1	-1	6	-1	-1	-1	46	-1	10	-1	31	-1	38	41	-1	18	-1	-1	-1	-1	7	-1	-1	56	-1	-1	-1	-1	-1	-1	59	-1	1	63
-1	-1	61	28	-1	-1	-1	-1	15	-1	-1	-1	47	14	-1	46	-1	-1	2	-1	-1	-1	7	36	18	32	-1	-1	-1	-1	35	38	39	-1	27	51	-1	-1	-1	-1	55	42	-1	60	-1	8	-1	30	-1	24	37	1	-1	-1	-1	53	12	-1	49	-1	-1	-1	-1	-1
-1	-1	48	-1	17	-1	23	16	-1	40	-1	-1	43	-1	-1	-1	-1	-1	22	-1	-1	61	-1	-1	-1	5	-1	30	-1	64	60	-1	63	32	-1	-1	21	55	-1	8	-1	-1	-1	29	-1	53	36	-1	-1	26	-1	38	-1	31	34	10	49	52	-1	25	-1	-1	-1	14
-1	-1	29	51	-1	3	-1	9	-1	17	-1	50	-1	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	28	-1	33	59	-1	-1	16	8	30	-1	-1	-1	39	47	52	-1	-1	-1	-1	15	-1	34	-1	38	21	-1	-1	41	-1	-1	-1	-1	-1	-1	60	-1	-1	44	-1	57
-1	-1	14	13	-1	-1	24	-1	-1	-1	-1	-1	36	56	-1	45	-1	-1	-1	-1	54	27	-1	26	-1	38	-1	39	25	12	37	-1	-1	42	-1	33	18	-1	-1	-1	30	60	62	2	55	-1	44	-1	-1	48	-1	5	59	1	-1	-1	46	61	-1	-1	-1	20	-1	-1
-1	39	21	41	57	25	-1	35	8	-1	-1	-1	55	-1	-1	2	62	-1	-1	45	-1	-1	-1	-1	-1	63	-1	27	50	-1	22	52	-1	-1	-1	4	-1	-1	36	29	20	14	-1	12	11	-1	42	-1	-1	-1	18	47	60	-1	-1	-1	-1	59	54	58	-1	-1	-1	-1
-1	-1	-1	-1	-1	63	-1	-1	46	30	-1	-1	-1	-1	39	-1	-1	24	-1	-1	-1	41	-1	-1	-1	-1	35	-1	-1	34	-1	-1	-1	61	-1	-1	9	-1	48	-1	-1	-1	27	52	-1	-1	25	28	-1	2	-1	32	-1	-1	-1	-1	-1	-1	-1	42	19	22	-1	62
