6
1
26	1	23	21	5	13	18	-1	7	4	36	-1	15	9	31	3	6	-1	29	-1	-1	10	24	-1	20	8	17	33	12	34	30	-1	25	19	-1	-1
6	19	18	2	15	28	20	14	13	22	-1	-1	-1	25	8	24	12	-1	34	3	32	-1	4	33	9	26	35	27	-1	23	29	17	16	31	7	36
35	36	-1	8	4	-1	15	5	-1	32	33	19	18	1	26	29	22	30	17	-1	31	-1	20	-1	28	6	-1	-1	3	14	9	23	10	-1	11	27
24	-1	20	14	25	3	17	27	23	6	35	26	-1	-1	-1	34	-1	10	-1	-1	5	28	9	11	30	4	-1	18	-1	7	12	-1	1	15	2	33
17	27	16	9	29	33	28	-1	30	34	-1	10	13	14	2	-1	4	19	1	-1	-1	18	12	26	22	-1	21	32	-1	-1	5	20	6	-1	8	3
11	12	10	22	32	30	8	-1	9	31	16	3	33	20	28	17	35	7	-1	14	27	15	6	23	13	1	25	5	36	2	18	-1	21	4	24	26
-1	11	1	4	-1	17	19	8	3	-1	-1	36	-1	6	21	14	9	-1	26	2	12	32	35	-1	23	13	-1	25	18	22	16	10	33	-1	-1	31
-1	3	8	29	19	25	2	31	17	1	-1	14	-1	24	7	16	-1	-1	9	-1	4	21	-1	6	34	35	5	10	32	33	20	27	36	12	26	23
16	30	-1	-1	2	23	10	11	34	-1	5	21	20	27	-1	31	15	22	33	7	24	3	29	13	-1	19	26	8	6	-1	25	1	17	9	28	-1
-1	18	28	32	-1	24	33	35	20	-1	4	25	-1	13	3	26	1	12	23	16	8	-1	30	-1	-1	2	-1	-1	17	27	15	14	19	34	5	7
-1	-1	-1	33	20	10	-1	16	27	29	26	12	23	17	32	25	19	36	-1	1	18	-1	22	28	3	7	15	14	24	30	35	2	-1	-1	13	8
-1	5	12	26	34	36	13	30	28	23	15	32	2	35	29	8	11	-1	25	17	10	19	-1	27	31	9	20	-1	16	-1	6	3	22	21	18	24
36	28	32	31	16	5	26	10	1	13	23	6	17	4	33	7	2	29	21	-1	25	20	-1	34	18	14	8	12	22	11	24	9	27	3	35	-1
1	26	-1	24	-1	21	7	33	15	3	2	9	-1	23	-1	6	-1	-1	10	-1	17	13	31	29	16	36	32	-1	-1	-1	22	5	12	-1	30	34
23	20	2	18	3	-1	11	36	24	35	17	4	-1	12	9	10	25	1	7	5	22	27	26	19	15	34	30	-1	31	-1	-1	33	13	-1	32	14
25	22	27	13	33	-1	16	34	21	5	29	30	32	36	19	35	-1	-1	18	9	2	11	-1	12	17	23	24	-1	1	6	8	31	26	20	15	10
34	15	29	17	10	-1	12	19	-1	20	14	31	26	30	-1	22	21	24	-1	-1	36	6	16	32	35	3	33	-1	9	5	28	7	2	18	1	-1
30	6	-1	12	9	7	-1	18	-1	8	28	27	31	34	13	5	-1	15	-1	24	1	33	3	-1	21	10	4	2	-1	-1	11	16	29	-1	-1	-1
9	-1	33	-1	35	16	22	26	18	-1	1	29	14	8	20	13	36	6	-1	31	19	17	21	15	25	-1	-1	-1	30	10	32	-1	24	-1	3	5
-1	-1	6	-1	21	1	14	7	35	16	3	-1	29	31	17	19	-1	25	36	18	-1	8	32	24	26	15	13	-1	20	28	2	12	30	23	27	-1
10	8	25	36	18	29	4	6	31	30	9	28	3	22	-1	15	27	34	2	13	11	23	1	-1	-1	17	14	-1	33	32	19	26	-1	16	20	21
-1	7	17	3	23	12	24	25	5	33	19	2	4	18	35	1	-1	32	22	20	6	29	34	30	-1	16	-1	36	8	21	10	15	31	14	-1	13
-1	13	-1	30	24	19	36	-1	32	12	-1	-1	7	28	11	21	33	-1	14	27	26	-1	-1	16	6	5	1	-1	-1	18	34	4	8	29	-1	-1
27	32	15	20	26	14	-1	13	-1	10	8	23	9	-1	24	2	30	16	3	-1	-1	-1	25	7	29	22	-1	19	4	31	-1	36	18	33	-1	6
-1	-1	9	1	22	15	5	32	2	-1	11	13	19	-1	6	28	34	31	30	-1	21	4	23	-1	33	24	3	26	35	8	36	29	14	27	16	20
19	25	36	27	8	-1	34	3	4	21	24	18	35	11	14	33	29	26	-1	28	15	-1	2	-1	10	30	9	17	5	16	7	-1	23	32	12	1
3	17	21	28	30	2	35	1	36	14	31	33	22	-1	15	9	18	13	27	34	29	5	7	10	12	32	23	4	19	20	26	8	11	24	-1	25
33	24	26	16	13	-1	27	23	8	15	12	-1	21	10	5	4	17	20	32	19	9	14	36	1	7	29	6	-1	34	25	3	-1	-1	2	31	18
-1	29	4	5	11	-1	25	28	10	-1	6	-1	12	32	-1	30	23	8	24	26	13	16	33	3	2	18	-1	15	21	36	17	-1	-1	22	19	9
18	-1	34	6	7	-1	-1	9	26	-1	30	16	-1	2	25	36	24	-1	11	35	20	12	17	-1	14	28	31	-1	-1	-1	-1	21	5	10	33	-1
4	14	5	19	1	18	31	22	29	26	32	35	-1	3	23	12	16	2	15	-1	30	36	13	9	8	-1	10	-1	-1	24	33	-1	20	17	21	11
20	33	11	-1	-1	-1	30	-1	6	2	27	5	24	19	34	18	14	35	31	32	23	-1	8	22	1	21	36	16	15	17	13	-1	3	26	10	29
-1	-1	13	-1	28	22	1	20	-1	25	34	-1	6	15	10	27	31	21	16	29	3	24	19	-1	4	11	12	-1	26	9	14	18	32	5	-1	2
-1	21	30	15	31	26	9	12	14	-1	18	8	1	33	36	32	-1	17	-1	-1	34	-1	5	4	19	20	2	6	23	3	27	24	35	-1	22	16
2	16	24	7	36	27	-1	15	19	28	10	17	8	29	30	-1	5	4	20	33	35	26	18	21	32	25	22	-1	14	13	23	6	9	1	34	-1
32	34	3	10	17	6	23	21	16	-1	13	24	25	-1	22	-1	7	-1	12	11	14	1	27	2	-1	33	-1	29	28	-1	-1	19	15	8	4	30
