9
1
33	50	66	45	2	79	73	24	11	62	16	-1	-1	-1	57	14	80	63	41	52	78	-1	32	-1	59	26	31	29	20	27	-1	44	-1	9	3	75	51	67	58	81	-1	1	-1	65	69	25	-1	72	47	7	22	74	10	-1	60	70	53	-1	61	40	4	48	12	-1	56	71	64	21	77	68	34	35	38	-1	55	-1	49	30	5	54	-1
61	67	77	14	-1	60	13	46	76	25	56	-1	-1	-1	1	75	55	20	65	22	69	-1	27	68	6	37	51	-1	36	50	-1	-1	-1	-1	-1	40	74	31	42	66	35	57	15	39	49	12	38	5	-1	-1	-1	54	70	9	19	3	34	-1	-1	64	44	33	30	73	32	-1	81	24	7	-1	-1	59	48	53	41	43	29	80	62	63	45
18	59	56	12	55	47	42	-1	80	10	38	-1	74	67	26	52	6	79	58	-1	44	-1	-1	61	34	14	54	5	8	21	63	45	68	49	28	53	27	-1	70	-1	72	77	36	78	62	29	17	-1	33	11	20	41	1	32	65	35	15	-1	81	-1	24	57	37	48	46	31	51	30	22	43	-1	13	-1	50	4	76	40	71	60	25	23
34	-1	48	63	20	54	70	6	31	39	23	-1	-1	-1	5	29	60	2	15	25	40	67	79	9	77	33	81	-1	32	47	76	-1	-1	38	78	41	-1	10	21	45	-1	61	18	24	19	73	13	-1	46	-1	68	66	-1	14	36	52	11	80	43	-1	55	-1	17	62	12	-1	-1	53	57	74	4	49	8	56	28	-1	-1	3	59	-1	64
32	8	68	7	81	57	4	5	37	-1	15	69	21	-1	46	-1	-1	-1	-1	-1	30	39	43	-1	-1	73	29	67	-1	61	62	66	59	-1	-1	74	13	75	33	63	40	38	48	54	53	23	52	80	76	34	-1	51	64	-1	78	27	-1	41	25	42	2	56	16	72	45	19	60	65	79	70	50	-1	6	36	44	17	-1	9	31	35	26
65	16	-1	-1	62	58	9	64	71	-1	-1	-1	49	47	59	27	-1	61	18	74	4	8	10	13	35	42	-1	39	-1	81	57	-1	-1	1	12	33	-1	11	22	3	-1	56	26	46	43	-1	75	-1	-1	30	-1	-1	-1	31	63	28	-1	67	29	50	-1	68	-1	80	2	55	38	17	-1	37	20	54	-1	77	-1	21	66	78	34	-1	70
72	35	-1	1	26	21	-1	3	52	24	68	53	-1	40	37	-1	36	32	63	-1	17	46	62	38	23	45	71	31	43	22	80	30	56	69	-1	-1	50	73	55	28	8	7	4	25	60	-1	-1	48	42	59	61	44	57	39	9	13	20	10	49	51	74	54	77	6	18	66	14	75	29	16	78	-1	-1	11	58	2	33	47	12	19	79
15	-1	40	36	75	74	44	22	28	42	70	-1	54	58	66	35	64	31	-1	3	21	53	48	80	16	57	11	77	25	10	2	60	7	34	14	17	23	12	32	59	6	-1	29	52	30	49	78	56	79	67	43	4	50	71	8	46	62	45	39	69	72	-1	38	27	-1	61	9	33	26	5	47	-1	65	37	51	24	1	-1	68	13	73
10	-1	17	29	51	-1	49	38	78	72	45	13	-1	11	33	77	-1	76	64	56	36	24	60	70	12	-1	50	65	46	79	-1	4	19	-1	-1	6	20	-1	34	-1	41	47	-1	68	9	35	3	55	2	53	27	63	37	62	-1	71	26	59	58	7	-1	1	21	42	40	67	-1	15	69	25	28	44	57	22	81	-1	18	-1	-1	-1	-1
4	2	24	81	28	37	-1	12	45	52	29	72	25	16	-1	56	21	-1	3	38	9	61	65	73	5	17	-1	32	53	1	-1	-1	34	15	6	68	60	-1	57	41	50	67	7	58	23	42	-1	47	-1	64	74	69	27	-1	-1	40	33	19	-1	80	-1	-1	63	-1	30	13	62	71	49	35	18	78	46	43	-1	14	-1	48	-1	59	51
53	21	65	15	-1	-1	69	14	70	7	19	35	12	-1	-1	46	77	39	74	42	81	18	67	23	56	24	41	55	59	5	44	48	30	3	62	-1	76	-1	38	64	37	43	51	-1	80	75	60	78	49	-1	11	40	33	25	22	-1	79	29	68	17	66	72	-1	63	57	27	-1	73	45	1	26	36	71	31	52	58	6	-1	-1	16	13
49	76	6	62	18	36	3	43	7	-1	63	-1	1	33	70	80	-1	30	20	60	-1	50	47	35	57	13	25	51	-1	41	75	2	45	-1	69	66	65	21	26	52	59	53	72	14	-1	10	24	77	-1	58	46	8	56	48	-1	78	55	34	9	37	11	64	81	-1	-1	68	31	44	17	-1	12	29	40	23	67	38	-1	22	-1	42	32
11	64	23	74	41	-1	47	42	9	-1	59	18	28	-1	8	81	68	27	19	2	32	-1	30	52	45	21	15	63	57	40	-1	7	37	50	-1	46	36	48	-1	70	-1	6	55	29	54	-1	76	73	35	80	79	65	71	-1	53	31	24	4	16	61	14	-1	62	43	38	34	10	22	51	69	-1	77	3	20	33	12	75	44	56	-1	78
38	26	-1	-1	-1	68	-1	29	-1	60	48	36	45	75	74	49	71	42	-1	16	-1	59	12	11	44	40	66	4	10	67	81	76	78	56	79	77	63	32	47	1	9	62	39	69	33	50	31	15	-1	51	17	3	23	5	6	8	58	25	28	27	57	35	43	37	-1	41	-1	7	46	-1	70	14	54	65	73	19	55	24	-1	-1	21
17	-1	46	67	10	25	66	77	50	53	24	58	61	32	-1	23	4	14	33	69	51	37	8	64	49	79	1	13	47	19	71	-1	54	73	-1	-1	16	28	-1	68	75	11	78	31	34	52	6	38	44	43	-1	21	59	7	41	56	45	-1	-1	5	70	30	42	40	-1	9	65	39	15	81	-1	-1	-1	80	-1	63	62	36	76	60	72
51	54	-1	-1	30	44	56	52	35	17	-1	26	57	78	34	10	11	-1	72	6	77	68	75	76	63	27	43	80	64	65	-1	-1	33	20	49	14	8	-1	45	-1	73	71	-1	4	42	1	61	13	12	62	29	19	36	37	-1	69	59	-1	48	46	38	39	67	32	55	-1	79	47	23	21	60	58	-1	66	70	25	7	41	28	-1	53
59	39	60	71	-1	27	33	19	-1	69	41	-1	38	20	43	2	13	55	48	7	10	78	54	62	29	31	14	58	42	70	23	12	28	35	21	36	61	25	40	-1	-1	79	24	-1	17	26	63	-1	34	22	-1	9	-1	53	49	44	-1	32	51	75	15	52	-1	66	-1	8	72	3	56	-1	-1	5	47	4	-1	37	77	74	1	57	-1
5	-1	-1	-1	79	-1	58	-1	-1	47	40	6	76	44	51	62	65	37	22	71	-1	70	46	4	80	36	-1	60	11	25	38	31	43	27	-1	24	18	35	66	19	-1	3	77	-1	12	-1	41	54	30	-1	81	-1	2	72	-1	23	-1	74	-1	1	20	21	-1	67	16	-1	61	50	-1	42	64	53	69	9	-1	34	15	49	39	45	17
-1	12	32	10	50	40	5	66	15	-1	2	16	59	62	-1	47	53	21	23	65	-1	30	81	29	-1	49	4	74	69	37	20	13	58	63	1	-1	3	34	41	11	70	-1	42	44	55	18	71	43	51	31	78	72	9	73	75	80	8	-1	-1	52	7	17	35	56	-1	64	19	36	14	-1	22	-1	-1	57	26	6	-1	54	-1	68	76
24	71	76	75	39	14	52	59	20	37	69	65	-1	36	60	19	-1	81	62	18	7	12	-1	57	61	53	16	-1	4	73	46	-1	38	47	-1	10	-1	77	-1	-1	31	13	-1	9	35	22	80	49	21	8	1	29	32	-1	-1	-1	74	28	23	68	34	-1	-1	78	25	43	15	2	-1	72	66	79	41	64	40	45	63	50	58	11	-1
58	41	21	55	-1	56	-1	-1	13	22	7	34	48	24	4	11	20	-1	52	78	42	14	37	74	10	5	70	54	23	32	9	43	-1	40	25	-1	30	38	68	29	51	-1	64	50	59	-1	-1	33	-1	45	75	15	-1	47	69	18	3	36	-1	2	73	65	-1	12	17	53	63	27	81	67	77	6	79	-1	49	61	-1	16	-1	-1	60
-1	46	62	38	69	61	68	34	30	58	27	1	55	70	-1	71	42	12	11	51	-1	-1	66	31	33	44	19	6	18	8	24	50	52	41	77	64	21	36	-1	67	28	54	57	76	-1	17	79	63	16	5	26	2	25	-1	10	60	56	-1	14	-1	53	-1	29	3	-1	48	59	45	65	9	37	7	-1	-1	80	-1	74	23	22	81	15
42	17	72	57	31	64	7	16	-1	-1	10	-1	23	15	-1	6	46	41	45	50	76	56	73	27	79	22	20	-1	-1	78	29	-1	14	-1	-1	51	58	66	25	49	52	18	74	2	1	44	62	65	-1	36	3	-1	-1	81	26	-1	38	43	37	-1	12	70	-1	47	71	28	40	61	34	30	13	68	32	-1	-1	55	9	4	75	8	69
-1	-1	27	23	78	33	2	4	-1	80	61	74	30	63	49	66	54	57	43	-1	-1	6	35	8	-1	1	17	15	31	56	-1	5	65	76	81	67	-1	40	69	79	39	73	19	32	72	46	-1	34	10	-1	-1	11	-1	52	50	55	25	9	44	47	59	20	-1	-1	42	26	75	41	58	62	16	18	70	38	71	-1	-1	12	-1	-1	36
70	63	54	80	74	48	43	26	81	-1	25	17	35	14	-1	-1	39	28	67	-1	-1	64	-1	32	75	68	77	59	-1	60	79	71	44	11	33	34	62	22	37	6	10	-1	65	61	15	69	12	20	-1	27	53	23	4	42	40	16	41	58	76	31	30	-1	19	5	8	-1	29	-1	-1	50	55	-1	66	-1	-1	52	21	7	72	51	3
44	49	9	37	-1	45	-1	11	60	8	72	29	68	3	-1	13	31	73	-1	34	63	69	71	25	-1	41	58	61	55	36	-1	42	75	48	-1	-1	-1	78	23	16	5	27	12	7	81	67	14	64	59	6	50	56	77	38	-1	1	-1	24	62	-1	-1	-1	4	10	21	76	80	74	70	32	52	46	-1	30	18	20	17	53	19	47	2
-1	51	73	6	-1	29	67	18	79	43	50	32	-1	-1	56	45	5	64	9	59	-1	15	80	2	-1	39	3	19	16	68	49	17	12	66	7	30	26	8	75	-1	53	63	-1	71	47	74	58	70	40	61	-1	55	-1	57	77	81	21	-1	72	33	48	78	54	69	23	44	11	31	38	20	35	4	34	10	-1	-1	27	1	13	-1	62
1	47	69	4	24	8	22	78	68	16	60	20	80	26	27	64	66	46	40	35	50	-1	-1	77	21	71	7	9	-1	72	-1	59	2	-1	37	11	67	65	-1	62	74	42	17	49	76	-1	-1	-1	81	29	33	57	19	63	25	-1	-1	-1	13	18	43	41	58	38	61	-1	30	34	-1	75	-1	-1	73	45	32	-1	-1	-1	52	12	44
62	45	-1	60	65	46	-1	81	-1	75	28	55	63	51	19	43	40	68	13	80	57	5	26	-1	27	-1	9	8	66	-1	56	21	71	-1	50	29	22	72	-1	14	78	69	38	36	70	47	54	10	-1	76	58	-1	52	2	23	64	12	44	11	49	37	67	73	79	6	77	-1	18	24	15	-1	1	4	61	31	59	-1	33	-1	7	34
27	25	18	-1	9	-1	79	15	61	36	6	8	69	34	62	-1	74	-1	-1	44	-1	63	-1	66	-1	47	42	52	60	35	65	-1	24	81	32	39	46	-1	12	56	-1	28	10	-1	58	80	26	75	45	23	72	-1	40	-1	3	68	-1	78	22	48	17	29	14	16	-1	33	4	51	67	31	-1	20	13	-1	1	50	-1	76	-1	5	37
-1	-1	42	5	57	67	10	58	53	4	13	-1	24	59	-1	33	30	15	56	12	54	-1	3	37	78	74	2	49	-1	20	-1	-1	64	77	40	55	47	63	52	73	23	21	25	-1	39	-1	7	-1	-1	18	66	-1	-1	68	27	76	-1	8	70	62	80	36	9	-1	69	-1	48	32	-1	44	29	65	-1	75	43	81	60	17	79	41	-1
7	70	35	19	52	76	37	75	-1	14	78	44	-1	10	42	18	-1	-1	1	61	-1	-1	6	-1	-1	23	-1	27	3	46	47	67	-1	22	16	58	-1	53	80	24	45	2	50	55	-1	11	21	-1	60	-1	65	13	51	69	-1	5	72	15	31	79	33	-1	59	81	54	12	17	-1	43	36	-1	-1	39	-1	25	9	20	-1	63	29	66
54	-1	-1	-1	16	72	-1	31	55	23	47	61	-1	81	-1	73	70	17	32	14	15	79	20	-1	19	28	49	38	45	76	-1	-1	13	25	18	78	37	9	60	27	-1	29	43	75	3	8	1	6	-1	41	36	12	-1	-1	4	51	50	57	69	71	56	-1	52	22	-1	-1	-1	63	74	7	59	-1	30	46	65	64	35	42	-1	77	40
